HOG	OG	Gene Tree Parent Clade	crotalus_tigris	hydrophis_curtus-AG	hydrophis_curtus	hydrophis_cyanocinctus	hydrophis_elegans	hydrophis_major	hydrophis_ornatus	notechis_scutatus	pantherophis_guttatus	protobothrops_mucrosquamatus	pseudonaja_textilis	python_bivittatus	thamnophis_elegans
N10.HOG0007277	OG0004388	n0		FUN_014139-T1	FUN_012946-T1										
N10.HOG0007278	OG0004389	n0		FUN_029457-T1	FUN_012967-T1										
N10.HOG0007279	OG0004390	n0		FUN_30874-T2	FUN_012968-T1, FUN_26908-T2										
N10.HOG0007280	OG0004391	n0		FUN_012976-T1	FUN_011873-T1										
N10.HOG0007281	OG0004392	n0		FUN_012970-T1	FUN_011868-T1										
N10.HOG0007282	OG0004393	n0		FUN_012969-T1	FUN_011867-T1										
N10.HOG0007283	OG0004394	n0		FUN_012964-T2	FUN_011861-T1										
N10.HOG0007284	OG0004395	n0		FUN_012955-T1	FUN_011853-T1										
N10.HOG0007285	OG0004396	n0		FUN_010976-T1	FUN_009906-T1, FUN_009905-T1										
N10.HOG0007286	OG0004397	n0		FUN_010977-T1	FUN_009907-T1										
N10.HOG0007287	OG0004398	n0		FUN_025808-T1	FUN_023723-T1, FUN_023724-T1										
N10.HOG0007288	OG0004399	n0		FUN_025805-T1	FUN_023718-T1										
N10.HOG0007289	OG0004400	n0		FUN_025783-T1	FUN_023697-T1										
N10.HOG0007290	OG0004401	n0		FUN_025774-T1	FUN_023688-T1										
N10.HOG0007291	OG0004402	n0		FUN_025749-T1	FUN_023663-T1										
N10.HOG0007292	OG0004403	n0		FUN_025739-T1	FUN_023654-T1										
N10.HOG0007293	OG0004404	n0		FUN_025733-T1	FUN_023649-T1										
N10.HOG0007294	OG0004405	n0		FUN_025724-T1	FUN_023638-T1										
N10.HOG0007295	OG0004406	n0		FUN_014040-T1	FUN_012848-T1										
N10.HOG0007296	OG0004407	n0		FUN_014057-T1	FUN_012862-T1										
N10.HOG0007297	OG0004408	n0		FUN_004548-T1	FUN_004096-T1										
N10.HOG0007298	OG0004409	n0		FUN_004546-T1	FUN_004094-T1										
N10.HOG0007299	OG0004410	n0		FUN_002043-T1	FUN_001926-T2										
N10.HOG0007300	OG0004411	n0		FUN_31184-T1	FUN_024324-T1										
N10.HOG0007301	OG0004412	n0		FUN_020146-T1	FUN_021080-T1										
N10.HOG0007302	OG0004413	n0		FUN_020149-T1	FUN_021082-T1										
N10.HOG0007303	OG0004414	n0		FUN_020150-T1	FUN_021084-T1										
N10.HOG0007304	OG0004415	n0		FUN_020151-T1	FUN_021085-T1										
N10.HOG0007305	OG0004416	n0		FUN_020152-T1	FUN_021086-T1										
N10.HOG0007306	OG0004417	n0		FUN_020193-T1	FUN_019855-T2										
N10.HOG0007307	OG0004418	n0		FUN_020198-T1	FUN_019860-T1										
N10.HOG0007308	OG0004419	n0		FUN_020201-T1	FUN_019862-T1										
N10.HOG0007309	OG0004420	n0		FUN_020271-T1	FUN_019936-T1, FUN_019935-T1										
N10.HOG0007310	OG0004421	n0		FUN_020275-T1	FUN_019940-T1										
N10.HOG0007311	OG0004422	n0		FUN_006853-T1	FUN_005977-T1										
N10.HOG0007312	OG0004423	n0		FUN_025960-T1	FUN_023971-T1										
N10.HOG0007313	OG0004424	n0		FUN_025961-T1	FUN_023970-T1										
N10.HOG0007314	OG0004425	n0		FUN_025982-T1	FUN_023949-T1										
N10.HOG0007315	OG0004426	n0		FUN_025983-T1	FUN_023947-T1										
N10.HOG0007316	OG0004427	n0		FUN_025996-T1	FUN_023933-T1										
N10.HOG0007317	OG0004428	n0		FUN_025998-T1	FUN_023932-T1										
N10.HOG0007318	OG0004429	n0		FUN_026231-T1	FUN_023803-T1										
N10.HOG0007319	OG0004430	n0		FUN_026111-T1	FUN_023840-T1										
N10.HOG0007320	OG0004431	n6		FUN_026109-T1	FUN_023842-T1										
N10.HOG0007321	OG0004432	n0		FUN_026641-T1	FUN_024375-T1										
N10.HOG0007322	OG0004433	n0		FUN_026596-T1	FUN_024422-T1										
N10.HOG0007323	OG0004434	n0		FUN_026589-T1	FUN_024431-T1										
N10.HOG0007324	OG0004435	n0		FUN_009167-T1	FUN_008211-T1										
N10.HOG0007325	OG0004436	n0		FUN_009149-T1	FUN_008184-T1, FUN_008187-T1										
N10.HOG0007326	OG0004437	n0		FUN_007257-T1	FUN_006352-T1										
N10.HOG0007327	OG0004438	n0		FUN_007255-T1	FUN_006350-T1										
N10.HOG0007328	OG0004439	n0		FUN_017420-T1	FUN_014826-T1, FUN_014831-T1										
N10.HOG0007329	OG0004440	n10			FUN_014832-T1										
N10.HOG0007330	OG0004440	n11			FUN_014827-T1										
N10.HOG0007331	OG0004441	n8			FUN_014836-T1										
N10.HOG0007332	OG0004441	n9		FUN_017416-T1											
N10.HOG0007333	OG0004442	n5		FUN_003267-T1											
N10.HOG0007334	OG0004442	n8		FUN_002702-T1	FUN_002503-T1										
N10.HOG0007335	OG0004443	n0		FUN_003269-T2	FUN_003014-T1										
N10.HOG0007336	OG0004444	n0		FUN_013443-T1	FUN_012262-T1										
N10.HOG0007337	OG0004445	n0		FUN_026474-T1	FUN_27382-T1										
N10.HOG0007338	OG0004446	n0		FUN_026482-T1	FUN_024514-T1										
N10.HOG0007339	OG0004447	n0		FUN_018268-T1	FUN_016819-T1										
N10.HOG0007340	OG0004448	n0		FUN_013584-T1	FUN_012377-T1										
N10.HOG0007341	OG0004449	n0		FUN_029734-T1	FUN_011958-T1										
N10.HOG0007342	OG0004450	n0		FUN_013077-T1	FUN_025481-T1, FUN_012067-T1										
N10.HOG0007343	OG0004451	n0		FUN_017259-T2	FUN_014987-T1										
N10.HOG0007344	OG0004452	n0		FUN_017262-T2	FUN_014985-T1										
N10.HOG0007345	OG0004453	n0		FUN_026463-T1	FUN_024533-T1										
N10.HOG0007346	OG0004454	n0		FUN_008493-T1	FUN_007509-T1										
N10.HOG0007347	OG0004455	n0		FUN_008499-T1	FUN_007515-T1										
N10.HOG0007348	OG0004456	n0		FUN_008506-T1	FUN_007522-T2										
N10.HOG0007349	OG0004457	n0		FUN_011914-T1	FUN_010820-T1										
N10.HOG0007350	OG0004458	n0		FUN_011919-T1	FUN_010826-T1										
N10.HOG0007351	OG0004459	n0		FUN_011920-T1	FUN_010827-T1										
N10.HOG0007352	OG0004460	n0		FUN_011925-T2	FUN_010831-T1										
N10.HOG0007353	OG0004461	n0		FUN_011926-T1	FUN_010832-T1										
N10.HOG0007354	OG0004462	n0		FUN_011938-T1	FUN_010846-T1										
N10.HOG0007355	OG0004463	n0		FUN_021135-T1	FUN_018691-T1										
N10.HOG0007356	OG0004464	n0		FUN_021130-T1	FUN_005924-T1, FUN_018685-T1										
N10.HOG0007357	OG0004465	n0		FUN_018365-T1	FUN_016876-T1										
N10.HOG0007358	OG0004466	n0		FUN_025671-T1	FUN_023583-T1										
N10.HOG0007359	OG0004467	n0		FUN_025665-T2	FUN_023576-T1										
N10.HOG0007360	OG0004468	n0		FUN_025652-T1	FUN_023560-T1										
N10.HOG0007361	OG0004469	n0		FUN_009308-T1	FUN_008302-T1										
N10.HOG0007362	OG0004470	n0		FUN_019890-T2	FUN_020832-T1										
N10.HOG0007363	OG0004471	n0		FUN_019891-T1	FUN_020833-T1										
N10.HOG0007364	OG0004472	n4		FUN_019816-T1											
N10.HOG0007365	OG0004472	n9			FUN_020776-T1										
N10.HOG0007366	OG0004473	n0		FUN_019810-T1	FUN_020772-T1										
N10.HOG0007367	OG0004474	n0		FUN_007666-T1	FUN_006700-T1										
N10.HOG0007368	OG0004475	n0		FUN_007672-T1	FUN_006706-T1										
N10.HOG0007369	OG0004476	n0		FUN_007719-T1	FUN_006753-T1										
N10.HOG0007370	OG0004477	n8		FUN_008589-T1											
N10.HOG0007371	OG0004478	n0			FUN_007586-T1										
N10.HOG0007372	OG0004479	n0		FUN_008562-T1	FUN_007585-T1										
N10.HOG0007373	OG0004480	n0		FUN_017547-T1	FUN_016150-T1, FUN_016151-T1										
N10.HOG0007374	OG0004481	n0		FUN_017549-T1	FUN_016147-T1										
N10.HOG0007375	OG0004482	n0		FUN_017570-T1	FUN_016128-T1										
N10.HOG0007376	OG0004483	n0		FUN_017580-T1	FUN_016166-T1										
N10.HOG0007377	OG0004484	n0		FUN_017581-T1	FUN_016167-T1										
N10.HOG0007378	OG0004485	n0		FUN_017586-T2	FUN_016172-T1										
N10.HOG0007379	OG0004486	n0		FUN_017598-T1	FUN_016184-T1										
N10.HOG0007380	OG0004487	n0		FUN_017607-T1	FUN_016191-T1										
N10.HOG0007381	OG0004488	n0		FUN_017613-T2	FUN_016195-T1										
N10.HOG0007382	OG0004489	n0		FUN_017620-T1	FUN_016206-T1, FUN_016205-T1										
N10.HOG0007383	OG0004490	n0		FUN_009441-T3	FUN_008409-T1										
N10.HOG0007384	OG0004491	n0		FUN_009440-T1	FUN_008408-T2										
N10.HOG0007385	OG0004492	n10		FUN_009438-T1											
N10.HOG0007386	OG0004492	n12			FUN_008405-T5										
N10.HOG0007387	OG0004493	n0		FUN_009437-T1	FUN_008404-T1										
N10.HOG0007388	OG0004494	n0		FUN_008324-T1	FUN_007341-T1										
N10.HOG0007389	OG0004495	n0		FUN_019337-T1	FUN_018123-T1										
N10.HOG0007390	OG0004496	n0		FUN_029641-T1	FUN_018124-T1										
N10.HOG0007391	OG0004497	n0		FUN_019505-T1	FUN_017691-T1										
N10.HOG0007392	OG0004498	n0		FUN_002948-T1	FUN_002744-T1, FUN_002743-T1										
N10.HOG0007393	OG0004499	n0		FUN_018101-T1	FUN_016638-T1										
N10.HOG0007394	OG0004500	n0		FUN_018104-T1	FUN_016641-T1										
N10.HOG0007395	OG0004501	n0		FUN_018106-T1	FUN_016644-T1, FUN_016643-T1										
N10.HOG0007396	OG0004502	n0		FUN_001466-T1											
N10.HOG0007397	OG0004503	n0		FUN_008368-T1	FUN_007389-T1										
N10.HOG0007398	OG0004504	n0		FUN_008380-T1	FUN_007400-T1										
N10.HOG0007399	OG0004505	n0		FUN_008389-T1	FUN_007406-T1										
N10.HOG0007400	OG0004506	n0		FUN_008310-T1	FUN_007326-T1										
N10.HOG0007401	OG0004507	n0		FUN_008304-T1	FUN_007319-T1										
N10.HOG0007402	OG0004508	n0		FUN_004643-T2	FUN_004162-T1										
N10.HOG0007403	OG0004509	n0		FUN_014566-T1	FUN_013320-T1										
N10.HOG0007404	OG0004510	n0		FUN_014549-T1	FUN_013305-T1										
N10.HOG0007405	OG0004511	n0		FUN_000339-T1	FUN_000333-T1										
N10.HOG0007406	OG0004512	n0		FUN_001667-T1	FUN_001580-T1										
N10.HOG0007407	OG0004513	n0		FUN_009113-T1	FUN_008142-T1										
N10.HOG0007408	OG0004514	n0		FUN_009093-T1	FUN_008122-T1										
N10.HOG0007409	OG0004515	n0		FUN_004368-T1	FUN_003927-T1										
N10.HOG0007410	OG0004516	n0		FUN_30930-T1	FUN_26979-T1										
N10.HOG0007411	OG0004517	n0		FUN_015626-T1	FUN_014372-T1										
N10.HOG0007412	OG0004518	n0		FUN_014188-T1	FUN_012994-T1										
N10.HOG0007413	OG0004519	n0		FUN_014201-T1	FUN_013003-T1										
N10.HOG0007414	OG0004520	n0		FUN_004451-T1	FUN_003998-T1										
N10.HOG0007415	OG0004521	n0		FUN_020606-T1	FUN_020140-T1										
N10.HOG0007416	OG0004522	n0		FUN_029697-T1	FUN_020139-T1										
N10.HOG0007417	OG0004523	n0		FUN_003019-T2	FUN_002814-T1										
N10.HOG0007418	OG0004524	n0		FUN_003018-T1	FUN_002813-T1										
N10.HOG0007419	OG0004525	n0		FUN_003014-T1	FUN_002809-T1										
N10.HOG0007420	OG0004526	n0		FUN_022871-T1	FUN_019388-T1										
N10.HOG0007421	OG0004527	n0		FUN_022872-T1	FUN_019389-T2										
N10.HOG0007422	OG0004528	n0		FUN_022873-T2	FUN_019390-T1										
N10.HOG0007423	OG0004529	n0		FUN_022865-T1	FUN_019392-T1										
N10.HOG0007424	OG0004530	n0		FUN_010271-T1	FUN_009105-T1										
N10.HOG0007425	OG0004531	n0		FUN_010272-T1	FUN_009106-T2										
N10.HOG0007426	OG0004532	n0		FUN_010273-T1	FUN_009107-T1										
N10.HOG0007427	OG0004533	n0		FUN_010278-T1	FUN_009113-T1, FUN_021918-T1										
N10.HOG0007428	OG0004534	n0		FUN_010284-T1	FUN_009123-T1										
N10.HOG0007429	OG0004535	n0		FUN_010285-T1	FUN_009124-T1										
N10.HOG0007430	OG0004536	n0		FUN_010287-T1	FUN_009127-T1										
N10.HOG0007431	OG0004537	n0		FUN_010293-T2	FUN_009133-T1										
N10.HOG0007432	OG0004538	n0		FUN_010295-T1	FUN_009135-T1										
N10.HOG0007433	OG0004539	n0		FUN_010298-T1	FUN_009139-T1										
N10.HOG0007434	OG0004540	n4		FUN_014749-T1	FUN_013487-T1										
N10.HOG0007435	OG0004541	n0		FUN_014762-T1	FUN_013500-T1										
N10.HOG0007436	OG0004542	n0		FUN_013531-T1	FUN_012335-T1										
N10.HOG0007437	OG0004543	n0		FUN_013503-T1	FUN_012307-T1, FUN_012306-T1										
N10.HOG0007438	OG0004544	n0		FUN_013488-T1	FUN_012296-T1										
N10.HOG0007439	OG0004545	n0		FUN_004689-T1	FUN_004201-T1										
N10.HOG0007440	OG0004546	n0		FUN_004697-T1	FUN_004207-T1										
N10.HOG0007441	OG0004547	n0		FUN_004704-T1	FUN_004214-T1										
N10.HOG0007442	OG0004548	n0		FUN_004716-T1	FUN_004226-T1										
N10.HOG0007443	OG0004549	n0		FUN_004719-T1	FUN_004229-T1										
N10.HOG0007444	OG0004550	n0		FUN_004729-T1	FUN_004241-T1										
N10.HOG0007445	OG0004551	n0		FUN_004738-T1	FUN_004252-T1										
N10.HOG0007446	OG0004552	n0		FUN_004753-T1	FUN_004266-T1										
N10.HOG0007447	OG0004553	n0		FUN_004755-T1	FUN_004269-T1										
N10.HOG0007448	OG0004554	n0		FUN_004775-T1	FUN_004288-T1										
N10.HOG0007449	OG0004555	n0		FUN_004785-T1	FUN_004302-T1										
N10.HOG0007450	OG0004556	n0		FUN_004799-T1	FUN_004316-T1, FUN_004317-T1										
N10.HOG0007451	OG0004557	n0		FUN_004806-T1	FUN_004324-T1										
N10.HOG0007452	OG0004558	n0		FUN_004811-T1	FUN_004329-T1										
N10.HOG0007453	OG0004559	n0		FUN_004817-T1	FUN_004337-T1										
N10.HOG0007454	OG0004560	n0		FUN_004835-T2	FUN_004356-T2, FUN_004360-T1										
N10.HOG0007455	OG0004561	n0		FUN_004838-T1	FUN_004362-T1, FUN_004359-T1										
N10.HOG0007456	OG0004562	n0		FUN_004086-T1	FUN_003669-T1										
N10.HOG0007457	OG0004563	n0		FUN_011812-T1	FUN_010711-T1										
N10.HOG0007458	OG0004564	n0		FUN_011814-T1	FUN_010713-T3										
N10.HOG0007459	OG0004565	n0		FUN_011823-T1	FUN_010723-T1										
N10.HOG0007460	OG0004566	n0		FUN_011824-T1	FUN_010724-T1										
N10.HOG0007461	OG0004567	n0		FUN_011825-T1	FUN_010725-T1										
N10.HOG0007462	OG0004568	n0		FUN_026838-T1	FUN_024214-T1, FUN_27360-T2										
N10.HOG0007463	OG0004569	n0		FUN_010943-T1	FUN_009872-T1										
N10.HOG0007464	OG0004570	n0		FUN_003516-T1	FUN_003163-T2										
N10.HOG0007465	OG0004571	n0		FUN_003517-T1	FUN_003164-T1										
N10.HOG0007466	OG0004572	n0		FUN_003518-T1	FUN_003166-T1										
N10.HOG0007467	OG0004573	n0		FUN_003521-T1	FUN_003168-T1										
N10.HOG0007468	OG0004574	n0		FUN_003529-T1	FUN_003173-T1										
N10.HOG0007469	OG0004575	n0		FUN_003534-T1	FUN_003175-T1										
N10.HOG0007470	OG0004576	n0		FUN_003537-T1	FUN_003178-T1										
N10.HOG0007471	OG0004577	n0		FUN_003361-T1	FUN_003068-T1										
N10.HOG0007472	OG0004578	n0		FUN_003352-T1	FUN_003057-T1										
N10.HOG0007473	OG0004579	n0		FUN_003350-T1	FUN_003054-T1										
N10.HOG0007474	OG0004580	n0		FUN_003331-T1	FUN_003040-T1										
N10.HOG0007475	OG0004581	n0		FUN_019643-T1	FUN_017818-T1										
N10.HOG0007476	OG0004582	n0		FUN_019642-T1	FUN_017817-T2										
N10.HOG0007477	OG0004583	n0		FUN_010887-T1	FUN_009816-T1										
N10.HOG0007478	OG0004584	n0		FUN_010882-T1	FUN_009811-T1										
N10.HOG0007479	OG0004585	n0		FUN_010865-T1	FUN_26766-T2										
N10.HOG0007480	OG0004586	n0		FUN_010863-T1	FUN_009790-T1										
N10.HOG0007481	OG0004587	n0		FUN_009454-T1	FUN_008425-T1										
N10.HOG0007482	OG0004588	n0		FUN_024843-T1	FUN_022760-T1										
N10.HOG0007483	OG0004589	n0		FUN_024448-T1	FUN_022211-T1										
N10.HOG0007484	OG0004590	n0		FUN_024458-T1	FUN_022223-T1										
N10.HOG0007485	OG0004591	n0		FUN_024460-T1	FUN_022225-T1										
N10.HOG0007486	OG0004592	n0		FUN_024462-T1	FUN_022227-T1										
N10.HOG0007487	OG0004593	n0		FUN_024463-T1	FUN_022228-T1										
N10.HOG0007488	OG0004594	n0		FUN_024464-T1	FUN_022229-T1										
N10.HOG0007489	OG0004595	n7			FUN_022231-T2										
N10.HOG0007490	OG0004596	n0		FUN_024467-T1	FUN_022233-T1										
N10.HOG0007491	OG0004597	n0		FUN_024474-T1	FUN_022243-T1										
N10.HOG0007492	OG0004598	n0		FUN_024482-T1	FUN_022251-T1										
N10.HOG0007493	OG0004599	n0		FUN_024486-T1	FUN_022255-T1										
N10.HOG0007494	OG0004600	n0		FUN_024496-T1	FUN_022177-T1, FUN_022207-T1										
N10.HOG0007495	OG0004601	n0		FUN_024500-T1	FUN_022269-T1										
N10.HOG0007496	OG0004602	n0		FUN_024523-T1	FUN_022285-T1										
N10.HOG0007497	OG0004603	n0		FUN_024579-T1	FUN_022348-T1, FUN_026096-T1										
N10.HOG0007498	OG0004604	n0		FUN_024580-T1	FUN_026097-T1, FUN_022349-T1										
N10.HOG0007499	OG0004605	n0		FUN_024576-T1	FUN_022344-T2										
N10.HOG0007500	OG0004606	n0		FUN_024573-T1	FUN_022340-T1										
N10.HOG0007501	OG0004607	n0		FUN_024569-T1	FUN_022336-T1										
N10.HOG0007502	OG0004608	n0		FUN_024562-T1	FUN_022328-T1										
N10.HOG0007503	OG0004609	n0		FUN_024593-T2	FUN_022362-T1										
N10.HOG0007504	OG0004610	n0		FUN_024596-T1	FUN_022366-T1										
N10.HOG0007505	OG0004611	n0		FUN_024609-T1	FUN_022383-T1, FUN_022534-T1, FUN_025568-T1										
N10.HOG0007506	OG0004612	n0		FUN_024614-T1	FUN_022386-T1										
N10.HOG0007507	OG0004613	n0		FUN_024616-T1	FUN_022387-T1										
N10.HOG0007508	OG0004614	n0		FUN_024637-T1	FUN_022407-T2										
N10.HOG0007509	OG0004615	n0		FUN_024642-T1	FUN_022412-T1, FUN_022413-T1										
N10.HOG0007510	OG0004616	n0		FUN_024653-T1	FUN_022421-T1, FUN_025963-T1, FUN_025834-T1										
N10.HOG0007511	OG0004617	n0		FUN_024654-T1	FUN_025964-T1, FUN_022422-T1										
N10.HOG0007512	OG0004618	n8		FUN_024655-T1	FUN_026120-T1										
N10.HOG0007513	OG0004618	n12			FUN_022423-T1										
N10.HOG0007514	OG0004619	n0		FUN_024656-T1	FUN_026119-T1, FUN_022424-T1										
N10.HOG0007515	OG0004620	n0		FUN_024657-T1	FUN_025831-T1, FUN_022425-T1										
N10.HOG0007516	OG0004621	n0		FUN_024668-T1	FUN_022437-T1										
N10.HOG0007517	OG0004622	n0		FUN_024743-T1	FUN_022452-T1, FUN_022453-T1										
N10.HOG0007518	OG0004623	n0		FUN_024713-T1	FUN_022481-T1										
N10.HOG0007519	OG0004624	n0		FUN_024718-T1	FUN_022476-T1										
N10.HOG0007520	OG0004625	n0		FUN_024688-T1	FUN_022506-T1										
N10.HOG0007521	OG0004626	n0		FUN_024689-T1	FUN_022505-T1										
N10.HOG0007522	OG0004627	n0		FUN_024759-T1	FUN_022519-T1										
N10.HOG0007523	OG0004628	n0		FUN_012581-T1	FUN_011502-T1										
N10.HOG0007524	OG0004629	n0		FUN_001190-T1	FUN_001160-T1										
N10.HOG0007525	OG0004630	n0		FUN_001191-T2	FUN_001161-T2										
N10.HOG0007526	OG0004631	n0		FUN_001194-T1	FUN_001164-T1										
N10.HOG0007527	OG0004632	n0		FUN_001196-T1	FUN_001168-T1										
N10.HOG0007528	OG0004633	n0		FUN_001197-T1	FUN_001169-T1										
N10.HOG0007529	OG0004634	n0		FUN_001198-T1	FUN_001170-T1										
N10.HOG0007530	OG0004635	n0		FUN_001203-T2	FUN_001175-T1										
N10.HOG0007531	OG0004636	n0		FUN_001205-T1	FUN_001181-T1										
N10.HOG0007532	OG0004637	n8			FUN_001192-T1										
N10.HOG0007533	OG0004637	n10		FUN_001213-T1											
N10.HOG0007534	OG0004638	n0		FUN_001224-T1	FUN_001199-T1										
N10.HOG0007535	OG0004639	n4		FUN_001226-T2	FUN_001201-T1										
N10.HOG0007536	OG0004640	n3			FUN_001202-T1										
N10.HOG0007537	OG0004640	n9		FUN_001227-T4											
N10.HOG0007538	OG0004641	n0		FUN_015239-T1	FUN_013981-T1										
N10.HOG0007539	OG0004642	n0		FUN_015257-T1	FUN_014000-T1										
N10.HOG0007540	OG0004643	n0		FUN_015258-T1	FUN_014001-T1										
N10.HOG0007541	OG0004644	n0		FUN_019659-T1	FUN_017840-T1										
N10.HOG0007542	OG0004645	n0		FUN_001095-T1	FUN_001067-T1										
N10.HOG0007543	OG0004646	n0		FUN_012465-T1	FUN_011383-T1										
N10.HOG0007544	OG0004647	n0		FUN_012477-T1	FUN_011401-T1, FUN_011398-T1										
N10.HOG0007545	OG0004648	n0		FUN_012480-T1											
N10.HOG0007546	OG0004649	n0		FUN_016046-T1	FUN_015998-T1										
N10.HOG0007547	OG0004650	n0		FUN_016042-T1	FUN_016041-T1, FUN_016003-T1										
N10.HOG0007548	OG0004651	n0		FUN_016036-T1	FUN_016008-T1										
N10.HOG0007549	OG0004652	n0		FUN_016027-T1	FUN_016015-T1										
N10.HOG0007550	OG0004653	n0		FUN_016022-T1	FUN_016020-T1										
N10.HOG0007551	OG0004654	n0		FUN_004413-T2	FUN_003971-T2										
N10.HOG0007552	OG0004655	n0		FUN_004415-T1	FUN_003973-T1										
N10.HOG0007553	OG0004656	n0		FUN_025047-T1	FUN_022981-T1										
N10.HOG0007554	OG0004657	n0		FUN_024991-T1	FUN_022921-T1										
N10.HOG0007555	OG0004658	n0		FUN_024990-T1	FUN_022920-T1										
N10.HOG0007556	OG0004659	n0		FUN_004893-T2	FUN_004415-T3										
N10.HOG0007557	OG0004660	n0		FUN_019652-T1	FUN_017827-T1, FUN_017831-T1										
N10.HOG0007558	OG0004661	n4		FUN_001133-T1	FUN_001104-T1										
N10.HOG0007559	OG0004662	n0		FUN_008489-T2	FUN_007505-T1, FUN_007504-T1										
N10.HOG0007560	OG0004663	n0		FUN_008486-T1	FUN_007501-T1										
N10.HOG0007561	OG0004664	n0		FUN_000581-T1	FUN_000567-T1										
N10.HOG0007562	OG0004665	n0		FUN_000576-T1	FUN_000562-T1										
N10.HOG0007563	OG0004666	n0		FUN_000565-T1	FUN_000553-T1										
N10.HOG0007564	OG0004667	n1			FUN_024449-T1										
N10.HOG0007565	OG0004668	n0		FUN_007329-T1	FUN_006419-T1										
N10.HOG0007566	OG0004669	n0		FUN_007316-T1	FUN_006405-T1										
N10.HOG0007567	OG0004670	n0		FUN_007296-T1	FUN_006383-T1										
N10.HOG0007568	OG0004671	n0		FUN_022351-T1	FUN_019130-T1										
N10.HOG0007569	OG0004672	n0		FUN_022352-T1	FUN_019131-T1										
N10.HOG0007570	OG0004673	n0		FUN_022353-T2	FUN_019133-T1										
N10.HOG0007571	OG0004674	n0		FUN_022354-T1	FUN_019134-T1										
N10.HOG0007572	OG0004675	n0		FUN_022394-T1	FUN_019182-T1										
N10.HOG0007573	OG0004676	n0		FUN_022408-T1	FUN_019197-T1										
N10.HOG0007574	OG0004677	n0		FUN_022412-T1	FUN_019201-T1										
N10.HOG0007575	OG0004678	n0		FUN_008159-T1	FUN_007199-T1										
N10.HOG0007576	OG0004679	n0		FUN_008161-T1	FUN_007201-T1										
N10.HOG0007577	OG0004680	n0		FUN_008162-T1	FUN_007202-T1										
N10.HOG0007578	OG0004681	n0		FUN_001783-T1	FUN_001678-T1										
N10.HOG0007579	OG0004682	n0		FUN_001754-T1	FUN_001654-T1										
N10.HOG0007580	OG0004683	n0		FUN_005182-T1	FUN_004695-T1										
N10.HOG0007581	OG0004684	n0		FUN_005194-T1	FUN_004699-T1										
N10.HOG0007582	OG0004685	n0		FUN_005196-T1	FUN_004702-T1										
N10.HOG0007583	OG0004686	n0		FUN_005200-T1	FUN_004705-T1										
N10.HOG0007584	OG0004687	n0		FUN_005202-T1	FUN_004706-T1										
N10.HOG0007585	OG0004688	n0		FUN_009478-T1	FUN_008445-T1										
N10.HOG0007586	OG0004689	n0		FUN_013251-T1	FUN_009243-T1										
N10.HOG0007587	OG0004690	n0		FUN_027048-T1	FUN_024767-T1										
N10.HOG0007588	OG0004691	n0		FUN_019637-T1	FUN_017812-T1										
N10.HOG0007589	OG0004692	n0		FUN_019636-T1	FUN_017811-T1										
N10.HOG0007590	OG0004693	n0		FUN_019635-T1	FUN_017810-T1										
N10.HOG0007591	OG0004694	n0		FUN_014369-T1	FUN_013147-T1										
N10.HOG0007592	OG0004695	n3			FUN_015762-T1										
N10.HOG0007593	OG0004695	n8		FUN_016339-T1											
N10.HOG0007594	OG0004696	n0		FUN_018371-T1	FUN_016881-T1										
N10.HOG0007595	OG0004697	n0		FUN_011792-T1	FUN_010690-T1										
N10.HOG0007596	OG0004698	n0		FUN_011794-T1	FUN_010691-T1										
N10.HOG0007597	OG0004699	n0		FUN_015170-T1	FUN_013905-T1										
N10.HOG0007598	OG0004700	n0		FUN_015168-T2	FUN_013903-T1										
N10.HOG0007599	OG0004701	n0		FUN_004152-T2	FUN_003726-T1										
N10.HOG0007600	OG0004702	n0		FUN_013823-T1	FUN_012623-T1										
