# BUSCO version is: 5.3.2 
# The lineage dataset is: tetrapoda_odb10 (Creation date: 2021-02-19, number of genomes: 38, number of BUSCOs: 5310)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
78675at32523	Complete	HiC_scaffold_1	198305789	198307732	-	1197.6	566	https://www.orthodb.org/v10?query=78675at32523	leucine-rich repeat transmembrane protein FLRT3
78693at32523	Complete	HiC_scaffold_1	8692015	8780131	+	1080.7	548	https://www.orthodb.org/v10?query=78693at32523	gametogenetin-binding protein 2
78746at32523	Complete	HiC_scaffold_3	115029170	115066753	-	802.5	579	https://www.orthodb.org/v10?query=78746at32523	TPX2, microtubule nucleation factor
78793at32523	Complete	HiC_scaffold_14	3704668	3725771	-	1124.6	625	https://www.orthodb.org/v10?query=78793at32523	F-box/LRR-repeat protein 18
78816at32523	Complete	HiC_scaffold_4	202356844	202400875	-	1209.4	675	https://www.orthodb.org/v10?query=78816at32523	lymphoid-specific helicase
78827at32523	Complete	HiC_scaffold_2	270380607	270420555	+	883.4	566	https://www.orthodb.org/v10?query=78827at32523	endoplasmic reticulum metallopeptidase 1
78888at32523	Complete	HiC_scaffold_4	157583786	157597774	+	1298.3	584	https://www.orthodb.org/v10?query=78888at32523	transcription initiation factor TFIID subunit 5
78906at32523	Complete	HiC_scaffold_3	250154710	250192649	-	974.5	740	https://www.orthodb.org/v10?query=78906at32523	uncharacterized protein C1orf112 homolog
78944at32523	Complete	HiC_scaffold_1	143402220	143440202	+	931.7	486	https://www.orthodb.org/v10?query=78944at32523	Mitogen-activated protein kinase kinase kinase 7
79065at32523	Complete	HiC_scaffold_2	226987472	227014031	+	956.7	597	https://www.orthodb.org/v10?query=79065at32523	protein MAATS1
79083at32523	Complete	HiC_scaffold_7	51770362	51800118	-	1110.6	542	https://www.orthodb.org/v10?query=79083at32523	myotubularin-related protein 7
79210at32523	Complete	HiC_scaffold_1	112477898	112536465	+	1273.4	704	https://www.orthodb.org/v10?query=79210at32523	RALBP1 associated Eps domain containing 1
79372at32523	Complete	HiC_scaffold_14	15874891	15889821	-	893.7	543	https://www.orthodb.org/v10?query=79372at32523	transcription factor E4F1
79430at32523	Complete	HiC_scaffold_4	154054304	154065202	+	953.5	616	https://www.orthodb.org/v10?query=79430at32523	Hermansky-Pudlak syndrome 1 protein
79536at32523	Complete	HiC_scaffold_6	101202389	101243204	+	715.9	553	https://www.orthodb.org/v10?query=79536at32523	vitamin K-dependent protein S
79679at32523	Complete	HiC_scaffold_14	5652885	5670617	-	946.6	579	https://www.orthodb.org/v10?query=79679at32523	sn1-specific diacylglycerol lipase beta
79726at32523	Complete	HiC_scaffold_4	12554543	12613980	-	891.0	660	https://www.orthodb.org/v10?query=79726at32523	protection of telomeres protein 1
79747at32523	Complete	HiC_scaffold_1	207743497	207769075	-	1234.3	671	https://www.orthodb.org/v10?query=79747at32523	DNA replication licensing factor MCM3
79888at32523	Complete	HiC_scaffold_6	29847910	29895904	+	1144.3	625	https://www.orthodb.org/v10?query=79888at32523	transmembrane and TPR repeat-containing protein 4
80110at32523	Complete	HiC_scaffold_10	4272597	4317919	+	1007.4	526	https://www.orthodb.org/v10?query=80110at32523	acetoacetyl-CoA synthetase
80113at32523	Complete	HiC_scaffold_3	123399380	123427964	-	827.4	496	https://www.orthodb.org/v10?query=80113at32523	Solute carrier organic anion transporter family member
80222at32523	Complete	HiC_scaffold_2	163013945	163032959	-	1009.8	557	https://www.orthodb.org/v10?query=80222at32523	nuclear pore complex protein Nup85
80223at32523	Complete	HiC_scaffold_4	161891794	161915986	-	1016.8	561	https://www.orthodb.org/v10?query=80223at32523	xaa-Pro aminopeptidase 1
80230at32523	Complete	HiC_scaffold_14	16136757	16178490	-	1020.1	546	https://www.orthodb.org/v10?query=80230at32523	TNF receptor associated factor 7
80341at32523	Complete	HiC_scaffold_8	3173935	3187013	-	703.0	468	https://www.orthodb.org/v10?query=80341at32523	Plasminogen activator
80443at32523	Complete	HiC_scaffold_1	93170355	93208204	-	912.8	567	https://www.orthodb.org/v10?query=80443at32523	Family with sequence similarity 120B
80447at32523	Complete	HiC_scaffold_7	70625079	70648121	-	894.3	570	https://www.orthodb.org/v10?query=80447at32523	death domain-containing protein 1
80456at32523	Complete	HiC_scaffold_6	141024084	141066363	+	1759.2	1037	https://www.orthodb.org/v10?query=80456at32523	EMSY, BRCA2 interacting transcriptional repressor
80534at32523	Complete	HiC_scaffold_12	4904632	4995633	+	1294.1	626	https://www.orthodb.org/v10?query=80534at32523	ATP-binding cassette sub-family B member 7, mitochondrial
80601at32523	Complete	HiC_scaffold_6	37120563	37141650	+	1015.5	521	https://www.orthodb.org/v10?query=80601at32523	Cell division cycle 16
80674at32523	Complete	HiC_scaffold_2	238813403	238849375	-	923.3	478	https://www.orthodb.org/v10?query=80674at32523	maternal embryonic leucine zipper kinase
80695at32523	Complete	HiC_scaffold_14	18760708	18781476	+	959.6	633	https://www.orthodb.org/v10?query=80695at32523	zinc finger protein 598
80718at32523	Complete	HiC_scaffold_6	145278264	145292002	-	741.7	535	https://www.orthodb.org/v10?query=80718at32523	Leucine carboxyl methyltransferase 2
80745at32523	Complete	HiC_scaffold_5	146159874	146470521	+	1183.0	698	https://www.orthodb.org/v10?query=80745at32523	TBC1 domain family member 5 isoform X1
80751at32523	Complete	HiC_scaffold_1	193054159	193060021	-	577.2	494	https://www.orthodb.org/v10?query=80751at32523	leucine-rich repeat neuronal protein 4
80876at32523	Complete	HiC_scaffold_2	86884970	86903116	+	1030.5	539	https://www.orthodb.org/v10?query=80876at32523	Actin-related protein 8
80900at32523	Complete	HiC_scaffold_3	156895695	156900468	-	322.0	427	https://www.orthodb.org/v10?query=80900at32523	ligand-dependent nuclear receptor-interacting factor 1
80907at32523	Complete	HiC_scaffold_1	93586698	93614347	-	808.4	566	https://www.orthodb.org/v10?query=80907at32523	ER membrane associated RNA degradation
80941at32523	Complete	HiC_scaffold_11	10116409	10138652	+	1016.2	583	https://www.orthodb.org/v10?query=80941at32523	probable C-mannosyltransferase DPY19L3
80962at32523	Complete	HiC_scaffold_1	528083	538332	+	1032.1	611	https://www.orthodb.org/v10?query=80962at32523	sterile alpha and TIR motif-containing protein 1
80992at32523	Complete	HiC_scaffold_2	75378096	75438855	-	1000.8	461	https://www.orthodb.org/v10?query=80992at32523	Nuclear receptor subfamily 2 group C member 2
81029at32523	Complete	HiC_scaffold_6	131916145	131936892	-	1079.1	571	https://www.orthodb.org/v10?query=81029at32523	mediator of RNA polymerase II transcription subunit 17
81076at32523	Complete	HiC_scaffold_1	295301410	295339158	-	909.9	797	https://www.orthodb.org/v10?query=81076at32523	serine/threonine-protein kinase 11-interacting protein
81150at32523	Complete	HiC_scaffold_3	114545025	114622387	-	926.3	497	https://www.orthodb.org/v10?query=81150at32523	Transmembrane 9 superfamily member
81152at32523	Missing
81228at32523	Complete	HiC_scaffold_10	20847469	20849412	+	1144.1	582	https://www.orthodb.org/v10?query=81228at32523	Tripartite motif containing 32
81230at32523	Complete	HiC_scaffold_1	244096094	244171901	-	994.6	513	https://www.orthodb.org/v10?query=81230at32523	Alkylglycerone-phosphate synthase
81244at32523	Complete	HiC_scaffold_13	10032661	10124352	-	1079.5	544	https://www.orthodb.org/v10?query=81244at32523	Aryl hydrocarbon receptor nuclear translocator 2
81302at32523	Complete	HiC_scaffold_3	228564819	228598055	+	825.2	474	https://www.orthodb.org/v10?query=81302at32523	syntaxin-binding protein 3
81311at32523	Complete	HiC_scaffold_4	153305008	153316550	+	1130.7	523	https://www.orthodb.org/v10?query=81311at32523	kelch-like protein 24
81322at32523	Complete	HiC_scaffold_2	194406748	194430753	-	1139.4	620	https://www.orthodb.org/v10?query=81322at32523	probable ATP-dependent RNA helicase DDX23
81334at32523	Complete	HiC_scaffold_10	17195495	17212809	+	803.8	688	https://www.orthodb.org/v10?query=81334at32523	Golgin A1
81392at32523	Complete	HiC_scaffold_3	189865322	190106209	-	1073.9	528	https://www.orthodb.org/v10?query=81392at32523	FAS-associated factor 1
81563at32523	Complete	HiC_scaffold_3	206294869	206425777	-	926.0	607	https://www.orthodb.org/v10?query=81563at32523	Adhesion G protein-coupled receptor L4
81579at32523	Complete	HiC_scaffold_1	336102108	336145016	+	1125.5	602	https://www.orthodb.org/v10?query=81579at32523	Glutamine-dependent NAD(+) synthetase
81724at32523	Complete	HiC_scaffold_4	1859052	1877599	+	972.9	569	https://www.orthodb.org/v10?query=81724at32523	Cyclin D binding myb like transcription factor 1
81731at32523	Complete	HiC_scaffold_5	153884092	153893695	+	1176.0	708	https://www.orthodb.org/v10?query=81731at32523	MACC1, MET transcriptional regulator
81829at32523	Complete	HiC_scaffold_2	21976526	21978442	-	970.2	1002	https://www.orthodb.org/v10?query=81829at32523	myoneurin isoform X1
81880at32523	Complete	HiC_scaffold_2	86947454	86961276	+	1001.2	508	https://www.orthodb.org/v10?query=81880at32523	choline dehydrogenase, mitochondrial
81921at32523	Complete	HiC_scaffold_3	221228133	221276815	-	941.8	523	https://www.orthodb.org/v10?query=81921at32523	ATP-binding cassette sub-family D member 3
81944at32523	Complete	HiC_scaffold_8	28669728	28682896	-	1126.4	678	https://www.orthodb.org/v10?query=81944at32523	centromere/kinetochore protein zw10 homolog
82024at32523	Complete	HiC_scaffold_5	81175061	81187532	-	1122.7	553	https://www.orthodb.org/v10?query=82024at32523	kelch repeat and BTB domain-containing protein 2
82205at32523	Complete	HiC_scaffold_12	10802078	10805762	-	785.9	462	https://www.orthodb.org/v10?query=82205at32523	methionine--tRNA ligase, mitochondrial
82211at32523	Complete	HiC_scaffold_1	323316835	323343238	+	1046.9	501	https://www.orthodb.org/v10?query=82211at32523	Aryl hydrocarbon receptor nuclear translocator like
82231at32523	Complete	HiC_scaffold_4	1906840	1921750	+	747.1	513	https://www.orthodb.org/v10?query=82231at32523	DNA cross-link repair 1C
82302at32523	Complete	HiC_scaffold_3	263609202	263639723	+	1128.1	606	https://www.orthodb.org/v10?query=82302at32523	tRNA (cytosine(34)-C(5))-methyltransferase
82303at32523	Complete	HiC_scaffold_3	186019920	186033455	-	872.4	602	https://www.orthodb.org/v10?query=82303at32523	leucine-rich repeat-containing protein 41
82304at32523	Complete	HiC_scaffold_2	337977486	338017703	+	823.9	666	https://www.orthodb.org/v10?query=82304at32523	Prolactin receptor
82309at32523	Complete	HiC_scaffold_1	65262961	65316469	-	1189.8	728	https://www.orthodb.org/v10?query=82309at32523	Nuclear VCP-like
82312at32523	Complete	HiC_scaffold_3	211477569	211510184	+	1112.5	751	https://www.orthodb.org/v10?query=82312at32523	WD repeat-containing protein 63
82360at32523	Complete	HiC_scaffold_3	184679938	184697164	-	882.0	529	https://www.orthodb.org/v10?query=82360at32523	serine/threonine-protein kinase PLK3
82500at32523	Complete	HiC_scaffold_2	190159673	190175955	+	935.1	527	https://www.orthodb.org/v10?query=82500at32523	rac GTPase-activating protein 1
82616at32523	Complete	HiC_scaffold_2	295093377	295151179	-	1024.8	624	https://www.orthodb.org/v10?query=82616at32523	Hydroxysteroid 17-beta dehydrogenase 4
82619at32523	Complete	HiC_scaffold_6	108540310	108573551	-	1081.6	633	https://www.orthodb.org/v10?query=82619at32523	discoidin, CUB and LCCL domain-containing protein 2
82622at32523	Complete	HiC_scaffold_8	1053392	1064229	+	987.7	684	https://www.orthodb.org/v10?query=82622at32523	TSR1, ribosome maturation factor
82692at32523	Complete	HiC_scaffold_4	162073030	162102387	+	1034.5	565	https://www.orthodb.org/v10?query=82692at32523	gamma-adducin isoform X1
82763at32523	Complete	HiC_scaffold_1	8149919	8186828	-	1019.9	625	https://www.orthodb.org/v10?query=82763at32523	probable ATP-dependent RNA helicase DHX40
82934at32523	Complete	HiC_scaffold_2	75332311	75359403	+	995.4	651	https://www.orthodb.org/v10?query=82934at32523	rabenosyn-5
82937at32523	Complete	HiC_scaffold_7	88955561	88984452	-	1133.0	543	https://www.orthodb.org/v10?query=82937at32523	electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
83044at32523	Complete	HiC_scaffold_4	155030618	155033065	-	711.3	630	https://www.orthodb.org/v10?query=83044at32523	Hermansky-Pudlak syndrome 6 protein
83154at32523	Complete	HiC_scaffold_11	10736430	10747969	+	1062.6	594	https://www.orthodb.org/v10?query=83154at32523	transcriptional repressor CTCF isoform X1
83209at32523	Complete	HiC_scaffold_12	20625494	20649745	-	1050.7	515	https://www.orthodb.org/v10?query=83209at32523	myotubularin
83248at32523	Complete	HiC_scaffold_4	23362287	23391822	-	933.6	513	https://www.orthodb.org/v10?query=83248at32523	tubulin--tyrosine ligase-like protein 12
83291at32523	Complete	HiC_scaffold_14	71235	80080	-	648.1	826	https://www.orthodb.org/v10?query=83291at32523	structure-specific endonuclease subunit SLX4
83399at32523	Complete	HiC_scaffold_13	15881702	15883468	-	1122.3	538	https://www.orthodb.org/v10?query=83399at32523	kelch-like protein 25
83442at32523	Missing
83450at32523	Complete	HiC_scaffold_7	67002662	67043468	+	1098.3	662	https://www.orthodb.org/v10?query=83450at32523	anaphase-promoting complex subunit 4
83582at32523	Complete	HiC_scaffold_16	9524254	9529385	-	676.4	381	https://www.orthodb.org/v10?query=83582at32523	uncharacterized protein KIAA2013 homolog
83640at32523	Complete	HiC_scaffold_1	280737610	280753498	+	914.3	514	https://www.orthodb.org/v10?query=83640at32523	leishmanolysin-like peptidase
83668at32523	Complete	HiC_scaffold_1	92731197	92754270	+	1129.6	642	https://www.orthodb.org/v10?query=83668at32523	conserved oligomeric Golgi complex subunit 2 isoform X1
83687at32523	Complete	HiC_scaffold_3	152837324	152852050	-	954.9	579	https://www.orthodb.org/v10?query=83687at32523	zinc finger protein 341 isoform X1
83688at32523	Missing
83722at32523	Complete	HiC_scaffold_2	319574389	319576155	-	1295.8	562	https://www.orthodb.org/v10?query=83722at32523	ectoderm-neural cortex protein 1
83758at32523	Complete	HiC_scaffold_1	191383248	191398742	+	1082.1	549	https://www.orthodb.org/v10?query=83758at32523	stress-70 protein, mitochondrial
83777at32523	Duplicated	HiC_scaffold_6	143358824	143380502	-	758.7	500	https://www.orthodb.org/v10?query=83777at32523	phosphoglucomutase-2
83777at32523	Duplicated	HiC_scaffold_7	70191544	70215082	-	852.6	485	https://www.orthodb.org/v10?query=83777at32523	phosphoglucomutase-2
83849at32523	Complete	HiC_scaffold_1	427427443	427466495	-	939.8	465	https://www.orthodb.org/v10?query=83849at32523	MAU2 chromatid cohesion factor homolog
83884at32523	Complete	HiC_scaffold_10	17234503	17239506	-	1301.0	579	https://www.orthodb.org/v10?query=83884at32523	78 kDa glucose-regulated protein
83928at32523	Complete	HiC_scaffold_1	417109183	417116546	+	1087.7	510	https://www.orthodb.org/v10?query=83928at32523	kelch-like protein 28
84004at32523	Complete	HiC_scaffold_2	335577918	335628711	+	517.7	628	https://www.orthodb.org/v10?query=84004at32523	FYN-binding protein
84023at32523	Complete	HiC_scaffold_1	304824374	304881600	+	1043.6	637	https://www.orthodb.org/v10?query=84023at32523	plakophilin-3
84030at32523	Complete	HiC_scaffold_10	10992322	11012987	+	1230.4	717	https://www.orthodb.org/v10?query=84030at32523	ATP-dependent RNA helicase DDX54
84044at32523	Complete	HiC_scaffold_9	24382453	24385149	+	1107.4	673	https://www.orthodb.org/v10?query=84044at32523	zinc finger protein 574
84120at32523	Complete	HiC_scaffold_2	129562054	129601839	+	1546.3	896	https://www.orthodb.org/v10?query=84120at32523	transcription elongation regulator 1 isoform X1
84134at32523	Complete	HiC_scaffold_1	407259414	407298249	-	1025.6	623	https://www.orthodb.org/v10?query=84134at32523	hypoxia-inducible factor 1-alpha
84256at32523	Complete	HiC_scaffold_1	176134951	176149292	-	933.6	536	https://www.orthodb.org/v10?query=84256at32523	Mitochondrial tRNA translation optimization 1
84282at32523	Complete	HiC_scaffold_17	3181892	3286083	-	936.8	603	https://www.orthodb.org/v10?query=84282at32523	phosphoinositide 3-kinase adapter protein 1
84377at32523	Missing
84404at32523	Complete	HiC_scaffold_4	64971352	64983442	+	1057.7	554	https://www.orthodb.org/v10?query=84404at32523	FAD-dependent oxidoreductase domain-containing protein 2
84445at32523	Complete	HiC_scaffold_5	152349969	152364593	-	1214.3	529	https://www.orthodb.org/v10?query=84445at32523	Kelch like family member 7
84549at32523	Complete	HiC_scaffold_4	70661591	70683310	+	684.9	483	https://www.orthodb.org/v10?query=84549at32523	poly 
84623at32523	Complete	HiC_scaffold_1	80649624	80677659	-	1023.8	543	https://www.orthodb.org/v10?query=84623at32523	vitrin
84637at32523	Complete	HiC_scaffold_1	247266397	247380040	-	1138.5	575	https://www.orthodb.org/v10?query=84637at32523	Mitogen-activated protein kinase kinase kinase 20
84647at32523	Complete	HiC_scaffold_14	8372142	8398785	-	884.9	583	https://www.orthodb.org/v10?query=84647at32523	Telomere maintenance 2
84744at32523	Missing
84771at32523	Complete	HiC_scaffold_2	161614549	161638596	+	1056.1	582	https://www.orthodb.org/v10?query=84771at32523	Acyl-coenzyme A oxidase
84779at32523	Complete	HiC_scaffold_11	6926753	6947556	+	932.2	661	https://www.orthodb.org/v10?query=84779at32523	NEDD4-binding protein 1
84782at32523	Complete	HiC_scaffold_1	48672190	48733347	-	944.9	691	https://www.orthodb.org/v10?query=84782at32523	mitotic checkpoint serine/threonine-protein kinase BUB1
84864at32523	Complete	HiC_scaffold_4	57687652	57708738	+	787.9	517	https://www.orthodb.org/v10?query=84864at32523	Family with sequence similarity 234 member B
