file,model,model-long,codon model,description,tree-length,Lnl,np,kappa,siteClassModel,proportion_0,background_0,foreground_0,proportion_1,background_1,foreground_1,proportion_2,background_2,foreground_2,proportion_3,background_3,foreground_3
OG0011247,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,5.50778,-2382.9827,29,1.60301,PositiveSelection,0.46859,0.01529,0.01529,0.4145,1.0,1.0,0.06203,0.01529,341.04061,0.05487,1.0,341.04061
OG0011247,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,3.37697,-2413.438168,28,1.46644,PositiveSelection,0.54467,0.02629,0.02629,0.43664,1.0,1.0,0.01038,0.02629,1.0,0.00832,1.0,1.0
OG0007351,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.52084,-2384.032277,29,2.85929,PositiveSelection,0.82314,0.05322,0.05322,0.17686,1.0,1.0,0.0,0.05322,1.0,0.0,1.0,1.0
OG0007351,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.52084,-2384.032277,28,2.85926,PositiveSelection,0.82314,0.05322,0.05322,0.17686,1.0,1.0,0.0,0.05322,1.0,0.0,1.0,1.0
OG0007684,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.47892,-6471.163654,29,2.98936,PositiveSelection,0.91324,0.02665,0.02665,0.08676,1.0,1.0,0.0,0.02665,1.0,0.0,1.0,1.0
OG0007684,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.47891,-6471.163654,28,2.98925,PositiveSelection,0.91325,0.02665,0.02665,0.08675,1.0,1.0,0.0,0.02665,1.0,0.0,1.0,1.0
OG0012404,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.29897,-1510.250507,29,2.58108,PositiveSelection,0.91502,0.02298,0.02298,0.03859,1.0,1.0,0.04451,0.02298,1.0,0.00188,1.0,1.0
OG0012404,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.29897,-1510.250507,28,2.58108,PositiveSelection,0.91503,0.02298,0.02298,0.03859,1.0,1.0,0.0445,0.02298,1.0,0.00188,1.0,1.0
OG0013068,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,57.58832,-3020.432376,29,1.95839,PositiveSelection,0.53117,0.10024,0.10024,0.39661,1.0,1.0,0.04135,0.10024,778.43056,0.03087,1.0,778.43056
OG0013068,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,4.03199,-3096.705709,28,1.63356,PositiveSelection,0.48802,0.06946,0.06946,0.27071,1.0,1.0,0.15519,0.06946,1.0,0.08608,1.0,1.0
OG0011971,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.13521,-3565.679681,29,2.77103,PositiveSelection,0.88849,0.03322,0.03322,0.06852,1.0,1.0,0.03991,0.03322,76.19087,0.00308,1.0,76.19087
OG0011971,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.87634,-3607.488067,28,2.3719,PositiveSelection,0.79172,0.03123,0.03123,0.06071,1.0,1.0,0.13705,0.03123,1.0,0.01051,1.0,1.0
OG0006154,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.6206,-3412.117002,29,4.24199,PositiveSelection,0.83601,0.09176,0.09176,0.16399,1.0,1.0,0.0,0.09176,1.0,0.0,1.0,1.0
OG0006154,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.62061,-3412.117002,28,4.2421,PositiveSelection,0.83601,0.09176,0.09176,0.16399,1.0,1.0,0.0,0.09176,1.0,0.0,1.0,1.0
OG0007197,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.34347,-1643.047075,29,5.02168,PositiveSelection,0.0,0.15119,0.15119,0.0,1.0,1.0,0.8777,0.15119,999.0,0.1223,1.0,999.0
OG0007197,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.3434,-1644.452901,28,4.96365,PositiveSelection,0.0,0.15116,0.15116,0.0,1.0,1.0,0.87794,0.15116,1.0,0.12206,1.0,1.0
OG0013098,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,12.88419,-15688.13502,29,2.06972,PositiveSelection,0.75962,0.23197,0.23197,0.17066,1.0,1.0,0.05693,0.23197,42.62782,0.01279,1.0,42.62782
OG0013098,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,3.9409,-15778.011493,28,1.95184,PositiveSelection,0.47984,0.09987,0.09987,0.05394,1.0,1.0,0.41911,0.09987,1.0,0.04711,1.0,1.0
OG0012180,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.67382,-2214.105102,29,2.96936,PositiveSelection,0.79017,0.06246,0.06246,0.16584,1.0,1.0,0.03636,0.06246,8.86869,0.00763,1.0,8.86869
OG0012180,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.67118,-2214.362466,28,2.96654,PositiveSelection,0.5276,0.05882,0.05882,0.11437,1.0,1.0,0.29425,0.05882,1.0,0.06378,1.0,1.0
OG0008357,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.71791,-5554.826054,29,2.16378,PositiveSelection,0.77031,0.00343,0.00343,0.2203,1.0,1.0,0.0073,0.00343,25.0005,0.00209,1.0,25.0005
OG0008357,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.714,-5557.896608,28,2.15176,PositiveSelection,0.76389,0.00212,0.00212,0.22694,1.0,1.0,0.00708,0.00212,1.0,0.0021,1.0,1.0
OG0013712,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.9208,-2360.373364,29,2.36039,PositiveSelection,0.70594,0.09547,0.09547,0.21724,1.0,1.0,0.05874,0.09547,34.7571,0.01808,1.0,34.7571
OG0013712,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.91777,-2363.26571,28,2.3443,PositiveSelection,0.17184,0.09602,0.09602,0.05266,1.0,1.0,0.59359,0.09602,1.0,0.18191,1.0,1.0
OG0011993,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.16158,-12225.891504,29,3.24648,PositiveSelection,0.79789,0.05834,0.05834,0.19087,1.0,1.0,0.00907,0.05834,8.66974,0.00217,1.0,8.66974
OG0011993,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.1604,-12228.824487,28,3.24178,PositiveSelection,0.7706,0.05671,0.05671,0.18969,1.0,1.0,0.03187,0.05671,1.0,0.00784,1.0,1.0
OG0005758,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.04883,-10267.510642,29,4.11153,PositiveSelection,0.65379,0.11878,0.11878,0.33933,1.0,1.0,0.00453,0.11878,347.38045,0.00235,1.0,347.38045
OG0005758,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.88301,-10359.270506,28,3.93939,PositiveSelection,0.66455,0.10959,0.10959,0.33545,1.0,1.0,0.0,0.10959,1.0,0.0,1.0,1.0
OG0010919,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.49925,-8434.622482,29,3.25499,PositiveSelection,0.86542,0.058,0.058,0.12784,1.0,1.0,0.00587,0.058,58.8814,0.00087,1.0,58.8814
OG0010919,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.4922,-8454.901411,28,3.08769,PositiveSelection,0.8423,0.05166,0.05166,0.1258,1.0,1.0,0.02776,0.05166,1.0,0.00415,1.0,1.0
OG0013814,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.14372,-1886.979948,29,2.24747,PositiveSelection,1.0,0.04234,0.04234,0.0,1.0,1.0,0.0,0.04234,3.07463,0.0,1.0,3.07463
OG0013814,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.14372,-1886.979948,28,2.24747,PositiveSelection,1.0,0.04234,0.04234,0.0,1.0,1.0,0.0,0.04234,1.0,0.0,1.0,1.0
OG0008403,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.53577,-5619.09583,29,3.40263,PositiveSelection,0.90738,0.0399,0.0399,0.09262,1.0,1.0,0.0,0.0399,1.0,0.0,1.0,1.0
OG0008403,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.53578,-5619.095831,28,3.40282,PositiveSelection,0.90739,0.0399,0.0399,0.09261,1.0,1.0,0.0,0.0399,1.0,0.0,1.0,1.0
OG0007085,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.44701,-3034.758811,29,2.50407,PositiveSelection,0.75249,0.0,0.0,0.22736,1.0,1.0,0.01547,0.0,1.18015,0.00467,1.0,1.18015
OG0007085,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.44699,-3034.759187,28,2.50382,PositiveSelection,0.74976,1e-05,1e-05,0.22652,1.0,1.0,0.01821,1e-05,1.0,0.0055,1.0,1.0
OG0011589,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.63811,-2094.266311,29,1.85016,PositiveSelection,0.74975,0.05013,0.05013,0.25025,1.0,1.0,0.0,0.05013,1.0,0.0,1.0,1.0
OG0011589,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.63811,-2094.266311,28,1.85017,PositiveSelection,0.74976,0.05013,0.05013,0.25024,1.0,1.0,0.0,0.05013,1.0,0.0,1.0,1.0
OG0008419,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.66313,-1827.122683,29,4.58574,PositiveSelection,0.75265,0.14858,0.14858,0.24735,1.0,1.0,0.0,0.14858,1.0,0.0,1.0,1.0
OG0008419,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.66313,-1827.122683,28,4.5858,PositiveSelection,0.75265,0.14859,0.14859,0.24735,1.0,1.0,0.0,0.14859,1.0,0.0,1.0,1.0
OG0012711,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.49229,-11812.58108,29,2.91133,PositiveSelection,0.82158,0.0933,0.0933,0.15737,1.0,1.0,0.01767,0.0933,20.17751,0.00339,1.0,20.17751
OG0012711,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.47828,-11843.787095,28,2.85571,PositiveSelection,0.73747,0.08667,0.08667,0.14946,1.0,1.0,0.09402,0.08667,1.0,0.01905,1.0,1.0
OG0008222,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.3796,-12184.855753,29,2.12205,PositiveSelection,0.83868,0.10198,0.10198,0.14247,1.0,1.0,0.01611,0.10198,14.228,0.00274,1.0,14.228
OG0008222,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.36952,-12204.514431,28,2.08347,PositiveSelection,0.78661,0.09797,0.09797,0.14074,1.0,1.0,0.06162,0.09797,1.0,0.01102,1.0,1.0
OG0013974,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,11.91218,-9755.812574,29,4.39939,PositiveSelection,0.28829,0.04422,0.04422,0.0488,1.0,1.0,0.56695,0.04422,1.0,0.09597,1.0,1.0
OG0013974,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,11.91206,-9755.812574,28,4.39936,PositiveSelection,0.28829,0.04422,0.04422,0.0488,1.0,1.0,0.56694,0.04422,1.0,0.09597,1.0,1.0
OG0012368,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.52833,-5917.338637,29,4.00922,PositiveSelection,0.65136,0.10905,0.10905,0.27061,1.0,1.0,0.05513,0.10905,185.07966,0.0229,1.0,185.07966
OG0012368,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.97306,-6018.478904,28,3.21454,PositiveSelection,0.58528,0.03085,0.03085,0.37359,1.0,1.0,0.0251,0.03085,1.0,0.01602,1.0,1.0
OG0013071,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,4.11545,-12081.343663,29,1.85185,PositiveSelection,0.44406,0.03534,0.03534,0.11667,1.0,1.0,0.34788,0.03534,1.0,0.09139,1.0,1.0
OG0013071,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,4.11545,-12081.343663,28,1.85186,PositiveSelection,0.44406,0.03534,0.03534,0.11667,1.0,1.0,0.34788,0.03534,1.0,0.09139,1.0,1.0
OG0012632,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.70599,-1649.721687,29,3.50828,PositiveSelection,0.69278,0.08647,0.08647,0.30722,1.0,1.0,0.0,0.08647,1.0,0.0,1.0,1.0
OG0012632,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.706,-1649.721687,28,3.50828,PositiveSelection,0.69278,0.08647,0.08647,0.30722,1.0,1.0,0.0,0.08647,1.0,0.0,1.0,1.0
OG0008794,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.75311,-1448.075803,29,2.97249,PositiveSelection,0.4381,0.0,0.0,0.5619,1.0,1.0,0.0,0.0,19.8034,0.0,1.0,19.8034
OG0008794,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.75312,-1448.075803,28,2.97247,PositiveSelection,0.4381,0.0,0.0,0.5619,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0013523,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.6535,-4411.645643,29,3.21921,PositiveSelection,0.80797,0.04185,0.04185,0.186,1.0,1.0,0.0049,0.04185,19.0246,0.00113,1.0,19.0246
OG0013523,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.65246,-4412.702025,28,3.21356,PositiveSelection,0.75904,0.03981,0.03981,0.17885,1.0,1.0,0.05027,0.03981,1.0,0.01184,1.0,1.0
OG0013289,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.64593,-2154.545129,29,4.90298,PositiveSelection,0.92703,0.09318,0.09318,0.07297,1.0,1.0,0.0,0.09318,1.0,0.0,1.0,1.0
OG0013289,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.64593,-2154.545129,28,4.90307,PositiveSelection,0.92703,0.09318,0.09318,0.07297,1.0,1.0,0.0,0.09318,1.0,0.0,1.0,1.0
OG0013535,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.47673,-567.131491,29,4.09528,PositiveSelection,0.68947,0.16069,0.16069,0.0,1.0,1.0,0.31053,0.16069,1.0,0.0,1.0,1.0
OG0013535,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.47673,-567.131491,28,4.09528,PositiveSelection,0.68947,0.16069,0.16069,0.0,1.0,1.0,0.31053,0.16069,1.0,0.0,1.0,1.0
OG0011207,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.33727,-2753.893914,29,5.10646,PositiveSelection,0.95438,0.00321,0.00321,0.04562,1.0,1.0,0.0,0.00321,1.0,0.0,1.0,1.0
OG0011207,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.33726,-2753.893914,28,5.1065,PositiveSelection,0.95438,0.00321,0.00321,0.04562,1.0,1.0,0.0,0.00321,1.0,0.0,1.0,1.0
OG0009105,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.51293,-3619.458972,29,4.93736,PositiveSelection,0.94595,0.07867,0.07867,0.05405,1.0,1.0,0.0,0.07867,1.0,0.0,1.0,1.0
OG0009105,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.51292,-3619.458971,28,4.93738,PositiveSelection,0.94595,0.07867,0.07867,0.05405,1.0,1.0,0.0,0.07867,1.0,0.0,1.0,1.0
OG0013302,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.91213,-2057.379582,29,1.91824,PositiveSelection,0.92154,0.04422,0.04422,0.05037,1.0,1.0,0.02664,0.04422,18.9171,0.00146,1.0,18.9171
OG0013302,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.86669,-2071.44567,28,1.89136,PositiveSelection,0.85204,0.03613,0.03613,0.05841,1.0,1.0,0.08381,0.03613,1.0,0.00575,1.0,1.0
OG0005549,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.6042,-6419.187856,29,4.20417,PositiveSelection,0.82071,0.10812,0.10812,0.17753,1.0,1.0,0.00145,0.10812,36.17023,0.00031,1.0,36.17023
OG0005549,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.60372,-6422.485587,28,4.192,PositiveSelection,0.81405,0.10403,0.10403,0.18595,1.0,1.0,0.0,0.10403,1.0,0.0,1.0,1.0
OG0007504,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.65926,-2093.700887,29,3.09838,PositiveSelection,0.57775,0.0,0.0,0.35974,1.0,1.0,0.03853,0.0,1.0,0.02399,1.0,1.0
OG0007504,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.65926,-2093.701146,28,3.09837,PositiveSelection,0.57775,0.0,0.0,0.35974,1.0,1.0,0.03853,0.0,1.0,0.02399,1.0,1.0
OG0011057,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.9128,-5472.687222,29,3.09229,PositiveSelection,0.74719,0.10935,0.10935,0.22191,1.0,1.0,0.02382,0.10935,15.06687,0.00708,1.0,15.06687
OG0011057,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.89535,-5485.556143,28,3.03873,PositiveSelection,0.584,0.09634,0.09634,0.18632,1.0,1.0,0.17412,0.09634,1.0,0.05555,1.0,1.0
OG0005741,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.45952,-6655.393981,29,3.74691,PositiveSelection,0.81793,0.14457,0.14457,0.1767,1.0,1.0,0.00442,0.14457,1.0,0.00095,1.0,1.0
OG0005741,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.45952,-6655.39398,28,3.74684,PositiveSelection,0.81793,0.14456,0.14456,0.17669,1.0,1.0,0.00442,0.14456,1.0,0.00095,1.0,1.0
OG0013301,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.8423,-5906.69388,29,2.1945,PositiveSelection,0.8352,0.00783,0.00783,0.12705,1.0,1.0,0.03276,0.00783,1.0,0.00498,1.0,1.0
OG0013301,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.8423,-5906.69388,28,2.19452,PositiveSelection,0.8352,0.00783,0.00783,0.12705,1.0,1.0,0.03276,0.00783,1.0,0.00498,1.0,1.0
OG0013214,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.94101,-2405.12507,29,3.81784,PositiveSelection,0.75694,0.13609,0.13609,0.22196,1.0,1.0,0.01632,0.13609,1.43794,0.00478,1.0,1.43794
OG0013214,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.93969,-2405.148237,28,3.81229,PositiveSelection,0.77408,0.13797,0.13797,0.22592,1.0,1.0,0.0,0.13797,1.0,0.0,1.0,1.0
OG0011663,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.69936,-4451.827421,29,4.68998,PositiveSelection,0.90035,0.0633,0.0633,0.02615,1.0,1.0,0.07142,0.0633,1.0,0.00207,1.0,1.0
OG0011663,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.69937,-4451.827424,28,4.68999,PositiveSelection,0.90035,0.0633,0.0633,0.02615,1.0,1.0,0.07142,0.0633,1.0,0.00207,1.0,1.0
OG0005397,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.68039,-9264.496162,29,2.91034,PositiveSelection,0.52042,0.1691,0.1691,0.3552,1.0,1.0,0.07393,0.1691,38.40313,0.05046,1.0,38.40313
OG0005397,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.32073,-9372.891853,28,2.48853,PositiveSelection,0.42068,0.08693,0.08693,0.39432,1.0,1.0,0.09549,0.08693,1.0,0.08951,1.0,1.0
OG0006985,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.41313,-1978.062583,29,7.97589,PositiveSelection,0.95501,0.03996,0.03996,0.04499,1.0,1.0,0.0,0.03996,1.0,0.0,1.0,1.0
OG0006985,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.41313,-1978.062583,28,7.97619,PositiveSelection,0.955,0.03996,0.03996,0.045,1.0,1.0,0.0,0.03996,1.0,0.0,1.0,1.0
OG0008235,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.4039,-13670.708198,29,2.68106,PositiveSelection,0.69903,0.11074,0.11074,0.30097,1.0,1.0,0.0,0.11074,1.00015,0.0,1.0,1.00015
OG0008235,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.40391,-13670.7082,28,2.68094,PositiveSelection,0.69902,0.11074,0.11074,0.30098,1.0,1.0,0.0,0.11074,1.0,0.0,1.0,1.0
OG0010755,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.54496,-2478.141726,29,3.31611,PositiveSelection,0.93811,0.05675,0.05675,0.06189,1.0,1.0,0.0,0.05675,1.0,0.0,1.0,1.0
OG0010755,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.54497,-2478.141726,28,3.3161,PositiveSelection,0.93811,0.05675,0.05675,0.06189,1.0,1.0,0.0,0.05675,1.0,0.0,1.0,1.0
OG0011375,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.67593,-3911.503454,29,2.46106,PositiveSelection,0.8123,0.0243,0.0243,0.18411,1.0,1.0,0.00293,0.0243,903.28549,0.00066,1.0,903.28549
OG0011375,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.57084,-3926.80904,28,2.27171,PositiveSelection,0.70896,0.01995,0.01995,0.14826,1.0,1.0,0.11809,0.01995,1.0,0.0247,1.0,1.0
OG0012390,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.33451,-2958.511918,29,2.6318,PositiveSelection,0.97449,0.01923,0.01923,0.02549,1.0,1.0,2e-05,0.01923,1.0,0.0,1.0,1.0
OG0012390,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.33451,-2958.51186,28,2.63176,PositiveSelection,0.97451,0.01923,0.01923,0.02549,1.0,1.0,0.0,0.01923,1.0,0.0,1.0,1.0
OG0007147,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.34426,-2703.62932,29,3.2097,PositiveSelection,0.95387,0.02081,0.02081,0.04613,1.0,1.0,0.0,0.02081,1.0,0.0,1.0,1.0
OG0007147,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.34427,-2703.62932,28,3.20976,PositiveSelection,0.95387,0.02081,0.02081,0.04613,1.0,1.0,0.0,0.02081,1.0,0.0,1.0,1.0
OG0005601,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.08471,-10465.830818,29,3.0753,PositiveSelection,0.72857,0.10537,0.10537,0.23851,1.0,1.0,0.02481,0.10537,31.38624,0.00812,1.0,31.38624
OG0005601,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.05076,-10515.507655,28,2.95216,PositiveSelection,0.52697,0.09637,0.09637,0.17462,1.0,1.0,0.22414,0.09637,1.0,0.07427,1.0,1.0
OG0007102,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.82199,-4594.314177,29,3.48846,PositiveSelection,0.68997,0.10799,0.10799,0.29825,1.0,1.0,0.00822,0.10799,11.23563,0.00355,1.0,11.23563
