accession,idtype,id
O55236,Gene_Name,Rngtt
P55861,Gene_Name,mcm2
Q5ZMN2,Gene_Name,MCM3
Q6GL41,Gene_Name,mcm4
P33992,Gene_Name,MCM5
Q8TDD5,Gene_Name,MCOLN3
Q6NRM6,Gene_Name,mcm9
Q5ZJV4,Gene_Name,MCMBP
Q2KIZ8,Gene_Name,MCM6
Q14566,Gene_Name,MCM6
Q62724,Gene_Name,Mcm6
Q3ZBH9,Gene_Name,MCM7
I0IUP3,Gene_Name,MCM8
I0IUP4,Gene_Name,MCM9
B0BN72,Gene_Name,Mcrip1
Q96EZ8,Gene_Name,MCRS1
Q5PPY1,Gene_Name,mcts1-a
Q8NE86,Gene_Name,MCU
Q3UMR5,Gene_Name,Mcu
Q13257,Gene_Name,MAD2L1
D3Z8D9,Gene_Name,Mad2l2
Q86YW9,Gene_Name,MED12L
Q8BQM9,Gene_Name,Med12l
Q71F56,Gene_Name,MED13L
D4ABL6,Gene_Name,Mctp1
P08249,Gene_Name,Mdh2
P04636,Gene_Name,Mdh2
Q0WYX8,Gene_Name,MDGA1
Q7Z553,Gene_Name,MDGA2
P40925,Gene_Name,MDH1
Q03112,Gene_Name,MECOM
Q9CXU0,Gene_Name,Med10
O60244,Gene_Name,MED14
Q9P086,Gene_Name,MED11
Q15648,Gene_Name,MED1
Q925J9,Gene_Name,Med1
Q5ZID1,Gene_Name,MED17
Q8VCD5,Gene_Name,Med17
Q0VCD4,Gene_Name,MED18
Q9ULK4,Gene_Name,MED23
Q5EB59,Gene_Name,Med23
Q5F3M0,Gene_Name,MED24
Q7YQK8,Gene_Name,MED12
Q5RCU2,Gene_Name,MED12
Q5SWW4,Gene_Name,Med13
Q800L3,Gene_Name,MED22
Q96HR3,Gene_Name,MED30
Q9CQI9,Gene_Name,Med30
A0JNN3,Gene_Name,MED31
Q2TBN7,Gene_Name,MED27
Q9DB40,Gene_Name,Med27
Q6Q7J5,Gene_Name,MED27
Q08D69,Gene_Name,med16
Q9CZ82,Gene_Name,Med18
Q8C1S0,Gene_Name,Med19
Q9H944,Gene_Name,MED20
Q9R0X0,Gene_Name,Med20
Q2TBU8,Gene_Name,MED21
Q9H204,Gene_Name,MED28
A4IIZ9,Gene_Name,med28
Q9NPJ6,Gene_Name,MED4
Q3T123,Gene_Name,MED7
Q9CZB6,Gene_Name,Med7
Q3SZY9,Gene_Name,MED6
Q02078,Gene_Name,MEF2A
Q96G25,Gene_Name,MED8
Q9D7W5,Gene_Name,Med8
Q03414,Gene_Name,mef2a
A4UTP7,Gene_Name,MEF2C
Q5R444,Gene_Name,MEF2C
Q96KG7,Gene_Name,MEGF10
Q6DIB5,Gene_Name,Megf10
O00470,Gene_Name,MEIS1
O14770,Gene_Name,MEIS2
P97367,Gene_Name,Meis2
Q7ZY13,Gene_Name,meis3-b
Q4R6D9,Gene_Name,MEMO1
Q9BV36,Gene_Name,MLPH
P50222,Gene_Name,MEOX2
Q5ZKK4,Gene_Name,mesd
Q14696,Gene_Name,MESD
Q96MC5,Gene_Name,BMERB1
Q5R562,Gene_Name,BMERB1
Q5ZK35,Gene_Name,METTL14
P59750,Gene_Name,NF2
Q63648,Gene_Name,Nf2
Q9Z2Q4,Gene_Name,Mtr
Q4JIJ3,Gene_Name,MTR
Q00266,Gene_Name,MAT1A
Q91X83,Gene_Name,Mat1a
P13444,Gene_Name,Mat1a
Q3THS6,Gene_Name,Mat2a
Q5R5H1,Gene_Name,MAT2A
Q5ZMH6,Gene_Name,METTL9
Q9NRN9,Gene_Name,METTL5
Q8TCB7,Gene_Name,METTL6
Q5RDV8,Gene_Name,METTL6
Q5ZKJ5,Gene_Name,MFSD13A
P70187,Gene_Name,Mfsd14a
Q5SR56,Gene_Name,MFSD14B
A1L3F4,Gene_Name,mex3b
Q5EA98,Gene_Name,MFAP1
P55918,Gene_Name,MFAP4
P55083,Gene_Name,MFAP4
Q6PCP5,Gene_Name,Mff
Q811U4,Gene_Name,Mfn1
Q80U63,Gene_Name,Mfn2
Q8R500,Gene_Name,Mfn2
Q9NYZ2,Gene_Name,SLC25A37
Q96A46,Gene_Name,SLC25A28
Q8R0Z5,Gene_Name,Slc25a28
Q5ZIT9,Gene_Name,MFSD1
Q09327,Gene_Name,MGAT3
Q10470,Gene_Name,Mgat3
Q0VC92,Gene_Name,MAGOHB
Q9D074,Gene_Name,Mgrn1
Q5F407,Gene_Name,MGAT4A
Q9UQ53,Gene_Name,MGAT4B
Q812F8,Gene_Name,Mgat4b
Q9UBM8,Gene_Name,MGAT4C
Q4R4A8,Gene_Name,MGAT4C
P97259,Gene_Name,MGAT5
Q08834,Gene_Name,Mgat5
A9UHW6,Gene_Name,MIF4GD
Q6DEI8,Gene_Name,chchd4
Q8N4Q1,Gene_Name,CHCHD4
Q8VEA4,Gene_Name,Chchd4
Q5ZIJ9,Gene_Name,MIB2
Q5TGZ0,Gene_Name,MICOS10
Q7TNS2,Gene_Name,Micos10
O94851,Gene_Name,MICAL2
G3MWR8,Gene_Name,MICAL3
Q7RTP6,Gene_Name,MICAL3
B1H2N3,Gene_Name,micu1
Q86XE3,Gene_Name,MICU3
Q5XIS8,Gene_Name,Mief1
Q86YT6,Gene_Name,MIB1
Q4R3R9,Gene_Name,MIER3
Q52MA5,Gene_Name,mief1
Q9CQ86,Gene_Name,Mien1
Q5ZKT9,Gene_Name,MIER1
Q8N108,Gene_Name,MIER1
P00531,Gene_Name,V-MIL
Q4R528,Gene_Name,MINDY3
Q9NXC5,Gene_Name,MIOS
Q5RF14,Gene_Name,MIPEP
Q8IXI2,Gene_Name,RHOT1
Q5ZM83,Gene_Name,RHOT2
P26696,Gene_Name,mapk1
Q63844,Gene_Name,Mapk3
Q91Y86,Gene_Name,Mapk8
P45984,Gene_Name,MAPK9
Q9WTU6,Gene_Name,Mapk9
P53779,Gene_Name,MAPK10
P49187,Gene_Name,Mapk10
Q15759,Gene_Name,MAPK11
B5FX56,Gene_Name,MIX23
P46196,Gene_Name,MAPK1
Q9JM52,Gene_Name,Mink1
Q9WUI1,Gene_Name,Mapk11
Q9Z1B7,Gene_Name,Mapk13
Q9DGE1,Gene_Name,mapk14b
Q16539,Gene_Name,MAPK14
Q95NE7,Gene_Name,MAPK14
Q5F3W3,Gene_Name,MAPK6
P45983,Gene_Name,MAPK8
O75030,Gene_Name,MITF
Q08874,Gene_Name,Mitf
Q99PV3,Gene_Name,Mkln1
O08605,Gene_Name,Mknk1
Q8CDB0,Gene_Name,Mknk2
Q9TT91,Gene_Name,MKRN1
Q99KX1,Gene_Name,Mlf2
Q8IYA7,Gene_Name,MKX
Q6ZQI3,Gene_Name,Mlec
F1SSF9,Gene_Name,MYL7
Q2HJ23,Gene_Name,MAP1LC3A
Q9GZQ8,Gene_Name,MAP1LC3B
Q9UH92,Gene_Name,MLX
Q5ZKP2,Gene_Name,MMADHC
Q9XT90,Gene_Name,MMP14
P51512,Gene_Name,MMP16
Q9Y5R2,Gene_Name,MMP24
Q9R0S2,Gene_Name,Mmp24
Q99PW6,Gene_Name,Mmp24
P08253,Gene_Name,MMP2
Q02253,Gene_Name,Aldh6a1
Q6AYU1,Gene_Name,Morf4l1
Q8BPB0,Gene_Name,Mob1b
Q8VI63,Gene_Name,Mob2
Q58D63,Gene_Name,MOB3A
Q29RK9,Gene_Name,MOB3B
Q5EAA4,Gene_Name,MOB3C
P26041,Gene_Name,Msn
Q6PGF2,Gene_Name,Morn4
Q5R578,Gene_Name,MORN4
Q7Z3U7,Gene_Name,MON2
Q3MHW6,Gene_Name,SLC16A1
Q03064,Gene_Name,SLC16A1
P53986,Gene_Name,Slc16a1
P53987,Gene_Name,Slc16a1
Q5ZIH2,Gene_Name,MON1A
Q8C784,Gene_Name,Mosmo
Q90632,Gene_Name,SLC16A8
P57788,Gene_Name,SLC16A3
P52564,Gene_Name,MAP2K6
P70236,Gene_Name,Map2k6
Q8CE90,Gene_Name,Map2k7
Q4KSH7,Gene_Name,Map2k7
Q91447,Gene_Name,MAP2K1
Q1HG70,Gene_Name,MAP2K2
Q90891,Gene_Name,MAP2K2
P46734,Gene_Name,MAP2K3
O09110,Gene_Name,Map2k3
P45985,Gene_Name,MAP2K4
P47809,Gene_Name,Map2k4
Q13163,Gene_Name,MAP2K5
O95563,Gene_Name,MPC2
P12234,Gene_Name,SLC25A3
Q8VEM8,Gene_Name,Slc25a3
Q3ZCG2,Gene_Name,MPC1
Q9Y5U8,Gene_Name,MPC1
Q14168,Gene_Name,MPP2
D3ZAA9,Gene_Name,Mpp2
Q5T2T1,Gene_Name,MPP7
Q8BVD5,Gene_Name,Mpp7
O15442,Gene_Name,MPPED1
Q5REB1,Gene_Name,MPPED2
Q10713,Gene_Name,PMPCA
Q3SZ71,Gene_Name,PMPCB
Q5REK3,Gene_Name,PMPCB
Q6WCQ1,Gene_Name,MPRIP
O54874,Gene_Name,Cdc42bpa
Q9Y5S2,Gene_Name,CDC42BPB
Q7TT50,Gene_Name,Cdc42bpb
Q7TT49,Gene_Name,Cdc42bpb
Q5F364,Gene_Name,ABCC1
O15440,Gene_Name,ABCC5
Q8N5Y2,Gene_Name,MSL3
A4FV84,Gene_Name,MRTO4
Q9D0I8,Gene_Name,Mrto4
Q5ZHX5,Gene_Name,MSANTD2
Q0III0,Gene_Name,MSANTD3
Q8NCY6,Gene_Name,MSANTD4
Q5ZLL6,Gene_Name,MSMO1
O43347,Gene_Name,MSI1
Q96DH6,Gene_Name,MSI2
Q8VEL0,Gene_Name,Mospd1
P28362,Gene_Name,MSX2
P52953,Gene_Name,Msx2
Q08326,Gene_Name,Rabif
Q76MS9,Gene_Name,MUSTN1
Q8IVN3,Gene_Name,MUSTN1
Q8K4B0,Gene_Name,Mta1
Q9R190,Gene_Name,Mta2
Q9BTC8,Gene_Name,MTA3
Q86U44,Gene_Name,METTL3
F6V515,Gene_Name,mtap
Q9H903,Gene_Name,MTHFD2L
Q5ZKA5,Gene_Name,MTHFD2
O43439,Gene_Name,CBFA2T2
O70374,Gene_Name,Cbfa2t2
Q06455,Gene_Name,RUNX1T1
Q5R7T9,Gene_Name,MTF2
Q5F3B1,Gene_Name,CBFA2T3
P42898,Gene_Name,MTHFR
Q13613,Gene_Name,MTMR1
Q9Z2C4,Gene_Name,Mtmr1
A6QLT2,Gene_Name,MTMR2
Q5ZIV1,Gene_Name,MTMR2
Q9Y217,Gene_Name,MTMR6
Q9Y216,Gene_Name,MTMR7
Q5R6F6,Gene_Name,MTMR7
Q5F452,Gene_Name,MTMR8
Q96QG7,Gene_Name,MTMR9
Q9NXD2,Gene_Name,MTMR10
Q13496,Gene_Name,MTM1
Q52KU6,Gene_Name,mtm1
Q86WG5,Gene_Name,SBF2
Q8NCE2,Gene_Name,MTMR14
Q5ZLP2,Gene_Name,APIP
Q96GX9,Gene_Name,APIP
Q9WVQ5,Gene_Name,Apip
F6QS54,Gene_Name,ADI1
F7FKV1,Gene_Name,ADI1
Q5ZL43,Gene_Name,ADI1
P42345,Gene_Name,MTOR
Q91955,Gene_Name,MTPN
Q9CZU3,Gene_Name,Mtrex
Q8N3F0,Gene_Name,MTURN
Q66KJ5,Gene_Name,mturn
O43312,Gene_Name,MTSS1
Q6P9S0,Gene_Name,Mtss2
Q2L969,Gene_Name,MTX2
Q8AXY6,Gene_Name,MUSK
O15146,Gene_Name,MUSK
Q8HXX1,Gene_Name,MMUT
P16332,Gene_Name,Mmut
O09015,Gene_Name,Mxi1
P01103,Gene_Name,MYB
F1RD40,Gene_Name,mycbp2
Q7TPH6,Gene_Name,Mycbp2
Q99417,Gene_Name,MYCBP
Q96QE2,Gene_Name,SLC2A13
F1PT61,Gene_Name,MYH16
P02565,Gene_Name,MYH1B
Q8MJV1,Gene_Name,MYH2
P11055,Gene_Name,MYH3
P12847,Gene_Name,Myh3
Q5SX39,Gene_Name,Myh4
Q9TV62,Gene_Name,MYH4
Q28641,Gene_Name,MYH4
F1RRT2,Gene_Name,MYL4
P17209,Gene_Name,Myl4
Q02045,Gene_Name,MYL5
P02607,Gene_Name,MYL6
Q5E9E2,Gene_Name,MYL9
Q02566,Gene_Name,Myh6
P49824,Gene_Name,MYH7
P12883,Gene_Name,MYH7
P79293,Gene_Name,MYH7
P04461,Gene_Name,MYH7
P35579,Gene_Name,MYH9
P02609,Gene_Name,MYL11
A0JNJ5,Gene_Name,MYL1
P05977,Gene_Name,Myl1
P02600,Gene_Name,Myl1
A6NI61,Gene_Name,MYMK
Q9NPC7,Gene_Name,MYNN
P02203,Gene_Name,MB
P35580,Gene_Name,MYH10
Q61879,Gene_Name,Myh10
Q9JLT0,Gene_Name,Myh10
P10587,Gene_Name,MYH11
Q63862,Gene_Name,Myh11
Q5RBA4,Gene_Name,MYL9
Q8WY64,Gene_Name,MYLIP
P11799,Gene_Name,Mylk
Q9HD67,Gene_Name,MYO10
O43795,Gene_Name,MYO1B
P46735,Gene_Name,Myo1b
Q5ZLA6,Gene_Name,MYO1C
F1PRN2,Gene_Name,MYO1D
O94832,Gene_Name,MYO1D
Q12965,Gene_Name,MYO1E
Q02440,Gene_Name,MYO5A
Q9ULV0,Gene_Name,MYO5B
E1BPK6,Gene_Name,MYO6
Q29122,Gene_Name,MYO6
E9Q634,Gene_Name,Myo1e
O00160,Gene_Name,MYO1F
Q13402,Gene_Name,MYO7A
P97479,Gene_Name,Myo7a
Q8WXR4,Gene_Name,MYO3B
P04116,Gene_Name,PLP1
P60203,Gene_Name,Plp1
Q90623,Gene_Name,PPP1R12A
O14974,Gene_Name,PPP1R12A
Q9UL68,Gene_Name,MYT1L
P97500,Gene_Name,Myt1l
Q9NZM1,Gene_Name,MYOF
Q8CFC2,Gene_Name,Myt1
P70047,Gene_Name,myt1
P16075,Gene_Name,MYOD1
B5FXZ4,Gene_Name,mzt1
Q06725,Gene_Name,nr2f1a
Q14CX7,Gene_Name,NAA25
Q5ZHV2,Gene_Name,NAA35
Q5RBT3,Gene_Name,NAA35
P23685,Gene_Name,SLC8A1
P48766,Gene_Name,SLC8A1
P32418,Gene_Name,SLC8A1
Q13506,Gene_Name,NAB1
Q2KI14,Gene_Name,NAA10
Q9QY36,Gene_Name,Naa10
Q9BXJ9,Gene_Name,NAA15
Q6N069,Gene_Name,NAA16
P61600,Gene_Name,Naa20
Q8VE10,Gene_Name,Naa40
Q5RF28,Gene_Name,NAA50
Q9H7X0,Gene_Name,NAA60
P48768,Gene_Name,Slc8a2
P57103,Gene_Name,SLC8A3
S4R2P9,Gene_Name,Slc8a3
Q96RE7,Gene_Name,NACC1
Q96BF6,Gene_Name,NACC2
Q4R5F4,Gene_Name,TMEM35A
Q6JAM9,Gene_Name,Tmem35a
Q5ZMA6,Gene_Name,NADSYN1
P58058,Gene_Name,Nadk
Q4G0N4,Gene_Name,NADK2
Q1HCL7,Gene_Name,Nadk2
Q8IZF0,Gene_Name,NALCN
P43490,Gene_Name,NAMPT
Q52I78,Gene_Name,NAMPT
Q5ZHX7,Gene_Name,CYB5R2
Q5ZJI6,Gene_Name,NATD1
Q8N6N6,Gene_Name,NATD1
Q8NEY1,Gene_Name,NAV1
Q8CH77,Gene_Name,Nav1
Q8IVL1,Gene_Name,NAV2
Q8IVL0,Gene_Name,NAV3
Q80TN7,Gene_Name,Nav3
Q9H0A0,Gene_Name,NAT10
P83686,Gene_Name,CYB5R3
Q8NFP9,Gene_Name,NBEA
Q5ZMV3,Gene_Name,DR1
Q91WV0,Gene_Name,Dr1
Q5XI68,Gene_Name,Dr1
Q5PQN0,Gene_Name,Ncald
P13590,Gene_Name,NCAM1
P13591,Gene_Name,NCAM1
O15394,Gene_Name,NCAM2
O43639,Gene_Name,NCK2
Q15596,Gene_Name,NCOA2
Q5ZJZ6,Gene_Name,NCBP1
Q969V3,Gene_Name,NCLN
Q5ZM19,Gene_Name,NCBP3
Q9HC58,Gene_Name,SLC24A3
Q9EPQ0,Gene_Name,Slc24a3
Q9Y2A7,Gene_Name,NCKAP1
O75376,Gene_Name,NCOR1
Q9Y618,Gene_Name,NCOR2
Q3SYT8,Gene_Name,POR
P16435,Gene_Name,POR
P00389,Gene_Name,POR
P62168,Gene_Name,Ncs1
Q91614,Gene_Name,ncs1
Q5ZKH4,Gene_Name,NDEL1
Q08DI0,Gene_Name,NEUROD6
Q4R5G6,Gene_Name,NEUROD6
Q2PMN8,Gene_Name,ndhH
Q8TB73,Gene_Name,NDNF
Q2KI78,Gene_Name,NDP
Q60HE4,Gene_Name,NDP
Q640Z1,Gene_Name,ndrg4-a
Q3SYX0,Gene_Name,NDRG1
Q4R4Q3,Gene_Name,Ndrg1
A5A6K6,Gene_Name,NDRG2
A7MB28,Gene_Name,NDRG3
Q6DIX1,Gene_Name,ndrg4
P52848,Gene_Name,NDST1
Q3UHN9,Gene_Name,Ndst1
Q02353,Gene_Name,Ndst1
Q5U4X8,Gene_Name,ndst1
O95803,Gene_Name,NDST3
Q9H3R1,Gene_Name,NDST4
Q9EQW8,Gene_Name,Ndst4
Q0MQE9,Gene_Name,NDUFB9
Q0MQE8,Gene_Name,NDUFB9
P28331,Gene_Name,NDUFS1
P17694,Gene_Name,NDUFS2
Q91YT0,Gene_Name,Ndufv1
Q0MQI4,Gene_Name,NDUFV1
Q0MQI9,Gene_Name,NDUFV2
Q02375,Gene_Name,NDUFS4
Q66XS7,Gene_Name,NDUFS4
O43181,Gene_Name,NDUFS4
Q0MQI0,Gene_Name,NDUFS7
P42028,Gene_Name,NDUFS8
Q60HE3,Gene_Name,NDUFS8
O21233,Gene_Name,NAD8
P29120,Gene_Name,PCSK1
Q3T093,Gene_Name,NECAP1
Q96PU5,Gene_Name,NEDD4L
Q5RBF2,Gene_Name,NEDD4L
Q91WD5,Gene_Name,Ndufs2
P21661,Gene_Name,Pcsk2
Q5REC2,Gene_Name,PCSK2
P28841,Gene_Name,Pcsk2
Q6ZWH5,Gene_Name,NEK10
Q4PLJ0,Gene_Name,NEDD8
Q71UE8,Gene_Name,Nedd8
A2BD05,Gene_Name,NEK6
Q8TDX7,Gene_Name,NEK7
Q9ES74,Gene_Name,Nek7
D3ZGQ5,Gene_Name,Nek8
Q8TD19,Gene_Name,NEK9
Q8WX92,Gene_Name,NELFB
Q8IXH7,Gene_Name,NELFCD
Q5RFA0,Gene_Name,NELFCD
Q92832,Gene_Name,NELL1
Q5R3Z7,Gene_Name,NELL2
Q90827,Gene_Name,NEL
Q1JQA5,Gene_Name,NENF
Q9UMX5,Gene_Name,NENF
Q9CQ45,Gene_Name,Nenf
P97603,Gene_Name,Neo1
O35130,Gene_Name,Emg1
Q9W6V2,Gene_Name,NEGR1
Q7Z3B1,Gene_Name,NEGR1
Q5M8F7,Gene_Name,cnep1r1
Q8TDF5,Gene_Name,NETO1
Q8NC67,Gene_Name,NETO2
Q8BNJ6,Gene_Name,Neto2
Q2HXW4,Gene_Name,NTN1
Q90923,Gene_Name,NTN3
P21359,Gene_Name,NF1
P97526,Gene_Name,Nf1
Q5ZL67,Gene_Name,NFE2L1
O88942,Gene_Name,Nfatc1
Q90935,Gene_Name,SERPINI1
O42414,Gene_Name,NFASC
Q810U3,Gene_Name,Nfasc
P54866,Gene_Name,NRGN
Q12857,Gene_Name,NFIA
Q02780,Gene_Name,Nfia
P97863,Gene_Name,Nfib
P08651,Gene_Name,NFIC
Q02916,Gene_Name,NEFL
P19527,Gene_Name,Nefl
P14057,Gene_Name,NFI
Q9BT67,Gene_Name,NDFIP1
Q5U2S1,Gene_Name,Ndfip1
Q6GLN5,Gene_Name,ndfip1
Q14938,Gene_Name,NFIX
Q9Y697,Gene_Name,NFS1
Q99P39,Gene_Name,Nfs1
P23511,Gene_Name,NFYA
P23708,Gene_Name,Nfya
P25207,Gene_Name,NFYB
Q5E9X1,Gene_Name,NFYC
Q8N5V2,Gene_Name,NGEF
Q5XH16,Gene_Name,snu13
Q9NX24,Gene_Name,NHP2
Q6DFH9,Gene_Name,nip7
Q7RTP0,Gene_Name,NIPA1
Q5R7Q3,Gene_Name,NIPA2
Q6KC79,Gene_Name,NIPBL
O55125,Gene_Name,Nipsnap1
O75323,Gene_Name,NIPSNAP2
O55126,Gene_Name,Nipsnap2
Q2T9R6,Gene_Name,NIT2
P30098,Gene_Name,TACR3
P29371,Gene_Name,TACR3
O97512,Gene_Name,TACR3
Q4KMZ8,Gene_Name,NKAIN1
Q5VXU1,Gene_Name,NKAIN2
Q3URJ8,Gene_Name,Nkain3
Q6DEX3,Gene_Name,nkain4
Q69ZK9,Gene_Name,Nlgn2
Q9NZ94,Gene_Name,NLGN3
Q8BYM5,Gene_Name,Nlgn3
Q8N0W4,Gene_Name,NLGN4X
Q8QGV6,Gene_Name,nlk.2
B1H3E1,Gene_Name,nlk.2
E2QWQ2,Gene_Name,NLK
Q9C056,Gene_Name,NKX6-2
Q9NVX2,Gene_Name,NLE1
Q8N2Q7,Gene_Name,NLGN1
F1NCD6,Gene_Name,MFSD2A
Q8TCU5,Gene_Name,GRIN3A
Q9BZQ4,Gene_Name,NMNAT2
Q13224,Gene_Name,GRIN2B
Q5R1P0,Gene_Name,GRIN1
P30419,Gene_Name,NMT1
O60551,Gene_Name,NMT2
Q6P2Z6,Gene_Name,nmd3
P11024,Gene_Name,NNT
Q13423,Gene_Name,NNT
W5PFI3,Gene_Name,NNT
Q568Y7,Gene_Name,Olfm2
Q96PB7,Gene_Name,OLFM3
P63057,Gene_Name,Olfm3
Q9IAK4,Gene_Name,OLFM1
O95897,Gene_Name,OLFM2
O93525,Gene_Name,NOG
Q9BSC4,Gene_Name,NOL10
Q96MY1,Gene_Name,NOL4L
Q6DIB4,Gene_Name,Nol4l
O94818,Gene_Name,NOL4
P69849,Gene_Name,NOMO3
Q5RFL9,Gene_Name,NONO
Q6DRH5,Gene_Name,nop10
Q15155,Gene_Name,NOMO1
Q5JPE7,Gene_Name,NOMO2
O00567,Gene_Name,NOP56
Q9Y2X3,Gene_Name,NOP58
Q4R779,Gene_Name,NOP58
P29475,Gene_Name,NOS1
Q28314,Gene_Name,NOS2
Q6P829,Gene_Name,nosip
P55209,Gene_Name,NAP1L1
Q78ZA7,Gene_Name,Nap1l4
Q5U2Z3,Gene_Name,Nap1l4
Q8R116,Gene_Name,Notum
P51513,Gene_Name,NOVA1
Q9JKN6,Gene_Name,Nova1
Q8IXF0,Gene_Name,NPAS3
Q8TAT6,Gene_Name,NPLOC4
P60670,Gene_Name,Nploc4
Q5E9U9,Gene_Name,NPRL2
Q12980,Gene_Name,NPRL3
Q8VIJ8,Gene_Name,Nprl3
Q9Y639,Gene_Name,NPTN
P97300,Gene_Name,Nptn
Q62443,Gene_Name,Nptx1
P47971,Gene_Name,Nptx1
P47972,Gene_Name,NPTX2
P25929,Gene_Name,NPY1R
P28673,Gene_Name,NPY
Q13133,Gene_Name,NR1H3
Q9Z0Y9,Gene_Name,Nr1h3
Q95K90,Gene_Name,NR2C1
P49116,Gene_Name,NR2C2
Q9Y466,Gene_Name,NR2E1
O42101,Gene_Name,NR5A2
Q64249,Gene_Name,Nr6a1
A0P8Z4,Gene_Name,NR6A1
Q66JK1,Gene_Name,nr6a1
P43136,Gene_Name,Nr2f6
Q08E53,Gene_Name,NR4A2
P49282,Gene_Name,Slc11a2
Q4R8X0,Gene_Name,NRBP1
Q810U4,Gene_Name,Nrcam
Q91ZA8,Gene_Name,Nrarp
Q05199,Gene_Name,NRG1
Q16656,Gene_Name,NRF1
P79795,Gene_Name,NRP1
Q28146,Gene_Name,NRXN1
Q9ULB1,Gene_Name,NRXN1
Q9CS84,Gene_Name,Nrxn1
Q63373,Gene_Name,Nrxn1
Q9P2S2,Gene_Name,NRXN2
E9Q7X7,Gene_Name,Nrxn2
D0PRN4,Gene_Name,NRXN3
Q3SX11,Gene_Name,NSA2
Q9BZ95,Gene_Name,NSD3
Q920Q8,Gene_Name,Ivns1abp
Q8QFP1,Gene_Name,NSG1
Q5ZK10,Gene_Name,NSFL1C
P18708,Gene_Name,NSF
P46459,Gene_Name,NSF
P46460,Gene_Name,Nsf
Q9H857,Gene_Name,NT5DC2
Q86UY8,Gene_Name,NT5DC3
Q3UHB1,Gene_Name,Nt5dc3
Q0GE19,Gene_Name,SLC10A7
Q9Y2I2,Gene_Name,NTNG1
Q96CW9,Gene_Name,NTNG2
Q5BJX0,Gene_Name,Ntmt1
Q7T0V6,Gene_Name,slc10a7-a
P61972,Gene_Name,Nutf2
Q91044,Gene_Name,NTRK3
Q03351,Gene_Name,Ntrk3
O75694,Gene_Name,NUP155
Q99PJ0,Gene_Name,Ntm
Q91987,Gene_Name,NTRK2
Q5SRE5,Gene_Name,NUP188
Q8BH74,Gene_Name,Nup107
O79546,Gene_Name,MT-ND1
Q92621,Gene_Name,NUP205
P35658,Gene_Name,NUP214
O60285,Gene_Name,NUAK1
Q24K00,Gene_Name,NUBP1
P53384,Gene_Name,NUBP1
Q5EB25,Gene_Name,nubp1
Q5ZKV4,Gene_Name,NUBP2
Q9H1E3,Gene_Name,NUCKS1
P80303,Gene_Name,NUCB2
Q5M823,Gene_Name,Nudcd2
Q5ZIN1,Gene_Name,NUDC
A0A024RBG1,Gene_Name,NUDT4B
P49757,Gene_Name,NUMB
O95989,Gene_Name,NUDT3
Q68FY1,Gene_Name,Nup35
Q3KQF0,Gene_Name,nubp1-A
A5PJZ5,Gene_Name,NUP93
P70582,Gene_Name,Nup54
Q8R332,Gene_Name,Nup58
P70581,Gene_Name,Nup58
Q9ULI1,Gene_Name,NWD2
Q90481,Gene_Name,nkx2.2a
Q5R530,Gene_Name,NXPH1
Q28145,Gene_Name,NXPH2
O95156,Gene_Name,NXPH2
Q5ZLH0,Gene_Name,NXT2
Q9P242,Gene_Name,NYAP2
Q8VGS3,Gene_Name,Olfr1019
Q8NH57,Gene_Name,OR52P1
Q71SY6,Gene_Name,oaf
O42148,Gene_Name,OAZ
Q5R680,Gene_Name,OAZ2
P04181,Gene_Name,OAT
P29758,Gene_Name,Oat
P04182,Gene_Name,Oat
O15243,Gene_Name,LEPROT
Q01968,Gene_Name,OCRL
P50136,Gene_Name,Bckdha
A5A6H9,Gene_Name,BCKDHA
P21839,Gene_Name,BCKDHB
P35738,Gene_Name,Bckdhb
Q5RFB7,Gene_Name,SLC25A21
Q02218,Gene_Name,OGDH
Q60HE2,Gene_Name,OGDH
P11179,Gene_Name,DLST
P35486,Gene_Name,Pdha1
P49432,Gene_Name,Pdhb
P52900,Gene_Name,PDHA
O60502,Gene_Name,OGA
Q8VIJ5,Gene_Name,Oga
Q9ULD0,Gene_Name,OGDHL
Q68EW0,Gene_Name,ogdhl
P81436,Gene_Name,OGT
P56558,Gene_Name,Ogt
Q5ZM25,Gene_Name,OLA1
Q25C36,Gene_Name,OLFML3
Q90XB3,Gene_Name,OLIG2
Q5F499,Gene_Name,OPA1
Q5IS61,Gene_Name,OPCML
O95948,Gene_Name,ONECUT2
P33534,Gene_Name,Oprk1
Q95M54,Gene_Name,OPRM1
P41591,Gene_Name,RHO
P51491,Gene_Name,Opn1sw
Q5ZLW2,Gene_Name,ORAI2
Q5R8X5,Gene_Name,ORMDL1
Q5ZIU0,Gene_Name,ORMDL2
Q0VD15,Gene_Name,ORMDL3
Q5XJR6,Gene_Name,ormdl3
Q9Y619,Gene_Name,SLC25A15
Q9D8S4,Gene_Name,Rexo2
A2VE52,Gene_Name,REXO2
Q9BZF3,Gene_Name,OSBPL6
Q8BXR9,Gene_Name,Osbpl6
Q9BZF1,Gene_Name,OSBPL8
Q5R9W4,Gene_Name,OSBPL9
P22059,Gene_Name,OSBP
Q5RHZ6,Gene_Name,osgep
Q7SYR1,Gene_Name,osgep
Q66JF8,Gene_Name,osr1
Q0IHB8,Gene_Name,osr2-b
Q91ZD1,Gene_Name,Osr2
P48440,Gene_Name,DDOST
