file,model,model-long,codon model,description,tree-length,Lnl,np,kappa,siteClassModel,p0,w,p,q,proportion_0,omega_0,proportion_1,omega_1,proportion_2,omega_2
OG0008117,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.61606,-2106.47055,15,2.69138,NearlyNeutral,,,,,0.78526,0.00000,0.21474,1.00000,,
OG0008117,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.61606,-2106.47055,17,2.69138,PositiveSelection,,,,,0.78526,0.00000,0.11718,1.00000,0.09756,1.00000
OG0010284,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.68541,-3959.735157,15,1.88998,NearlyNeutral,,,,,0.83955,0.00090,0.16045,1.00000,,
OG0010284,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.76141,-3928.417596,17,2.29322,PositiveSelection,,,,,0.8517,0.01390,0.11487,1.00000,0.03343,7.52027
OG0013666,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.70704,-4186.791001,15,3.26114,NearlyNeutral,,,,,0.78339,0.00000,0.21661,1.00000,,
OG0013666,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.71037,-4186.094885,17,3.35695,PositiveSelection,,,,,0.81931,0.01213,0.0,1.00000,0.18069,1.28764
OG0010674,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.00128,-8737.644635,15,2.69978,NearlyNeutral,,,,,0.673,0.07143,0.327,1.00000,,
OG0010674,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.14466,-8707.831716,17,2.99639,PositiveSelection,,,,,0.67341,0.09306,0.30299,1.00000,0.02361,9.12554
OG0010578,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.74941,-1323.916051,15,2.41851,NearlyNeutral,,,,,0.95352,0.03987,0.04648,1.00000,,
OG0010578,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.74941,-1323.916051,17,2.41851,PositiveSelection,,,,,0.95352,0.03987,0.01865,1.00000,0.02783,1.00000
OG0006235,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,2.39902,-1621.095999,15,3.673,NearlyNeutral,,,,,0.80116,0.08569,0.19884,1.00000,,
OG0006235,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,38.62514,-1616.098787,17,4.20443,PositiveSelection,,,,,0.79681,0.08899,0.18773,1.00000,0.01546,480.56845
OG0006337,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.05774,-6819.843772,15,2.54501,NearlyNeutral,,,,,0.6143,0.02325,0.3857,1.00000,,
OG0006337,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.16309,-6799.123525,17,2.82569,PositiveSelection,,,,,0.59853,0.02446,0.38062,1.00000,0.02085,8.63151
OG0012049,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.08621,-10385.480884,15,3.5905,NearlyNeutral,,,,,0.33175,0.06409,0.66825,1.00000,,
OG0012049,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.11399,-10382.09462,17,3.63555,PositiveSelection,,,,,0.32693,0.06875,0.6685,1.00000,0.00457,11.14350
OG0009065,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.14204,-469.817193,15,12.80426,NearlyNeutral,,,,,0.99999,0.09251,1e-05,1.00000,,
OG0009065,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.14204,-469.81716,17,12.80407,PositiveSelection,,,,,1.0,0.09251,0.0,1.00000,0.0,1.00000
OG0009119,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.86841,-3791.367442,15,2.27437,NearlyNeutral,,,,,0.7439,0.00119,0.2561,1.00000,,
OG0009119,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.96515,-3779.820774,17,2.52871,PositiveSelection,,,,,0.75508,0.01175,0.21544,1.00000,0.02948,6.25092
OG0008834,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.40874,-2524.13215,15,4.29305,NearlyNeutral,,,,,0.84288,0.06146,0.15712,1.00000,,
OG0008834,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.40874,-2524.13215,17,4.29305,PositiveSelection,,,,,0.84288,0.06146,0.06984,1.00000,0.08728,1.00000
OG0007204,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.36621,-844.423876,15,6.44691,NearlyNeutral,,,,,0.90633,0.00000,0.09367,1.00000,,
OG0007204,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.36646,-844.32291,17,6.54689,PositiveSelection,,,,,0.94267,0.01455,0.0,1.00000,0.05733,1.55439
OG0011359,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.91502,-2591.263237,15,1.61703,NearlyNeutral,,,,,0.89865,0.03002,0.10135,1.00000,,
OG0011359,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.04132,-2585.439307,17,1.78005,PositiveSelection,,,,,0.91312,0.03836,0.06486,1.00000,0.02202,5.65891
OG0009658,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.45666,-2579.710572,15,2.02176,NearlyNeutral,,,,,0.92349,0.01652,0.07651,1.00000,,
OG0009658,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.46625,-2578.616458,17,2.06774,PositiveSelection,,,,,0.94786,0.02775,0.03304,1.00000,0.0191,2.65619
OG0012755,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.96999,-742.072584,15,2.71848,NearlyNeutral,,,,,0.64949,0.00000,0.35051,1.00000,,
OG0012755,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.11448,-738.055881,17,3.691,PositiveSelection,,,,,0.77035,0.04745,0.0,1.00000,0.22965,3.68800
OG0012377,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.62116,-1238.451356,15,2.99614,NearlyNeutral,,,,,0.63148,0.03899,0.36852,1.00000,,
OG0012377,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.62116,-1238.451356,17,2.99614,PositiveSelection,,,,,0.63148,0.03899,0.22453,1.00000,0.144,1.00000
OG0013042,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.44323,-3345.239077,15,2.76678,NearlyNeutral,,,,,0.87029,0.00000,0.12971,1.00000,,
OG0013042,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.4464,-3344.758731,17,2.8157,PositiveSelection,,,,,0.92967,0.02780,0.0,1.00000,0.07033,1.66697
OG0008740,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.03625,-2083.531328,15,2.30039,NearlyNeutral,,,,,0.5715,0.02616,0.4285,1.00000,,
OG0008740,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.03625,-2083.531328,17,2.30039,PositiveSelection,,,,,0.57149,0.02616,0.26564,1.00000,0.16287,1.00000
OG0006838,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.00881,-6064.60973,15,3.31891,NearlyNeutral,,,,,0.51151,0.01273,0.48849,1.00000,,
OG0006838,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.0528,-6051.043161,17,3.64754,PositiveSelection,,,,,0.51427,0.03522,0.44846,1.00000,0.03728,4.96641
OG0010647,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.25269,-1494.608416,15,3.49766,NearlyNeutral,,,,,0.99999,0.00604,1e-05,1.00000,,
OG0010647,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.25268,-1494.607948,17,3.49769,PositiveSelection,,,,,1.0,0.00604,0.0,1.00000,0.0,1.00000
OG0005934,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.51875,-4755.441124,15,3.3132,NearlyNeutral,,,,,0.96178,0.03138,0.03822,1.00000,,
OG0005934,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.51875,-4755.441124,17,3.3132,PositiveSelection,,,,,0.96178,0.03138,0.02025,1.00000,0.01797,1.00000
OG0007202,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.47435,-2910.240642,15,2.59669,NearlyNeutral,,,,,0.81783,0.00000,0.18217,1.00000,,
OG0007202,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.05756,-2895.680651,17,3.47703,PositiveSelection,,,,,0.82239,0.00645,0.16094,1.00000,0.01667,54.28247
OG0011450,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.58143,-3054.469953,15,3.66769,NearlyNeutral,,,,,0.75799,0.02154,0.24201,1.00000,,
OG0011450,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.58613,-3054.074204,17,3.7323,PositiveSelection,,,,,0.78172,0.03664,0.20283,1.00000,0.01545,2.85625
OG0010319,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.35437,-1685.935548,15,1.83327,NearlyNeutral,,,,,0.52175,0.02923,0.47825,1.00000,,
OG0010319,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.51662,-1676.920543,17,2.15863,PositiveSelection,,,,,0.54802,0.08635,0.35695,1.00000,0.09503,5.09034
OG0009693,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.01712,-1947.207371,15,1.6416,NearlyNeutral,,,,,0.69414,0.00924,0.30586,1.00000,,
OG0009693,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.05982,-1943.817081,17,1.73589,PositiveSelection,,,,,0.70274,0.01895,0.27091,1.00000,0.02634,4.65169
OG0010061,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.85088,-4733.554263,15,3.14566,NearlyNeutral,,,,,0.90145,0.03750,0.09855,1.00000,,
OG0010061,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.88943,-4730.349895,17,3.25646,PositiveSelection,,,,,0.91734,0.04523,0.06614,1.00000,0.01652,3.57570
OG0006540,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.60692,-2014.232958,15,2.3849,NearlyNeutral,,,,,0.68014,0.00000,0.31986,1.00000,,
OG0006540,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.69949,-2010.886726,17,2.53947,PositiveSelection,,,,,0.77485,0.07628,0.1916,1.00000,0.03355,7.10799
OG0010562,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.89273,-10635.836676,15,3.27084,NearlyNeutral,,,,,0.58905,0.08057,0.41095,1.00000,,
OG0010562,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.91185,-10628.096319,17,3.38705,PositiveSelection,,,,,0.64968,0.13586,0.3144,1.00000,0.03592,3.45750
OG0008949,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.09881,-6133.740902,15,3.1574,NearlyNeutral,,,,,0.93704,0.05042,0.06296,1.00000,,
OG0008949,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.09881,-6133.740902,17,3.1574,PositiveSelection,,,,,0.93704,0.05042,0.03562,1.00000,0.02734,1.00000
OG0014313,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.0629,-3887.586837,15,3.29595,NearlyNeutral,,,,,0.79687,0.08745,0.20313,1.00000,,
OG0014313,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.0629,-3887.586837,17,3.29595,PositiveSelection,,,,,0.79687,0.08745,0.09366,1.00000,0.10948,1.00000
OG0013789,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.43162,-3124.789297,15,1.79248,NearlyNeutral,,,,,0.81575,0.00000,0.18425,1.00000,,
OG0013789,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.65737,-3096.828617,17,2.21386,PositiveSelection,,,,,0.86817,0.02048,0.0016,1.00000,0.13023,3.53291
OG0011794,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.09434,-3554.07997,15,2.11381,NearlyNeutral,,,,,0.84681,0.08063,0.15319,1.00000,,
OG0011794,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.09434,-3554.07997,17,2.11381,PositiveSelection,,,,,0.84681,0.08063,0.06998,1.00000,0.08321,1.00000
OG0008224,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.79113,-8412.817968,15,2.69144,NearlyNeutral,,,,,0.93864,0.05733,0.06136,1.00000,,
OG0008224,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.79113,-8412.817968,17,2.69144,PositiveSelection,,,,,0.93864,0.05733,0.02262,1.00000,0.03874,1.00000
OG0011050,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.3135,-2293.156088,15,3.91517,NearlyNeutral,,,,,0.96885,0.04228,0.03115,1.00000,,
OG0011050,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.3135,-2293.156088,17,3.91516,PositiveSelection,,,,,0.96885,0.04228,0.01436,1.00000,0.01679,1.00000
OG0008751,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.91679,-3713.962833,15,2.22296,NearlyNeutral,,,,,0.67258,0.00000,0.32742,1.00000,,
OG0008751,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.94299,-3708.266299,17,2.40748,PositiveSelection,,,,,0.78294,0.05548,0.0,1.00000,0.21706,1.87026
OG0011490,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.42891,-3984.707089,15,3.69738,NearlyNeutral,,,,,0.87241,0.05552,0.12759,1.00000,,
OG0011490,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.43091,-3984.580581,17,3.72766,PositiveSelection,,,,,0.89607,0.06796,0.08931,1.00000,0.01463,2.16304
OG0010700,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.69682,-2973.79281,15,3.08362,NearlyNeutral,,,,,0.71419,0.03608,0.28581,1.00000,,
OG0010700,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.74056,-2969.860884,17,3.31353,PositiveSelection,,,,,0.70607,0.03766,0.28896,1.00000,0.00497,15.75858
OG0007251,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.49851,-1827.120886,15,3.55361,NearlyNeutral,,,,,0.70075,0.00000,0.29925,1.00000,,
OG0007251,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.51651,-1824.762499,17,3.92,PositiveSelection,,,,,0.74376,0.03219,0.21535,1.00000,0.04089,3.92059
OG0010321,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.60252,-5090.462301,15,4.17771,NearlyNeutral,,,,,0.73406,0.06614,0.26594,1.00000,,
OG0010321,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.60252,-5090.462301,17,4.17771,PositiveSelection,,,,,0.73406,0.06614,0.09903,1.00000,0.16691,1.00000
OG0007740,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.34293,-743.355343,15,2.30667,NearlyNeutral,,,,,0.97048,0.00000,0.02952,1.00000,,
OG0007740,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.34915,-741.946016,17,2.39425,PositiveSelection,,,,,0.98358,0.00000,0.0,1.00000,0.01642,3.84881
OG0005542,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.52754,-3701.789616,15,3.81903,NearlyNeutral,,,,,0.77251,0.01184,0.22749,1.00000,,
OG0005542,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.52957,-3701.588372,17,3.85031,PositiveSelection,,,,,0.84824,0.05009,0.0,1.00000,0.15176,1.33875
OG0005826,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.44581,-1367.791276,15,2.33007,NearlyNeutral,,,,,0.3788,0.00000,0.6212,1.00000,,
OG0005826,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.45435,-1365.690643,17,2.40979,PositiveSelection,,,,,0.42863,0.00000,0.0,1.00000,0.57137,1.47631
OG0008317,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.48829,-2497.861057,15,4.29138,NearlyNeutral,,,,,0.86879,0.00535,0.13121,1.00000,,
OG0008317,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.48829,-2497.861057,17,4.29137,PositiveSelection,,,,,0.86879,0.00535,0.06021,1.00000,0.071,1.00000
OG0008623,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.79043,-3302.041719,15,4.44554,NearlyNeutral,,,,,0.82091,0.07265,0.17909,1.00000,,
OG0008623,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.7966,-3301.796835,17,4.47244,PositiveSelection,,,,,0.87409,0.09531,0.0,1.00000,0.12591,1.31834
OG0012412,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.42241,-6775.356464,15,3.73321,NearlyNeutral,,,,,0.94598,0.05664,0.05402,1.00000,,
OG0012412,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.42241,-6775.356464,17,3.73321,PositiveSelection,,,,,0.94598,0.05664,0.02717,1.00000,0.02685,1.00000
OG0012331,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.68354,-2531.226891,15,2.75869,NearlyNeutral,,,,,0.88128,0.04130,0.11872,1.00000,,
OG0012331,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.70499,-2524.291227,17,3.00494,PositiveSelection,,,,,0.9189,0.06513,0.05169,1.00000,0.02941,3.77283
OG0012215,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.31593,-6791.196402,15,3.50744,NearlyNeutral,,,,,0.89658,0.02546,0.10342,1.00000,,
OG0012215,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.31601,-6791.145675,17,3.51599,PositiveSelection,,,,,0.92695,0.04028,0.00387,1.00000,0.06917,1.24810
OG0007777,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.12479,-1394.521522,15,1.88922,NearlyNeutral,,,,,0.70456,0.00000,0.29544,1.00000,,
OG0007777,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.60336,-1380.560495,17,2.68617,PositiveSelection,,,,,0.85552,0.09048,0.0,1.00000,0.14448,5.93729
OG0009001,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.51457,-2362.059401,15,3.28295,NearlyNeutral,,,,,0.95154,0.04784,0.04846,1.00000,,
OG0009001,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.51457,-2362.059401,17,3.28296,PositiveSelection,,,,,0.95154,0.04784,0.02252,1.00000,0.02594,1.00000
OG0010828,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.44904,-4003.345396,15,4.03149,NearlyNeutral,,,,,0.78444,0.07618,0.21556,1.00000,,
OG0010828,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.4546,-4001.530328,17,4.12101,PositiveSelection,,,,,0.94503,0.16974,0.0,1.00000,0.05497,2.59210
OG0010389,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,2.06692,-1760.074441,15,3.09011,NearlyNeutral,,,,,0.84561,0.12015,0.15439,1.00000,,
OG0010389,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,2.06692,-1760.074441,17,3.09011,PositiveSelection,,,,,0.84561,0.12015,0.04369,1.00000,0.1107,1.00000
OG0010127,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.77909,-7814.574907,15,2.83545,NearlyNeutral,,,,,0.80311,0.13453,0.19689,1.00000,,
OG0010127,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.92558,-7807.372573,17,2.87581,PositiveSelection,,,,,0.80153,0.13734,0.19754,1.00000,0.00093,132.04369
OG0009423,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.24491,-4059.897783,15,3.31133,NearlyNeutral,,,,,0.92034,0.04446,0.07966,1.00000,,
OG0009423,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.24575,-4059.575046,17,3.33311,PositiveSelection,,,,,0.98178,0.08038,0.0,1.00000,0.01822,2.52971
OG0013371,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.017,-3184.96479,15,1.75232,NearlyNeutral,,,,,0.77258,0.00000,0.22742,1.00000,,
OG0013371,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.43169,-3173.523992,17,1.99588,PositiveSelection,,,,,0.76929,0.00057,0.20726,1.00000,0.02344,14.79297
OG0010561,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.46551,-4124.670628,15,3.76275,NearlyNeutral,,,,,0.75779,0.00000,0.24221,1.00000,,
OG0010561,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.46551,-4124.670628,17,3.76275,PositiveSelection,,,,,0.75779,0.00000,0.08281,1.00000,0.1594,1.00000
OG0008105,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.52705,-5592.875584,15,2.63319,NearlyNeutral,,,,,0.75769,0.00000,0.24231,1.00000,,
OG0008105,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.53147,-5590.414992,17,2.8605,PositiveSelection,,,,,0.78984,0.00000,0.0,1.00000,0.21016,1.41426
OG0012542,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.97348,-8536.310259,15,4.21283,NearlyNeutral,,,,,0.66573,0.07523,0.33427,1.00000,,
OG0012542,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.98629,-8533.086612,17,4.31692,PositiveSelection,,,,,0.74105,0.12497,0.20658,1.00000,0.05236,2.36637
OG0005715,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.51751,-2331.845036,15,3.80733,NearlyNeutral,,,,,0.81553,0.02362,0.18447,1.00000,,
OG0005715,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.52383,-2330.373249,17,3.93417,PositiveSelection,,,,,0.94539,0.09819,0.00015,1.00000,0.05446,2.51309
OG0007858,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.31481,-1150.345129,15,13.31379,NearlyNeutral,,,,,0.80159,0.00000,0.19841,1.00000,,
OG0007858,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.31915,-1150.20982,17,13.53755,PositiveSelection,,,,,0.84684,0.00000,0.0,1.00000,0.15316,1.44637
OG0011340,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.88896,-2239.648541,15,3.29759,NearlyNeutral,,,,,0.72995,0.08261,0.27005,1.00000,,
OG0011340,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.88896,-2239.648541,17,3.29759,PositiveSelection,,,,,0.72995,0.08261,0.12405,1.00000,0.146,1.00000
OG0008600,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.74238,-1358.994718,15,3.77052,NearlyNeutral,,,,,0.79815,0.14907,0.20185,1.00000,,
OG0008600,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.74238,-1358.994718,17,3.77052,PositiveSelection,,,,,0.79815,0.14907,0.08789,1.00000,0.11396,1.00000
OG0010609,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.8149,-9152.814357,15,3.90547,NearlyNeutral,,,,,0.93698,0.05494,0.06302,1.00000,,
OG0010609,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.8149,-9152.814357,17,3.90547,PositiveSelection,,,,,0.93698,0.05494,0.03078,1.00000,0.03225,1.00000
OG0011683,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,2.89345,-4568.078045,15,1.2036,NearlyNeutral,,,,,0.64696,0.01494,0.35304,1.00000,,
OG0011683,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,3.71729,-4560.486959,17,1.22363,PositiveSelection,,,,,0.64348,0.01438,0.34946,1.00000,0.00706,31.08965
OG0009709,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.63687,-2816.018758,15,1.93331,NearlyNeutral,,,,,0.66436,0.02378,0.33564,1.00000,,
OG0009709,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.78703,-2779.686836,17,2.58371,PositiveSelection,,,,,0.62633,0.03040,0.26453,1.00000,0.10914,5.29593
OG0011276,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.45383,-6221.345351,15,4.31732,NearlyNeutral,,,,,0.82453,0.01567,0.17547,1.00000,,
OG0011276,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.45403,-6221.332266,17,4.32664,PositiveSelection,,,,,0.84,0.02286,0.00293,1.00000,0.15708,1.06664
OG0012424,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.66996,-5388.03216,15,2.4018,NearlyNeutral,,,,,0.71033,0.02531,0.28967,1.00000,,
OG0012424,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,2.03423,-5368.053574,17,2.75019,PositiveSelection,,,,,0.74771,0.05102,0.17149,1.00000,0.0808,4.93156
OG0008448,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.50764,-5679.055352,15,2.54512,NearlyNeutral,,,,,0.77396,0.07451,0.22604,1.00000,,
OG0008448,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,3.46636,-5668.750211,17,2.74007,PositiveSelection,,,,,0.77558,0.08071,0.206,1.00000,0.01843,47.62872
OG0010553,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.31565,-1138.236438,15,8.12255,NearlyNeutral,,,,,0.99999,0.08035,1e-05,1.00000,,
OG0010553,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.31565,-1138.236272,17,8.12251,PositiveSelection,,,,,1.0,0.08035,0.0,1.00000,0.0,1.00000
OG0011422,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.06043,-2779.94763,15,2.65369,NearlyNeutral,,,,,0.80424,0.02505,0.19576,1.00000,,
OG0011422,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.06269,-2779.904618,17,2.67145,PositiveSelection,,,,,0.80861,0.02717,0.18289,1.00000,0.0085,1.93621
OG0012472,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.75564,-2270.554656,15,2.29536,NearlyNeutral,,,,,0.8533,0.03013,0.1467,1.00000,,
