species,qaccver,saccver
hydrophis_ornatus,FUN_021053-T1,O70456
hydrophis_ornatus,FUN_021061-T1,P18652
hydrophis_ornatus,FUN_021062-T1,P02314
hydrophis_ornatus,FUN_021065-T1,Q45KJ5
hydrophis_ornatus,FUN_021076-T1,Q8QZR7
hydrophis_ornatus,FUN_021083-T1,P31395
hydrophis_ornatus,FUN_021093-T1,Q8N5G2
hydrophis_ornatus,FUN_021095-T1,O95807
hydrophis_ornatus,FUN_021101-T1,Q9XSA7
hydrophis_ornatus,FUN_021106-T1,Q5ZJV6
hydrophis_ornatus,FUN_021117-T1,Q90239
hydrophis_ornatus,FUN_021123-T2,P35914
hydrophis_ornatus,FUN_021126-T1,Q9QYL8
hydrophis_ornatus,FUN_021130-T1,P62914
hydrophis_ornatus,FUN_021135-T1,F1NCD6
hydrophis_ornatus,FUN_021141-T1,P40307
hydrophis_ornatus,FUN_021144-T1,Q5ZMW0
hydrophis_ornatus,FUN_021146-T1,Q8CJG1
hydrophis_ornatus,FUN_021148-T1,Q9H9G7
hydrophis_ornatus,FUN_021149-T1,O43617
hydrophis_ornatus,FUN_021184-T1,Q5E9X1
hydrophis_ornatus,FUN_021198-T1,Q6P9X4
hydrophis_ornatus,FUN_021199-T1,Q91V33
hydrophis_ornatus,FUN_021200-T2,Q66H44
hydrophis_ornatus,FUN_021205-T1,P56517
hydrophis_ornatus,FUN_021209-T1,B5FZ19
hydrophis_ornatus,FUN_021213-T1,Q4FZV3
hydrophis_ornatus,FUN_021215-T1,Q9HAF1
hydrophis_ornatus,FUN_021219-T1,Q38PU2
hydrophis_ornatus,FUN_021228-T1,P40222
hydrophis_ornatus,FUN_021230-T1,Q5RBV0
hydrophis_ornatus,FUN_021232-T1,Q9D2E1
hydrophis_ornatus,FUN_021239-T1,Q60972
hydrophis_ornatus,FUN_021245-T1,Q5ZJ08
hydrophis_ornatus,FUN_021247-T1,Q8NAU1
hydrophis_ornatus,FUN_021250-T1,P84076
hydrophis_ornatus,FUN_021252-T1,Q6ZMZ0
hydrophis_ornatus,FUN_021254-T1,P08166
hydrophis_ornatus,FUN_021266-T2,Q13310
hydrophis_ornatus,FUN_021268-T1,Q8BGZ1
hydrophis_ornatus,FUN_021270-T1,Q5ZI04
hydrophis_ornatus,FUN_021279-T1,Q7T0B1
hydrophis_ornatus,FUN_021283-T1,Q9HB90
hydrophis_ornatus,FUN_021285-T1,Q99417
hydrophis_ornatus,FUN_021287-T1,Q9HB90
hydrophis_ornatus,FUN_021297-T1,Q9D554
hydrophis_ornatus,FUN_021338-T1,O93344
hydrophis_ornatus,FUN_021341-T1,O77633
hydrophis_ornatus,FUN_021345-T3,Q12965
hydrophis_ornatus,FUN_021352-T1,Q15751
hydrophis_ornatus,FUN_021355-T1,Q9Y6I4
hydrophis_ornatus,FUN_021359-T1,Q92930
hydrophis_ornatus,FUN_021361-T1,Q5KR49
hydrophis_ornatus,FUN_021363-T1,Q9Y4G6
hydrophis_ornatus,FUN_021372-T1,P35398
hydrophis_ornatus,FUN_021375-T1,P17785
hydrophis_ornatus,FUN_021379-T1,P52657
hydrophis_ornatus,FUN_021387-T1,Q9NXD2
hydrophis_ornatus,FUN_021404-T1,P22770
hydrophis_ornatus,FUN_021408-T1,Q9D6R2
hydrophis_ornatus,FUN_021412-T1,Q5ZJH5
hydrophis_ornatus,FUN_021413-T1,P40220
hydrophis_ornatus,FUN_021415-T1,Q60520
hydrophis_ornatus,FUN_021427-T2,Q5ZKF4
hydrophis_ornatus,FUN_021429-T1,Q5RE11
hydrophis_ornatus,FUN_021433-T1,Q9CXV0
hydrophis_ornatus,FUN_021434-T1,P13804
hydrophis_ornatus,FUN_021440-T1,Q8WVN8
hydrophis_ornatus,FUN_021442-T2,P26153
hydrophis_ornatus,FUN_021444-T1,P26152
hydrophis_ornatus,FUN_021445-T1,P25789
hydrophis_ornatus,FUN_021460-T1,Q96S82
hydrophis_ornatus,FUN_021465-T1,P49761
hydrophis_ornatus,FUN_021466-T1,Q5ZLS2
hydrophis_ornatus,FUN_021470-T1,P41239
hydrophis_ornatus,FUN_021480-T1,Q6GPA8
hydrophis_ornatus,FUN_021491-T1,P97300
hydrophis_ornatus,FUN_021493-T1,Q90610
hydrophis_ornatus,FUN_021497-T1,Q9Z1K5
hydrophis_ornatus,FUN_021499-T1,Q4R535
hydrophis_ornatus,FUN_021501-T1,Q2NL67
hydrophis_ornatus,FUN_021507-T1,Q5R9C7
hydrophis_ornatus,FUN_021518-T1,P23284
hydrophis_ornatus,FUN_021520-T1,Q5ZJS0
hydrophis_ornatus,FUN_021523-T1,O15014
hydrophis_ornatus,FUN_021525-T1,Q9W6I1
hydrophis_ornatus,FUN_021527-T1,Q6QAP7
hydrophis_ornatus,FUN_021535-T2,P00548
hydrophis_ornatus,FUN_021537-T1,Q5ZLY8
hydrophis_ornatus,FUN_021538-T1,Q02440
hydrophis_ornatus,FUN_021542-T1,Q5F3W3
hydrophis_ornatus,FUN_021548-T1,Q9NZR1
hydrophis_ornatus,FUN_021570-T1,P61203
hydrophis_ornatus,FUN_021575-T1,W5PFI3
hydrophis_ornatus,FUN_021585-T1,Q96QT4
hydrophis_ornatus,FUN_021589-T1,Q1RMI3
hydrophis_ornatus,FUN_021592-T1,Q9I9K9
hydrophis_ornatus,FUN_021600-T1,Q9H0C5
hydrophis_ornatus,FUN_021602-T1,Q9Y3E1
hydrophis_ornatus,FUN_021604-T1,Q8AXU9
hydrophis_ornatus,FUN_021622-T1,Q5ZJX1
hydrophis_ornatus,FUN_021623-T1,Q9HBZ2
hydrophis_ornatus,FUN_021624-T1,A0A1B0GST9
hydrophis_ornatus,FUN_021650-T1,P43135
hydrophis_ornatus,FUN_021670-T1,O76031
hydrophis_ornatus,FUN_021671-T1,Q8MJJ1
hydrophis_ornatus,FUN_021677-T1,Q9UIG8
hydrophis_ornatus,FUN_021679-T1,Q07977
hydrophis_ornatus,FUN_021682-T1,O14647
hydrophis_ornatus,FUN_021686-T1,Q32KX5
hydrophis_ornatus,FUN_021687-T1,Q02078
hydrophis_ornatus,FUN_021693-T1,Q9H672
hydrophis_ornatus,FUN_021695-T1,P47895
hydrophis_ornatus,FUN_021699-T1,Q6ZQ11
hydrophis_ornatus,FUN_021702-T1,Q4R8Y8
hydrophis_ornatus,FUN_021710-T1,Q91044
hydrophis_ornatus,FUN_021714-T2,Q7L5Y6
hydrophis_ornatus,FUN_021721-T1,Q9QXM0
hydrophis_ornatus,FUN_021723-T1,E1C1U1
hydrophis_ornatus,FUN_021728-T1,Q6XL41
hydrophis_ornatus,FUN_021740-T1,Q5EA98
hydrophis_ornatus,FUN_021741-T1,Q9CR41
hydrophis_ornatus,FUN_021742-T1,Q8JG64
hydrophis_ornatus,FUN_021745-T1,P70079
hydrophis_ornatus,FUN_021746-T2,Q6PFW1
hydrophis_ornatus,FUN_021751-T1,Q9UGJ1
hydrophis_ornatus,FUN_021752-T2,P46940
hydrophis_ornatus,FUN_021754-T1,Q6AYU1
hydrophis_ornatus,FUN_021756-T1,Q9JIT3
hydrophis_ornatus,FUN_021767-T2,Q04467
hydrophis_ornatus,FUN_021771-T1,O57579
hydrophis_ornatus,FUN_021776-T1,Q13972
hydrophis_ornatus,FUN_021779-T3,Q7Z6J6
hydrophis_ornatus,FUN_021781-T1,Q5F3Z7
hydrophis_ornatus,FUN_021787-T1,O94923
hydrophis_ornatus,FUN_021791-T1,Q9UQ03
hydrophis_ornatus,FUN_021793-T1,Q5ZM55
hydrophis_ornatus,FUN_021796-T1,O75925
hydrophis_ornatus,FUN_021798-T1,Q13163
hydrophis_ornatus,FUN_021804-T1,P84023
hydrophis_ornatus,FUN_021811-T1,Q28346
hydrophis_ornatus,FUN_021814-T1,Q91447
hydrophis_ornatus,FUN_021820-T1,Q5ZJN2
hydrophis_ornatus,FUN_021824-T1,Q5ZK21
hydrophis_ornatus,FUN_021831-T1,P08069
hydrophis_ornatus,FUN_021926-T1,Q6DIX1
hydrophis_ornatus,FUN_021935-T1,Q5ZIW5
hydrophis_ornatus,FUN_021937-T1,Q15393
hydrophis_ornatus,FUN_021938-T1,Q3MHG0
hydrophis_ornatus,FUN_021941-T1,Q16842
hydrophis_ornatus,FUN_021948-T1,P51863
hydrophis_ornatus,FUN_021959-T1,P00508
hydrophis_ornatus,FUN_021964-T1,P21869
hydrophis_ornatus,FUN_021965-T1,Q8BTU1
hydrophis_ornatus,FUN_021976-T1,Q5ZIU8
hydrophis_ornatus,FUN_021977-T1,Q9D174
hydrophis_ornatus,FUN_021980-T1,P06744
hydrophis_ornatus,FUN_021982-T1,Q9Z1F9
hydrophis_ornatus,FUN_021985-T1,Q5R4R4
hydrophis_ornatus,FUN_021987-T1,Q6P3P4
hydrophis_ornatus,FUN_021991-T1,P26801
hydrophis_ornatus,FUN_021995-T1,Q8NCN5
hydrophis_ornatus,FUN_021996-T2,Q02391
hydrophis_ornatus,FUN_022003-T3,Q5ZLG9
hydrophis_ornatus,FUN_022014-T1,Q8TEW6
hydrophis_ornatus,FUN_022028-T1,Q8BVR6
hydrophis_ornatus,FUN_022030-T1,Q96FN4
hydrophis_ornatus,FUN_022040-T1,Q14703
hydrophis_ornatus,FUN_022050-T1,O08654
hydrophis_ornatus,FUN_022051-T1,Q08024
hydrophis_ornatus,FUN_022056-T1,P10825
hydrophis_ornatus,FUN_022058-T1,Q9UKV5
hydrophis_ornatus,FUN_022059-T1,Q4KM65
hydrophis_ornatus,FUN_022065-T1,Q3T0Q3
hydrophis_ornatus,FUN_022066-T1,A5PJZ5
hydrophis_ornatus,FUN_022072-T1,Q59I64
hydrophis_ornatus,FUN_022080-T1,Q5ZLR4
hydrophis_ornatus,FUN_022089-T1,Q28677
hydrophis_ornatus,FUN_022091-T1,Q8IY22
hydrophis_ornatus,FUN_022100-T1,Q8N8U2
hydrophis_ornatus,FUN_022103-T1,Q32P85
hydrophis_ornatus,FUN_022109-T1,Q5F389
hydrophis_ornatus,FUN_022112-T1,Q80TB8
hydrophis_ornatus,FUN_022119-T1,P55287
hydrophis_ornatus,FUN_022133-T1,Q8CJ61
hydrophis_ornatus,FUN_022134-T1,Q6PDL0
hydrophis_ornatus,FUN_022136-T1,Q5ZIE6
hydrophis_ornatus,FUN_022148-T1,Q5M8F7
hydrophis_ornatus,FUN_022154-T1,Q9R171
hydrophis_ornatus,FUN_022160-T2,Q8IUQ4
hydrophis_ornatus,FUN_022161-T1,Q3SX23
hydrophis_ornatus,FUN_022163-T2,Q7TSH2
hydrophis_ornatus,FUN_022165-T1,Q8NC67
hydrophis_ornatus,FUN_022166-T1,Q2HJ94
hydrophis_ornatus,FUN_022169-T1,Q8TD30
hydrophis_ornatus,FUN_022170-T1,Q5XG50
hydrophis_ornatus,FUN_022173-T1,Q96QK1
hydrophis_ornatus,FUN_022191-T1,Q63HK5
hydrophis_ornatus,FUN_022197-T1,P56812
hydrophis_ornatus,FUN_022213-T1,P63116
hydrophis_ornatus,FUN_022216-T1,P49588
hydrophis_ornatus,FUN_022222-T1,Q08705
hydrophis_ornatus,FUN_022230-T1,Q5BIP5
hydrophis_ornatus,FUN_022232-T1,A3KMV8
hydrophis_ornatus,FUN_022235-T1,P61972
hydrophis_ornatus,FUN_022239-T1,Q0V7M1
hydrophis_ornatus,FUN_022251-T1,Q3ZCC8
hydrophis_ornatus,FUN_022255-T1,Q1RMU2
hydrophis_ornatus,FUN_022264-T1,Q3L8U1
hydrophis_ornatus,FUN_022267-T1,Q5ZJJ5
hydrophis_ornatus,FUN_022280-T1,P08253
hydrophis_ornatus,FUN_022300-T1,Q2HJ57
hydrophis_ornatus,FUN_022301-T1,Q5ZJN4
hydrophis_ornatus,FUN_022304-T1,Q91WU6
hydrophis_ornatus,FUN_022310-T1,Q61080
hydrophis_ornatus,FUN_022321-T1,Q32KL5
hydrophis_ornatus,FUN_022324-T1,Q9Y248
hydrophis_ornatus,FUN_022338-T1,Q8WXH2
hydrophis_ornatus,FUN_022340-T1,Q01650
hydrophis_ornatus,FUN_022342-T1,Q0VCW3
hydrophis_ornatus,FUN_022353-T2,Q5F3B2
hydrophis_ornatus,FUN_022360-T1,B2RYU6
hydrophis_ornatus,FUN_022372-T1,Q3ULF4
hydrophis_ornatus,FUN_022373-T1,P26373
hydrophis_ornatus,FUN_022379-T1,Q921W0
hydrophis_ornatus,FUN_022380-T1,Q2TBL8
hydrophis_ornatus,FUN_022390-T1,Q60HC2
hydrophis_ornatus,FUN_022392-T2,Q6ZN54
hydrophis_ornatus,FUN_022394-T1,O95995
hydrophis_ornatus,FUN_022401-T1,O08650
hydrophis_ornatus,FUN_022405-T1,Q793F9
hydrophis_ornatus,FUN_022408-T1,Q6DFH9
hydrophis_ornatus,FUN_022419-T1,P26516
hydrophis_ornatus,FUN_022428-T1,Q17R09
hydrophis_ornatus,FUN_022430-T1,P53990
hydrophis_ornatus,FUN_022433-T1,O43747
hydrophis_ornatus,FUN_022438-T1,Q15046
hydrophis_ornatus,FUN_022441-T1,P60522
hydrophis_ornatus,FUN_022456-T1,Q5R6F0
hydrophis_ornatus,FUN_022468-T1,Q5ZJI0
hydrophis_ornatus,FUN_022469-T1,Q5ZII9
hydrophis_ornatus,FUN_022478-T2,P26818
hydrophis_ornatus,FUN_022479-T1,Q91318
hydrophis_ornatus,FUN_022489-T1,A0A1D5PXA5
hydrophis_ornatus,FUN_022493-T1,Q08CZ0
hydrophis_ornatus,FUN_022494-T1,Q9H3F6
hydrophis_ornatus,FUN_022502-T1,Q1JP63
hydrophis_ornatus,FUN_022506-T1,Q9ULV4
hydrophis_ornatus,FUN_022509-T1,Q9D7P6
hydrophis_ornatus,FUN_022518-T1,Q90687
hydrophis_ornatus,FUN_022519-T1,Q02878
hydrophis_ornatus,FUN_022520-T2,Q9Y4D8
hydrophis_ornatus,FUN_022526-T1,Q8IW41
hydrophis_ornatus,FUN_022527-T1,Q5RF00
hydrophis_ornatus,FUN_022529-T1,Q7Z569
hydrophis_ornatus,FUN_022536-T1,P02610
hydrophis_ornatus,FUN_022538-T1,Q6NVU2
hydrophis_ornatus,FUN_022542-T1,Q8NI37
hydrophis_ornatus,FUN_022544-T1,Q3T0M0
hydrophis_ornatus,FUN_022546-T1,Q5PQR4
hydrophis_ornatus,FUN_022549-T1,Q96AX1
hydrophis_ornatus,FUN_022556-T1,Q9CXE2
hydrophis_ornatus,FUN_022563-T1,A6QPF8
hydrophis_ornatus,FUN_022565-T1,Q5ZL05
hydrophis_ornatus,FUN_022569-T1,Q5ZKK3
hydrophis_ornatus,FUN_022570-T1,Q8C078
hydrophis_ornatus,FUN_022575-T1,O46674
hydrophis_ornatus,FUN_022577-T1,Q9UJX3
hydrophis_ornatus,FUN_022579-T1,Q9UHW5
hydrophis_ornatus,FUN_022580-T1,Q5ZJ39
hydrophis_ornatus,FUN_022594-T1,A3KN83
hydrophis_ornatus,FUN_022598-T1,D3ZUQ0
hydrophis_ornatus,FUN_022599-T1,P49020
hydrophis_ornatus,FUN_022600-T1,Q5ZLN8
hydrophis_ornatus,FUN_022601-T1,Q5RAR0
hydrophis_ornatus,FUN_022602-T2,Q13889
hydrophis_ornatus,FUN_022607-T1,Q53HC0
hydrophis_ornatus,FUN_022609-T1,Q07864
hydrophis_ornatus,FUN_022644-T1,A2VDN6
hydrophis_ornatus,FUN_022647-T1,Q01844
hydrophis_ornatus,FUN_022652-T1,Q10567
hydrophis_ornatus,FUN_022654-T1,Q5ZJK1
hydrophis_ornatus,FUN_022655-T1,Q8UW31
hydrophis_ornatus,FUN_022656-T1,O55125
hydrophis_ornatus,FUN_022658-T2,P59750
hydrophis_ornatus,FUN_022661-T1,Q66H96
hydrophis_ornatus,FUN_022673-T1,Q5BIS9
hydrophis_ornatus,FUN_022676-T1,E9PSL7
hydrophis_ornatus,FUN_022681-T1,Q5U316
hydrophis_ornatus,FUN_022683-T1,Q9DG68
hydrophis_ornatus,FUN_022684-T1,Q92616
hydrophis_ornatus,FUN_022692-T1,Q5R4F3
hydrophis_ornatus,FUN_022705-T1,P61376
hydrophis_ornatus,FUN_022711-T1,Q9PWE8
hydrophis_ornatus,FUN_022732-T1,P29475
hydrophis_ornatus,FUN_022737-T1,Q9D0F6
hydrophis_ornatus,FUN_022759-T1,Q5R9Z1
hydrophis_ornatus,FUN_022776-T1,Q61241
hydrophis_ornatus,FUN_022783-T1,F1R4U0
hydrophis_ornatus,FUN_022784-T1,P49951
hydrophis_ornatus,FUN_022793-T1,P68037
hydrophis_ornatus,FUN_022799-T1,O95985
hydrophis_ornatus,FUN_022804-T1,P46196
hydrophis_ornatus,FUN_022805-T1,O60688
hydrophis_ornatus,FUN_022808-T1,Q13356
hydrophis_ornatus,FUN_022810-T1,P79987
hydrophis_ornatus,FUN_022813-T1,Q92890
hydrophis_ornatus,FUN_022816-T1,Q5ZMH1
hydrophis_ornatus,FUN_022817-T1,Q99719
hydrophis_ornatus,FUN_022830-T1,Q8WYQ5
hydrophis_ornatus,FUN_022832-T1,P34022
hydrophis_ornatus,FUN_022845-T1,Q9HCQ5
hydrophis_ornatus,FUN_022860-T1,P42558
hydrophis_ornatus,FUN_022863-T1,Q8QFX1
hydrophis_ornatus,FUN_022865-T1,Q9PWH2
hydrophis_ornatus,FUN_022878-T1,Q5ZLG0
hydrophis_ornatus,FUN_022914-T1,Q5U2U2
hydrophis_ornatus,FUN_022923-T1,P62323
hydrophis_ornatus,FUN_022929-T1,Q2KN97
hydrophis_ornatus,FUN_022935-T1,O75140
hydrophis_ornatus,FUN_022940-T2,Q58DH2
hydrophis_ornatus,FUN_022943-T1,Q9Y295
hydrophis_ornatus,FUN_022949-T1,P53666
hydrophis_ornatus,FUN_022950-T1,Q568Y3
hydrophis_ornatus,FUN_022954-T1,Q9CUS9
hydrophis_ornatus,FUN_022955-T1,P15651
hydrophis_ornatus,FUN_022959-T1,Q6ZQI3
hydrophis_ornatus,FUN_022960-T1,Q9JLK7
hydrophis_ornatus,FUN_022966-T1,P63170
hydrophis_ornatus,FUN_022967-T1,Q5PPI1
hydrophis_ornatus,FUN_022969-T1,O43715
hydrophis_ornatus,FUN_022971-T1,O43347
hydrophis_ornatus,FUN_023156-T1,Q9JMF3
hydrophis_ornatus,FUN_023162-T1,Q3SZ10
hydrophis_ornatus,FUN_023164-T1,P15880
hydrophis_ornatus,FUN_023180-T1,Q28CQ4
hydrophis_ornatus,FUN_023182-T1,O55173
hydrophis_ornatus,FUN_023215-T1,P05126
hydrophis_ornatus,FUN_023226-T1,Q9BTE1
hydrophis_ornatus,FUN_023233-T1,Q6Q0C0
hydrophis_ornatus,FUN_023236-T1,Q803V5
hydrophis_ornatus,FUN_023245-T1,Q60HD6
hydrophis_ornatus,FUN_023247-T1,Q9CR86
hydrophis_ornatus,FUN_023250-T1,Q6U7I1
hydrophis_ornatus,FUN_023251-T1,Q28HY5
hydrophis_ornatus,FUN_023255-T1,P57074
hydrophis_ornatus,FUN_023263-T1,Q5ZI23
hydrophis_ornatus,FUN_023272-T2,Q17QD3
hydrophis_ornatus,FUN_023294-T1,Q49A26
hydrophis_ornatus,FUN_023295-T1,Q9GZN7
hydrophis_ornatus,FUN_023306-T1,Q5ZHY5
hydrophis_ornatus,FUN_023308-T1,Q7ZX22
hydrophis_ornatus,FUN_023309-T1,A2RT62
hydrophis_ornatus,FUN_023317-T1,Q8R3P7
hydrophis_ornatus,FUN_023324-T1,Q96QU8
hydrophis_ornatus,FUN_023333-T1,Q8VHQ4
hydrophis_ornatus,FUN_023351-T1,Q90923
hydrophis_ornatus,FUN_023354-T1,P27449
hydrophis_ornatus,FUN_023359-T1,Q5NVM8
hydrophis_ornatus,FUN_023362-T1,Q5M962
hydrophis_ornatus,FUN_023368-T3,Q9UPT6
hydrophis_ornatus,FUN_023375-T1,Q5ZKV4
hydrophis_ornatus,FUN_023385-T1,Q8R050
hydrophis_ornatus,FUN_023399-T1,A4IJ05
hydrophis_ornatus,FUN_023401-T1,Q96Q15
hydrophis_ornatus,FUN_023402-T1,Q5R454
hydrophis_ornatus,FUN_023403-T1,P62246
hydrophis_ornatus,FUN_023405-T1,Q9EPI1
hydrophis_ornatus,FUN_023408-T1,Q5JPE7
hydrophis_ornatus,FUN_023413-T1,Q5R562
hydrophis_ornatus,FUN_023415-T1,Q8BWQ6
hydrophis_ornatus,FUN_023419-T1,Q6DWJ6
hydrophis_ornatus,FUN_023429-T1,Q5E9V1
hydrophis_ornatus,FUN_023444-T1,Q8C784
hydrophis_ornatus,FUN_023454-T1,Q5ZMH6
hydrophis_ornatus,FUN_023457-T1,Q5ZKX9
hydrophis_ornatus,FUN_023459-T1,Q6RUV5
hydrophis_ornatus,FUN_023461-T1,O08967
hydrophis_ornatus,FUN_023467-T1,Q5ZLN2
hydrophis_ornatus,FUN_023469-T1,P02615
hydrophis_ornatus,FUN_023492-T1,P31321
hydrophis_ornatus,FUN_023496-T1,Q7L5D6
hydrophis_ornatus,FUN_023501-T1,Q6GNI6
hydrophis_ornatus,FUN_023505-T1,Q5ZJI6
hydrophis_ornatus,FUN_023507-T1,O09110
hydrophis_ornatus,FUN_023508-T1,F1NHE9
hydrophis_ornatus,FUN_023511-T1,O95639
hydrophis_ornatus,FUN_023513-T1,O70454
hydrophis_ornatus,FUN_023514-T1,Q13442
hydrophis_ornatus,FUN_023515-T1,Q7ZXD5
hydrophis_ornatus,FUN_023516-T1,Q92747
hydrophis_ornatus,FUN_023517-T1,F1PT61
hydrophis_ornatus,FUN_023519-T1,Q9HCE7
hydrophis_ornatus,FUN_023532-T1,Q5ZHN3
hydrophis_ornatus,FUN_023533-T1,Q8R189
hydrophis_ornatus,FUN_023543-T1,Q03113
hydrophis_ornatus,FUN_023555-T1,Q8JZQ9
hydrophis_ornatus,FUN_023556-T2,Q9Y5X2
hydrophis_ornatus,FUN_023563-T1,Q90596
hydrophis_ornatus,FUN_023565-T1,Q6P4S8
hydrophis_ornatus,FUN_023581-T1,Q76JQ2
hydrophis_ornatus,FUN_023582-T1,Q5ZJF1
hydrophis_ornatus,FUN_023587-T1,Q9Y272
hydrophis_ornatus,FUN_023595-T1,Q6ZVM7
hydrophis_ornatus,FUN_023599-T1,Q9CPY6
hydrophis_ornatus,FUN_023600-T1,P55039
hydrophis_ornatus,FUN_023608-T1,Q13045
hydrophis_ornatus,FUN_023613-T1,P07511
hydrophis_ornatus,FUN_023615-T1,Q5ZL26
hydrophis_ornatus,FUN_023621-T1,Q9UPM9
hydrophis_ornatus,FUN_023635-T1,Q24K00
hydrophis_ornatus,FUN_023644-T1,P10587
hydrophis_ornatus,FUN_023651-T1,Q17Q87
hydrophis_ornatus,FUN_023660-T1,O70496
hydrophis_ornatus,FUN_023686-T1,Q9CQZ7
hydrophis_ornatus,FUN_023688-T1,A9L8T6
hydrophis_ornatus,FUN_023691-T1,P0C0U7
hydrophis_ornatus,FUN_023721-T1,P51121
hydrophis_ornatus,FUN_023723-T1,Q8WX92
hydrophis_ornatus,FUN_023726-T2,Q8QFV0
hydrophis_ornatus,FUN_023734-T1,Q5R8Z8
hydrophis_ornatus,FUN_023735-T2,O93510
hydrophis_ornatus,FUN_023738-T1,P27105
hydrophis_ornatus,FUN_023740-T2,Q5ZJY3
hydrophis_ornatus,FUN_023743-T2,Q9UKT8
hydrophis_ornatus,FUN_023747-T1,Q0P5A4
hydrophis_ornatus,FUN_023761-T1,Q9BZE3
hydrophis_ornatus,FUN_023776-T1,Q800L3
hydrophis_ornatus,FUN_023777-T1,P32429
hydrophis_ornatus,FUN_023780-T1,A7YY49
hydrophis_ornatus,FUN_023784-T1,Q8BG21
hydrophis_ornatus,FUN_023788-T1,Q3MHE2
hydrophis_ornatus,FUN_023790-T1,Q8K211
hydrophis_ornatus,FUN_023794-T1,P30050
hydrophis_ornatus,FUN_023807-T1,Q69CJ9
hydrophis_ornatus,FUN_023808-T1,Q8N9R8
hydrophis_ornatus,FUN_023811-T1,O00743
hydrophis_ornatus,FUN_023813-T1,Q90593
hydrophis_ornatus,FUN_023815-T1,Q14C86
hydrophis_ornatus,FUN_023820-T1,O35317
hydrophis_ornatus,FUN_023822-T2,Q9H7P6
hydrophis_ornatus,FUN_023831-T1,Q9R045
hydrophis_ornatus,FUN_023837-T1,Q8C552
hydrophis_ornatus,FUN_023846-T1,Q2KID0
hydrophis_ornatus,FUN_023847-T1,A2AJ77
hydrophis_ornatus,FUN_023850-T1,Q91614
hydrophis_ornatus,FUN_023855-T1,A7Z056
hydrophis_ornatus,FUN_023856-T1,Q3TQI7
hydrophis_ornatus,FUN_023868-T1,Q5BJX0
hydrophis_ornatus,FUN_023872-T1,Q2KJ44
hydrophis_ornatus,FUN_023873-T1,P52826
hydrophis_ornatus,FUN_023874-T1,Q86YN1
hydrophis_ornatus,FUN_023876-T1,Q5ZJ81
hydrophis_ornatus,FUN_023877-T1,Q5SRE5
hydrophis_ornatus,FUN_023880-T1,Q80WG5
hydrophis_ornatus,FUN_023884-T1,Q9NVG8
hydrophis_ornatus,FUN_023885-T1,Q5RAG3
hydrophis_ornatus,FUN_023888-T1,Q9EQU5
hydrophis_ornatus,FUN_023895-T1,H0YL14
hydrophis_ornatus,FUN_023896-T1,P53412
hydrophis_ornatus,FUN_023900-T1,Q5R6W3
hydrophis_ornatus,FUN_023901-T1,Q9R1R0
hydrophis_ornatus,FUN_023920-T1,Q9BZC7
hydrophis_ornatus,FUN_023943-T1,Q91ZA8
hydrophis_ornatus,FUN_023947-T1,P68372
hydrophis_ornatus,FUN_023953-T1,Q8R235
hydrophis_ornatus,FUN_023965-T1,Q5R1P0
hydrophis_ornatus,FUN_023979-T1,P79251
hydrophis_ornatus,FUN_023985-T2,Q80Z10
hydrophis_ornatus,FUN_023993-T1,Q7ZZR3
hydrophis_ornatus,FUN_024002-T1,Q6KCM7
hydrophis_ornatus,FUN_024003-T1,Q78T81
hydrophis_ornatus,FUN_024015-T1,Q5ZKN1
hydrophis_ornatus,FUN_024025-T1,A9YUB5
hydrophis_ornatus,FUN_024032-T2,Q05193
hydrophis_ornatus,FUN_024039-T1,Q13813
hydrophis_ornatus,FUN_024043-T1,A0P8Z4
hydrophis_ornatus,FUN_024051-T1,P70195
hydrophis_ornatus,FUN_024052-T1,A2BD05
hydrophis_ornatus,FUN_024054-T1,Q9Z0S2
hydrophis_ornatus,FUN_024058-T1,Q5ZIL4
hydrophis_ornatus,FUN_024112-T1,Q10713
hydrophis_ornatus,FUN_024113-T1,Q9IAK4
hydrophis_ornatus,FUN_024119-T1,P28700
hydrophis_ornatus,FUN_024122-T1,Q498M4
hydrophis_ornatus,FUN_024123-T1,Q15059
hydrophis_ornatus,FUN_024125-T1,Q60992
hydrophis_ornatus,FUN_024131-T2,A6NI61
hydrophis_ornatus,FUN_024252-T1,Q80U63
hydrophis_ornatus,FUN_024260-T1,Q9TT16
hydrophis_ornatus,FUN_024261-T1,P42898
hydrophis_ornatus,FUN_024266-T1,D3Z8D9
hydrophis_ornatus,FUN_024412-T1,Q5TGZ0
hydrophis_ornatus,FUN_024413-T1,P14315
hydrophis_ornatus,FUN_024416-T1,A4FV84
hydrophis_ornatus,FUN_024418-T1,Q5T4S7
hydrophis_ornatus,FUN_024425-T1,Q8R2V2
hydrophis_ornatus,FUN_024445-T1,Q6NYE2
hydrophis_ornatus,FUN_024450-T1,Q80V85
hydrophis_ornatus,FUN_024463-T1,Q6GNR9
hydrophis_ornatus,FUN_024464-T1,Q5TDH0
hydrophis_ornatus,FUN_024484-T1,Q6P3S6
hydrophis_ornatus,FUN_024485-T1,Q5XIA2
hydrophis_ornatus,FUN_024490-T1,P21912
hydrophis_ornatus,FUN_024495-T1,Q5ZKS8
hydrophis_ornatus,FUN_024497-T1,P42345
hydrophis_ornatus,FUN_024498-T1,P19623
