Orthogroup,Gene,Model,Tree length,Lnl,Df,Kappa,Site class model,Proportion 0,Omega 0,Proportion 1,Omega 1
OG0008484,IGFBP1,M1,0.72607,-1916.895617,15,4.18131,NearlyNeutral,0.53064,0.02325,0.46936,1
OG0011466,MYL7,M1,0.43681,-1016.380124,15,1.11381,NearlyNeutral,0.98131,0.03048,0.01869,1
OG0013993,PBDC1,M1,1.71692,-1210.245609,15,4.41082,NearlyNeutral,0.90938,0.03415,0.09062,1
OG0010611,HELT,M1,0.78901,-1759.473691,15,2.70447,NearlyNeutral,0.78394,0.03605,0.21606,1
OG0012325,ABCE1,M1,0.26424,-3151.017571,15,3.36655,NearlyNeutral,0.9729,0,0.0271,1
OG0007621,FOXO1,M1,0.50463,-4181.591681,15,2.79509,NearlyNeutral,0.91846,0.06879,0.08154,1
OG0010130,SAMD4A,M1,0.32515,-3995.420628,15,3.68592,NearlyNeutral,0.93338,0.01514,0.06662,1
OG0008000,QRSL1,M1,0.61536,-3654.160231,15,3.58499,NearlyNeutral,0.82706,0.05101,0.17294,1
OG0010145,JAKMIP3,M1,0.51478,-5538.645586,15,1.8768,NearlyNeutral,0.857,0,0.143,1
OG0008865,SH2D3A,M1,0.66426,-4602.003219,15,4.00775,NearlyNeutral,0.791,0.07473,0.209,1
OG0005550,TMEM14A,M1,0.51572,-839.222898,15,2.51289,NearlyNeutral,0.95838,0.08522,0.04162,1
OG0006260,,M1,0.55861,-3517.063364,15,3.02196,NearlyNeutral,0.92022,0.06805,0.07978,1
OG0012842,CRIPT,M1,0.14204,-469.817193,15,12.80426,NearlyNeutral,0.99999,0.09251,1e-5,1
OG0005270,FAM20B,M1,0.4451,-2467.085293,15,4.44115,NearlyNeutral,0.96699,0.01387,0.03301,1
OG0010524,,M1,1.02102,-5398.68253,15,2.0644,NearlyNeutral,0.77178,0.01904,0.22822,1
OG0005652,RPP21,M1,0.89626,-1419.125486,15,3.27611,NearlyNeutral,0.793,0.15687,0.207,1
OG0012335,SMOC2,M1,0.47672,-2878.716847,15,2.42401,NearlyNeutral,0.9159,0.02923,0.0841,1
OG0012969,MTOR,M1,0.78771,-17167.86844,15,2.99762,NearlyNeutral,0.96188,0.00814,0.03812,1
OG0008457,SETD3,M1,0.2949,-3214.707052,15,2.94404,NearlyNeutral,0.87472,0,0.12528,1
OG0012933,FEM1B,M1,0.8505,-4856.931936,15,2.037,NearlyNeutral,0.87058,0.00709,0.12942,1
OG0008127,VASH1,M1,0.40645,-2142.345854,15,4.92078,NearlyNeutral,0.87571,0.02832,0.12429,1
OG0012263,NEUROD6,M1,0.36669,-2002.065006,15,3.00811,NearlyNeutral,0.89115,0.11307,0.10885,1
OG0013444,COPB2,M1,0.40007,-5337.885159,15,3.11787,NearlyNeutral,0.90679,0,0.09321,1
OG0013669,,M1,1.52706,-2771.501445,15,2.5908,NearlyNeutral,0.68691,0.01611,0.31309,1
OG0007616,VPS36,M1,0.33676,-2210.15278,15,3.0407,NearlyNeutral,0.91357,0.02799,0.08643,1
OG0007659,JCHAIN,M1,1.7531,-1656.620263,15,2.39434,NearlyNeutral,0.65309,0.12259,0.34691,1
OG0012855,SYNE2,M1,0.66055,-47314.8005,15,3.70546,NearlyNeutral,0.58004,0.09485,0.41996,1
OG0012909,,M1,0.56047,-5217.6177,15,3.72261,NearlyNeutral,0.9403,0.03104,0.0597,1
OG0005427,TICAM2,M1,0.75028,-1566.972146,15,4.45521,NearlyNeutral,0.60272,0.04143,0.39728,1
OG0011968,,M1,0.86811,-2230.6968660000002,15,1.59677,NearlyNeutral,0.75501,0.01459,0.24499,1
OG0010120,PTGDR,M1,0.81967,-2795.918782,15,3.11971,NearlyNeutral,0.76627,0.02087,0.23373,1
OG0006232,HAUS5,M1,1.07522,-5778.506363,15,4.16779,NearlyNeutral,0.70721,0.11463,0.29279,1
OG0011068,,M1,0.84504,-1936.103478,15,2.21494,NearlyNeutral,0.66296,0.02805,0.33704,1
OG0010621,,M1,0.6619,-13913.45047,15,2.8762,NearlyNeutral,0.65837,0.05621,0.34163,1
OG0011356,PPP4R3A,M1,0.24457,-4186.779962,15,3.29945,NearlyNeutral,0.95774,0,0.04226,1
OG0012912,LAGE3,M1,0.79809,-663.694173,15,2.45499,NearlyNeutral,0.74953,0.0075,0.25047,1
OG0012485,TFAP2C,M1,0.50666,-2875.344179,15,3.01886,NearlyNeutral,0.95285,0.01914,0.04715,1
OG0007958,,M1,0.60258,-2743.576907,15,4.58211,NearlyNeutral,0.9694,0.01486,0.0306,1
OG0012172,MRC2,M1,0.51855,-9125.94612,15,4.09154,NearlyNeutral,0.8658,0.05692,0.1342,1
OG0011350,NRDE2,M1,0.67661,-8384.607574,15,3.22003,NearlyNeutral,0.73832,0.05587,0.26168,1
OG0009410,HIF3A,M1,0.90118,-5651.715498,15,3.41287,NearlyNeutral,0.90868,0.02716,0.09132,1
OG0006919,DHX36,M1,0.43722,-6152.176379,15,2.61616,NearlyNeutral,0.89907,0.03944,0.10093,1
OG0005269,ABL2,M1,0.58034,-7874.740867,15,2.32392,NearlyNeutral,0.8354,0.02164,0.1646,1
OG0012979,H6PD,M1,1.48165,-7488.298849,15,2.78533,NearlyNeutral,0.9055,0.09899,0.0945,1
OG0009664,MAPK8IP2,M1,1.10717,-8795.104951,15,3.98233,NearlyNeutral,0.90558,0.05807,0.09442,1
OG0014101,IQGAP2,M1,0.38113,-9744.361551,15,3.66593,NearlyNeutral,0.85297,0.04448,0.14703,1
OG0009024,NEO1,M1,0.65734,-10102.423135,15,2.58983,NearlyNeutral,0.91014,0.02231,0.08986,1
OG0012845,TTC7A,M1,0.52736,-5347.969331,15,3.56564,NearlyNeutral,0.80124,0.02892,0.19876,1
OG0007602,TXNL4B,M1,0.45287,-882.424766,15,3.44804,NearlyNeutral,0.95537,0.05149,0.04463,1
OG0006507,POT1,M1,0.96343,-6532.79302,15,2.90615,NearlyNeutral,0.50778,0.08279,0.49222,1
OG0010016,ZIC1,M1,0.29599,-2275.154816,15,4.34795,NearlyNeutral,0.98382,0,0.01618,1
OG0010135,DLGAP5,M1,0.96976,-6957.031664,15,3.326,NearlyNeutral,0.41165,0.10547,0.58835,1
OG0010754,LRP12,M1,0.57085,-5963.710114,15,2.20506,NearlyNeutral,0.82064,0,0.17936,1
OG0005388,ZNF740,M1,0.40402,-1073.544539,15,3.41951,NearlyNeutral,0.94144,0.02371,0.05856,1
OG0010469,GID4,M1,0.42607,-1229.372015,15,2.12574,NearlyNeutral,0.928,0,0.072,1
OG0011882,ADPRH,M1,0.66244,-2539.180886,15,3.41035,NearlyNeutral,0.7717,0.04551,0.2283,1
OG0013702,REEP3,M1,0.52323,-1650.832235,15,4.31035,NearlyNeutral,0.89618,0.05555,0.10382,1
OG0011799,ATXN1L,M1,0.84159,-5186.340603,15,4.02999,NearlyNeutral,0.62543,0.06436,0.37457,1
OG0005400,TMBIM6,M1,0.53324,-1503.972643,15,2.07782,NearlyNeutral,0.86193,0,0.13807,1
OG0012904,PHF8,M1,0.44325,-6128.706002,15,3.53617,NearlyNeutral,0.9476,0.02463,0.0524,1
OG0012186,PANK3,M1,0.32065,-2044.904575,15,2.88827,NearlyNeutral,0.94301,0,0.05699,1
OG0009994,AMER1,M1,1.12368,-9585.611665,15,3.40735,NearlyNeutral,0.69924,0.13809,0.30076,1
OG0007572,GPR173,M1,0.27367,-1931.501521,15,5.65917,NearlyNeutral,0.98133,0.00894,0.01867,1
OG0005754,CUNH2ORF69 C1H2ORF69,M1,0.51182,-2666.920702,15,3.00825,NearlyNeutral,0.73893,0.07161,0.26107,1
OG0009934,UNC13D,M1,0.67661,-7722.957062,15,2.75198,NearlyNeutral,0.63769,0,0.36231,1
OG0005389,RARG,M1,0.62475,-3393.658904,15,1.76006,NearlyNeutral,0.91133,0.00166,0.08867,1
OG0005977,XIRP1,M1,1.03561,-21389.750081,15,3.53245,NearlyNeutral,0.71423,0.10931,0.28577,1
OG0014002,VAMP5,M1,1.92825,-1383.807312,15,2.26274,NearlyNeutral,0.6022,0.13119,0.3978,1
OG0006566,PLAC8,M1,1.219,-932.798557,15,1.87304,NearlyNeutral,0.79149,0.04775,0.20851,1
OG0009141,PIMREG,M1,0.85519,-2137.405523,15,4.09302,NearlyNeutral,0.90134,0.2246,0.09866,1
OG0009154,SLC9C2,M1,1.09148,-9791.337396,15,2.01093,NearlyNeutral,0.68478000000000006,0.0413,0.31522,1
OG0011631,R3HDM4,M1,0.59276,-1889.015098,15,3.41199,NearlyNeutral,0.83927,0.04506,0.16073,1
OG0006501,STK35,M1,1.39447,-2979.431868,15,2.17607,NearlyNeutral,0.87678,0.01821,0.12322,1
OG0009667,FAM71F2,M1,1.54699,-2918.081832,15,2.68227,NearlyNeutral,0.66349,0.08246,0.33651,1
OG0013763,AHNAK,M1,1.19731,-45794.52329,15,2.06544,NearlyNeutral,0.86865,0.11869,0.13135,1
OG0006770,CFAP161,M1,1.22578,-2903.128862,15,2.05939,NearlyNeutral,0.73913,0.07972,0.26087,1
OG0013220,ZFYVE27,M1,0.83318,-3319.918966,15,1.9609,NearlyNeutral,0.61322,0,0.38678,1
OG0013085,CUNH11ORF68 C17H11ORF68,M1,1.29142,-1962.564646,15,4.25438,NearlyNeutral,0.94552,0.03228,0.05448,1
OG0012638,SYNPO,M1,0.75022,-9451.830537,15,4.19756,NearlyNeutral,0.60957,0.094,0.39043,1
OG0007664,NPFFR1,M1,0.76441,-3206.960163,15,3.63377,NearlyNeutral,0.90776,0.10731,0.09224,1
OG0009034,ZNF609,M1,0.77115,-10270.400579,15,3.13915,NearlyNeutral,0.97426,0.04927,0.02574,1
OG0008851,NR2C2AP,M1,0.86029,-903.165867,15,2.41384,NearlyNeutral,0.92724,0.08782,0.07276,1
OG0012110,TOMM22,M1,0.8223,-1151.549747,15,2.5795,NearlyNeutral,0.67034,0,0.32966,1
OG0010241,OGT,M1,0.60137,-6758.454412,15,2.59317,NearlyNeutral,0.97121,0.00984,0.02879,1
OG0014025,RASSF2,M1,0.89111,-2343.812643,15,2.0914,NearlyNeutral,0.91751,0.017,0.08249,1
OG0012957,ECE1,M1,1.37892,-6638.464275,15,3.04468,NearlyNeutral,0.88775,0.04964,0.11225,1
OG0006697,LHPP,M1,0.57704,-1721.753085,15,3.93957,NearlyNeutral,0.96727,0.12101,0.03273,1
OG0008964,SORCS2,M1,0.4689,-6830.04649,15,3.76374,NearlyNeutral,0.83822,0.06263,0.16178,1
OG0010556,PDE9A,M1,0.79918,-4001.333642,15,2.08813,NearlyNeutral,0.68213,0,0.31787,1
OG0011811,MBTPS2,M1,0.57432,-3342.630113,15,3.53359,NearlyNeutral,0.69594,0.00168,0.30406,1
OG0012433,GIT2,M1,0.72936,-4962.160041,15,3.92518,NearlyNeutral,0.94521,0.03828,0.05479,1
OG0012537,GPC5,M1,0.55203,-3896.984153,15,2.68987,NearlyNeutral,0.73547,0,0.26453,1
OG0012526,ELF2,M1,0.29277,-3268.152917,15,3.98391,NearlyNeutral,0.90376,0.05029,0.09624,1
OG0007087,ITFG1,M1,0.77348,-4550.305625,15,2.8161,NearlyNeutral,0.82123,0.04655,0.17877,1
OG0011744,,M1,0.91572,-3693.679312,15,3.48103,NearlyNeutral,0.83605,0.1035,0.16395,1
OG0009936,TRIM47,M1,0.58115000000000006,-4252.485002,15,4.11277,NearlyNeutral,0.82941,0.0487,0.17059,1
OG0007955,QRICH1,M1,0.32876,-4293.333082,15,4.0542,NearlyNeutral,0.94793,0.00124,0.05207,1
OG0009501,SEMA3B,M1,0.60576,-5306.716674,15,2.76439,NearlyNeutral,0.88278,0.06417,0.11722,1
OG0010462,SP3,M1,0.48963,-4719.259139,15,2.18743,NearlyNeutral,0.8473,0,0.1527,1
OG0012754,DNAJA3,M1,0.87429,-3329.887319,15,3.26166,NearlyNeutral,0.86229,0.0586,0.13771,1
OG0010539,,M1,0.5981,-5976.990051,15,2.71263,NearlyNeutral,0.80384,0.02242,0.19616,1
OG0010632,,M1,0.50123,-1334.804473,15,5.23168,NearlyNeutral,0.79129,0.01672,0.20871,1
OG0008603,HOXD10,M1,0.79482,-2663.307894,15,2.88792,NearlyNeutral,0.80963,0.05515,0.19037,1
OG0013164,TEPSIN,M1,0.66874,-4261.399223,15,3.76574,NearlyNeutral,0.71225,0.06205,0.28775,1
OG0009222,MAMDC2,M1,0.74904,-4576.379755,15,2.70298,NearlyNeutral,0.69458,0.0097,0.30542,1
OG0005173,PDHX,M1,0.6035,-3450.162615,15,3.97894,NearlyNeutral,0.76098,0.09142,0.23902,1
OG0008383,NOL4,M1,0.27231,-2862.667587,15,2.93614,NearlyNeutral,0.99321,0.10014,0.00679,1
OG0010667,BUB1,M1,0.90221,-8115.140927,15,3.74015,NearlyNeutral,0.52211,0.01653,0.47789,1
OG0006368,MTPAP,M1,0.65479,-4063.972406,15,3.5197600000000002,NearlyNeutral,0.8378,0.12038,0.1622,1
OG0012747,RHBDF1,M1,0.79206,-6238.937027,15,5.74968,NearlyNeutral,0.9641,0.04738,0.0359,1
OG0010659,SOS1,M1,0.30503,-7179.042197,15,3.86628,NearlyNeutral,0.9794,0.02144,0.0206,1
OG0007709,TMF1,M1,1.63128,-9249.795856,15,1.96217,NearlyNeutral,0.52226,0.0207,0.47774,1
OG0007877,CHMP2A,M1,0.35174,-1218.364542,15,3.01373,NearlyNeutral,0.96714,0.00533,0.03286,1
OG0006740,ST8SIA2,M1,1.08755,-3142.325749,15,2.55813,NearlyNeutral,0.81,0.04018,0.19,1
OG0010825,SLC12A4,M1,0.68564,-7733.144365,15,2.83436,NearlyNeutral,0.94867,0.03791,0.05133,1
OG0007883,TADA1,M1,0.34513,-2006.244028,15,4.53572,NearlyNeutral,0.96894,0.04242,0.03106,1
OG0008338,CENPH,M1,0.607,-1784.717854,15,2.89428,NearlyNeutral,0.36196,0,0.63804,1
OG0011556,CNKSR3,M1,0.47013,-3476.386893,15,3.82986,NearlyNeutral,0.92557,0.05968,0.07443,1
OG0013132,P4HB,M1,0.55559,-3467.843418,15,2.59751,NearlyNeutral,0.82123,0.04404,0.17877,1
OG0010066,AGAP2,M1,0.47639,-8563.68305,15,3.47728,NearlyNeutral,0.91364,0.03046,0.08636,1
OG0006165,ANKS6,M1,0.49453,-5663.158,15,3.59896,NearlyNeutral,0.92825,0.07768,0.07175,1
OG0008377,PPDPFL,M1,0.59497,-593.142523,15,4.40549,NearlyNeutral,0.7058,0.16905,0.2942,1
OG0014104,,M1,2.12909,-4531.222768,15,2.45263,NearlyNeutral,0.53982,0.09761,0.46018,1
OG0009312,TMEM9B,M1,0.54035,-1203.059456,15,2.84935,NearlyNeutral,0.73812,0,0.26188,1
OG0008677,FRS2,M1,0.32164,-2960.124844,15,4.67431,NearlyNeutral,0.8968,0.04325,0.1032,1
OG0006309,BCDIN3D,M1,0.78995,-2027.188921,15,4.6099,NearlyNeutral,0.83553,0.09788,0.16447,1
OG0011307,PPP1R15B,M1,0.77452,-3751.361004,15,2.48599,NearlyNeutral,0.77124,0.14674,0.22876,1
OG0005234,PCARE,M1,0.79202,-9414.198276,15,3.81584,NearlyNeutral,0.54265,0.1,0.45735,1
OG0006302,SMAGP,M1,0.9566,-831.74011,15,3.08942,NearlyNeutral,0.73682,0.07443,0.26318,1
OG0007648,VCPKMT,M1,1.44761,-2118.348348,15,2.08022,NearlyNeutral,0.7215,0.02936,0.2785,1
OG0012814,TXLNA,M1,0.80058,-4079.702081,15,3.37447,NearlyNeutral,0.89613,0.03788,0.10387,1
OG0005713,DPYSL3,M1,0.45947,-4020.414858,15,1.82444,NearlyNeutral,0.89224,0,0.10776,1
OG0008730,PCID2,M1,0.29134,-2148.536759,15,2.58087,NearlyNeutral,0.9875,0.0285,0.0125,1
OG0011136,POU2AF1,M1,1.21536,-2229.281022,15,2.98419,NearlyNeutral,0.89125,0.0979,0.10875,1
OG0009571,SCAMP1,M1,0.33932,-1925.922204,15,3.0493,NearlyNeutral,0.9659,0.03607,0.0341,1
OG0013820,ATP6V1G3,M1,1.43378,-995.416963,15,1.5423,NearlyNeutral,0.597,0.04389,0.403,1
OG0006677,BAG3,M1,0.56121,-3924.475881,15,3.20465,NearlyNeutral,0.55091,0,0.44909,1
OG0007437,SYT15,M1,0.97719,-3482.299924,15,3.00981,NearlyNeutral,0.87401,0.09609,0.12599,1
OG0005168,CAPRIN1,M1,0.32738,-4063.088948,15,2.86426,NearlyNeutral,0.76689,0,0.23311,1
OG0011263,TMEM115,M1,0.45501,-2225.360979,15,3.39569,NearlyNeutral,0.91806,0.02055,0.08194,1
OG0011458,MAK16,M1,0.67886,-2024.869856,15,2.81876,NearlyNeutral,0.94828,0.05582,0.05172,1
OG0006554,CER1,M1,1.10005,-2181.86791,15,3.12702,NearlyNeutral,0.35492,0.06199,0.64508,1
OG0011709,ABCB6,M1,0.7624,-6644.42552,15,3.097,NearlyNeutral,0.75932,0.02189,0.24068,1
OG0008220,HIVEP2,M1,0.47453,-15514.457942,15,3.75131,NearlyNeutral,0.8717,0.08181,0.1283,1
OG0009103,NRBP1,M1,0.3499,-3139.751468,15,2.56606,NearlyNeutral,0.94476,0,0.05524,1
OG0012832,KHDRBS1,M1,0.79939,-2988.882415,15,1.99541,NearlyNeutral,0.83211,0,0.16789,1
OG0011947,MYOD1,M1,0.3827,-1700.763843,15,1.83382,NearlyNeutral,0.93624,0.02383,0.06376,1
OG0007598,NIT2,M1,0.48307,-1925.349647,15,4.19109,NearlyNeutral,0.73536,0,0.26464,1
OG0009494,IPO8,M1,0.43733,-6411.73075,15,3.12761,NearlyNeutral,0.94129,0.06149,0.05871,1
OG0013830,HENMT1,M1,0.71973,-2835.090771,15,3.47353,NearlyNeutral,0.71613,0.08107,0.28387,1
OG0007448,NXPH4,M1,0.54371,-1698.657854,15,1.36236,NearlyNeutral,0.89308,0,0.10692,1
OG0012901,APEX2,M1,0.67048,-3873.859861,15,4.71226,NearlyNeutral,0.72393,0.10747,0.27607,1
OG0011184,DDIT3,M1,0.62633,-1327.769582,15,3.71057,NearlyNeutral,0.8171,0.0659,0.1829,1
OG0013224,MORN4,M1,0.54475,-1008.303968,15,3.27251,NearlyNeutral,0.84099,0,0.15901,1
OG0013181,RGS7BP,M1,0.46095,-1601.462335,15,1.6634,NearlyNeutral,0.75969,0,0.24031,1
OG0005695,SHROOM1,M1,0.87663,-10665.871742,15,3.87208,NearlyNeutral,0.47402,0.12482,0.52598,1
OG0012729,FSCN1,M1,0.81088,-3412.220539,15,1.54614,NearlyNeutral,0.95122,0.0308,0.04878,1
OG0007015,WDR20,M1,0.31513,-3802.957454,15,1.98418,NearlyNeutral,0.87031,0,0.12969,1
OG0013334,KCTD17,M1,0.63958,-1866.862308,15,2.38613,NearlyNeutral,0.77329,0,0.22671,1
OG0011168,KLF7,M1,0.36243,-1982.130203,15,4.29036,NearlyNeutral,0.8698,0.12092,0.1302,1
OG0010080,LINGO2,M1,0.41662,-3818.155749,15,5.07826,NearlyNeutral,0.92984,0.02497,0.07016,1
OG0007782,KCNK6,M1,0.77362,-2278.512602,15,4.36705,NearlyNeutral,0.93494,0.08545,0.06506,1
OG0009076,PBK,M1,0.58731,-2201.14928,15,2.66552,NearlyNeutral,0.77485,0.01705,0.22515,1
OG0012387,MORN3,M1,1.10779,-2259.607817,15,2.46435,NearlyNeutral,0.88038,0.06715,0.11962,1
OG0007990,P2RY8,M1,0.96012,-2868.217655,15,3.34955,NearlyNeutral,0.54875,0.00784,0.45125,1
OG0011800,AP1G1,M1,0.34033,-4645.299309,15,3.39562,NearlyNeutral,0.96029,0.01299,0.03971,1
OG0013811,LMO4,M1,0.16292,-803.644121,15,1.56735,NearlyNeutral,0.99999,0,1e-5,1
OG0013401,SAMD14,M1,0.4463,-2702.067863,15,3.64682,NearlyNeutral,0.95175,0.11199,0.04825,1
OG0006416,STAT2,M1,1.30238,-7851.440439,15,2.6507,NearlyNeutral,0.44965,0.02381,0.55035,1
OG0010535,TRNT1,M1,0.53896,-3106.55177,15,2.70865,NearlyNeutral,0.85629,0.09931,0.14371,1
OG0010154,GZF1,M1,0.54308,-4869.828746,15,3.40734,NearlyNeutral,0.79091,0.02362,0.20909,1
OG0008561,CEND1,M1,0.58477,-962.187857,15,4.39649,NearlyNeutral,0.62234,0,0.37766,1
OG0010812,,M1,2.72606,-2456.507775,15,2.0558,NearlyNeutral,0.60611,0.06478,0.39389,1
OG0008185,HEATR5A,M1,0.45617,-12572.870737,15,4.13478,NearlyNeutral,0.83136,0.06913,0.16864,1
OG0014020,BMP10,M1,1.11329,-3496.457848,15,2.81257,NearlyNeutral,0.91308,0.08812,0.08692,1
OG0011763,BCAR3,M1,0.74207,-6016.323669,15,3.10289,NearlyNeutral,0.79573,0.04205,0.20427,1
OG0008249,PFKM,M1,0.4841,-5201.506282,15,3.05205,NearlyNeutral,0.88011,0.00801,0.11989,1
OG0007084,LONP2,M1,0.87225,-6456.539112,15,2.21783,NearlyNeutral,0.93811,0.0468,0.06189,1
OG0013595,HDDC2,M1,0.67621,-1151.419451,15,1.93264,NearlyNeutral,0.79682,0,0.20318,1
OG0011296,PIFO,M1,1.5751,-2316.839389,15,1.2998,NearlyNeutral,0.66626,0.02634,0.33374,1
OG0010692,NT5DC2,M1,0.44297,-3718.603465,15,3.77652,NearlyNeutral,0.84906,0.01468,0.15094,1
OG0011703,CDK5R2,M1,0.38823,-1758.303391,15,3.13763,NearlyNeutral,0.95874,0.00743,0.04126,1
OG0012234,LANCL2,M1,0.44675,-2914.896505,15,3.60672,NearlyNeutral,0.91092,0.07389,0.08908,1
OG0006744,ADAMTS17,M1,0.87198,-8852.373225,15,2.79445,NearlyNeutral,0.88405,0.06094,0.11595,1
OG0012619,RUFY1,M1,0.40145,-4284.536542,15,2.1734,NearlyNeutral,0.89566,0.08015,0.10434,1
OG0011376,USP11,M1,0.53714,-6310.115368,15,4.4157400000000004,NearlyNeutral,0.86756,0.04835,0.13244,1
OG0012067,SALL4,M1,0.70615000000000006,-8006.03121,15,3.92932,NearlyNeutral,0.83575,0.0876,0.16425,1
OG0010255,FRMPD3,M1,1.39256,-14786.507511,15,3.32739,NearlyNeutral,0.77899,0.09335,0.22101,1
OG0011591,ORMDL2,M1,0.47671,-937.828815,15,5.12206,NearlyNeutral,0.99999,0.07036,1e-5,1
OG0013807,BOLL,M1,0.41631,-1944.892385,15,3.70211,NearlyNeutral,0.93631,0.0221,0.06369,1
OG0008412,GREB1L,M1,0.39037,-11630.013004,15,3.4802,NearlyNeutral,0.89995,0.0519,0.10005,1
OG0005345,PIGX,M1,0.78744,-1998.513656,15,3.4962,NearlyNeutral,0.59197,0.07832,0.40803,1
OG0011798,ZNF821,M1,0.82576,-3456.871254,15,4.08205,NearlyNeutral,0.76156,0,0.23844,1
OG0011372,RBM10,M1,0.47399,-5922.006328,15,3.70638,NearlyNeutral,0.8943,0.02106,0.1057,1
OG0008117,VIPAS39,M1,0.51834,-3381.699445,15,4.26327,NearlyNeutral,0.78759,0.02765,0.21241,1
OG0010284,FBXO10,M1,0.50714,-6179.896316,15,3.75507,NearlyNeutral,0.96776,0.08155,0.03224,1
OG0013666,UBN1,M1,0.89151,-9425.938684,15,2.8848,NearlyNeutral,0.85042,0.05873,0.14958,1
OG0010674,GADD45GIP1,M1,1.02979,-1795.108627,15,2.36474,NearlyNeutral,0.77283,0.09657,0.22717,1
OG0010578,SETD4,M1,0.61549,-2986.053534,15,3.74268,NearlyNeutral,0.62919,0.04361,0.37081,1
OG0006337,PITX2,M1,0.42129,-1909.862356,15,4.00567,NearlyNeutral,0.95117,0,0.04883,1
OG0012049,TTL,M1,0.3499,-2127.849963,15,5.05752,NearlyNeutral,0.9097,0.02005,0.0903,1
OG0009065,PTK2B,M1,0.42158,-6191.565758,15,2.18536,NearlyNeutral,0.90264,0.00385,0.09736,1
OG0009119,HIP1,M1,0.38648,-6541.354031,15,3.54182,NearlyNeutral,0.79402,0.01844,0.20598,1
OG0008834,SAMD7,M1,1.05342,-4561.393872,15,3.16396,NearlyNeutral,0.49541,0.14871,0.50459,1
OG0007204,MINPP1,M1,1.01729,-3828.064601,15,2.47497,NearlyNeutral,0.70967,0.05633,0.29033,1
OG0011359,NDUFB1,M1,1.08256,-492.80027,15,2.56158,NearlyNeutral,0.49193,0.06702,0.50807,1
OG0009658,STXBP6,M1,0.30345,-1159.525116,15,3.5575,NearlyNeutral,0.84136,0.03635,0.15864,1
OG0012755,HMOX2,M1,1.03055,-2505.624519,15,4.27261,NearlyNeutral,0.81473,0.03238,0.18527,1
OG0012377,KMT5A,M1,1.94805,-3493.839233,15,2.09159,NearlyNeutral,0.70705,0.03407,0.29295,1
OG0013042,PINK1,M1,1.51016,-5107.020233,15,2.79956,NearlyNeutral,0.80857,0.09125,0.19143,1
OG0012275,APOO,M1,0.75379,-1661.931865,15,3.0298,NearlyNeutral,0.60933,0.06942,0.39067,1
OG0008740,DCAF5,M1,0.37017,-5695.189046,15,3.16881,NearlyNeutral,0.89933,0.0584,0.10067,1
OG0006838,HROB CUNH17ORF53,M1,0.55462,-4636.704292,15,5.99807,NearlyNeutral,0.8175,0.26721,0.1825,1
OG0010647,ACSS1,M1,0.50847,-4457.834538,15,3.28955,NearlyNeutral,0.83261,0.05203,0.16739,1
OG0006817,GSDMA,M1,1.33444,-4358.758449,15,2.95351,NearlyNeutral,0.51094,0.12939,0.48906,1
OG0005934,SCAI,M1,1.1651,-4689.839458,15,1.65969,NearlyNeutral,0.90534,0.01456,0.09466,1
OG0007202,PTEN,M1,0.22366,-1554.193216,15,1.94504,NearlyNeutral,0.90957,0,0.09043,1
OG0011450,RABEP1,M1,0.52705,-5592.875584,15,2.63319,NearlyNeutral,0.75769,0,0.24231,1
OG0010319,NAA50,M1,0.20144,-837.468234,15,10.01241,NearlyNeutral,0.99999,0.01504,1e-5,1
OG0010061,ARHGEF39,M1,1.03273,-2796.59027,15,3.17644,NearlyNeutral,0.78156,0.09714,0.21844,1
OG0006540,APLP2,M1,0.89383,-5418.056184,15,2.29588,NearlyNeutral,0.92278,0.05833,0.07722,1
OG0010562,TMPRSS2,M1,0.72272,-3592.699079,15,3.16867,NearlyNeutral,0.58285,0.01604,0.41715,1
OG0008949,MFSD8,M1,0.52827,-3443.158775,15,4.30615,NearlyNeutral,0.76454,0.05487,0.23546,1
OG0013789,ZZEF1,M1,0.48196,-19588.836156,15,3.37337,NearlyNeutral,0.83096,0.05934,0.16904,1
OG0011794,SMPD4,M1,0.9544,-6750.960443,15,3.64534,NearlyNeutral,0.84367,0.07529,0.15633,1
OG0008224,STX11,M1,0.66002,-1982.083106,15,3.21002,NearlyNeutral,0.83105,0.04446,0.16895,1
OG0011050,SENP6,M1,0.59809,-7485.32567,15,3.04041,NearlyNeutral,0.7573,0.0429,0.2427,1
OG0008751,,M1,0.98514,-4847.924224,15,2.89895,NearlyNeutral,0.61462,0.05536,0.38538,1
OG0011490,FOXRED1,M1,1.10277,-4307.930418,15,2.32963,NearlyNeutral,0.59376,0,0.40624,1
OG0005605,,M1,0.829,-2583.11073,15,3.55281,NearlyNeutral,0.77372,0.03834,0.22628,1
OG0010700,PKP2,M1,0.91587,-6743.226251,15,2.85053,NearlyNeutral,0.55486,0.02876,0.44514,1
OG0007251,TRAPPC1,M1,0.68275,-915.354085,15,2.6463,NearlyNeutral,0.99999,0.02624,1e-5,1
OG0010321,SIDT1,M1,0.60353,-5386.40922,15,2.84953,NearlyNeutral,0.79035,0.02531,0.20965,1
OG0007740,HS2ST1,M1,0.47234,-2180.872072,15,2.04193,NearlyNeutral,0.84848,0,0.15152,1
OG0005542,TM2D2,M1,1.00018,-1686.94209,15,3.27895,NearlyNeutral,0.86851,0.02199,0.13149,1
