Orthogroup,Gene,Model,Tree length,Lnl,Df,Kappa,Site class model,Proportion 0,Omega 0,Proportion 1,Omega 1,Proportion 2,Omega 2
OG0011255,NAA80,M2,0.8758,-2652.99668,17,3.98515,PositiveSelection,0.59784,0,0.37436,1,0.0278,4.10532
OG0012545,DAB1,M2,0.60655,-2921.070999,17,2.39084,PositiveSelection,0.88573,0,0.07952,1,0.03475,15.61234
OG0014112,IQGAP3,M2,1.28369,-14168.332875,17,3.45394,PositiveSelection,0.82472,0.08037,0.07554,1,0.09974,1
OG0007316,ENPP4,M2,0.50373,-3008.312067,17,2.81031,PositiveSelection,0.91181,0.1144,0,1,0.08819,2.01978
OG0012788,LEF1,M2,0.53676,-2529.206553,17,1.64449,PositiveSelection,0.95087,0.03563,0,1,0.04913,2.1957
OG0011931,CDKN1C,M2,0.48198,-1541.641051,17,3.81231,PositiveSelection,0.90337,0.15709,0,1,0.09663,1.12109
OG0012945,SH3BP4,M2,0.4865,-6246.960627,17,3.55169,PositiveSelection,0.79429,0.09423,0.06767,1,0.13804,1
OG0006382,LRRC3,M2,0.3459,-1472.887498,17,4.62147,PositiveSelection,0.99408,0.01902,0,1,0.00592,3.00024
OG0010677,SLC44A1,M2,0.39379,-3863.363833,17,2.96741,PositiveSelection,0.84904,0.03999,0.13601,1,0.01495,10.82105
OG0005436,TMEM37,M2,0.5381,-1372.797891,17,3.60306,PositiveSelection,0.79802,0.07146,0.09137,1,0.11061,1
OG0011820,HBP1,M2,0.95973,-4206.11722,17,2.14782,PositiveSelection,0.87314,0.05819,0.02359,1,0.10327,1
OG0006780,RAMAC RAMMET,M2,1.53043,-1927.233839,17,2.52645,PositiveSelection,0.75997,0.19417,0.11554,1,0.1245,1
OG0005100,ID4,M2,0.51049,-1031.128369,17,2.07045,PositiveSelection,0.94816,0.08937,0,1,0.05184,1.54454
OG0013283,CUNH17ORF80 C2H17ORF80,M2,1.30972,-4969.645582,17,4.13956,PositiveSelection,0.33613,0.05221,0.63373,1,0.03014,7.4359
OG0008982,,M2,0.62097,-3571.805903,17,3.40434,PositiveSelection,0.93824,0.21811,0,1,0.06176,2.2926
OG0012021,GJA4,M2,0.80917,-2582.025489,17,4.3232,PositiveSelection,0.76676,0,0.19652,1,0.03672,2.86448
OG0013036,VWA5B1,M2,1.46441,-11683.11369,17,3.29223,PositiveSelection,0.82187,0.07794,0.06687,1,0.11126,1
OG0008075,MRPL15,M2,0.64889,-2166.598865,17,4.23524,PositiveSelection,0.83961,0.07704,0.13187,1,0.02852,5.89686
OG0011000,POLR1A,M2,0.49671,-10875.58624,17,3.88328,PositiveSelection,0.86374,0.06924,0.12163,1,0.01463,2.81372
OG0011681,DEF8,M2,0.67976,-3074.668437,17,3.30086,PositiveSelection,0.9589,0.04294,0.0411,1,0,19.28714
OG0008555,TSPAN4,M2,0.47746,-1810.64718,17,2.2135,PositiveSelection,0.91729,0.0283,0,1,0.08271,3.36115
OG0007902,LTBP1,M2,0.45843,-10286.063425,17,2.6992,PositiveSelection,0.85396,0.05517,0.07556,1,0.07048,1
OG0011002,MAP3K3,M2,0.54217,-4313.858027,17,2.65116,PositiveSelection,0.80834,0,0.09239,1,0.09928,1
OG0008346,CORO2A,M2,0.7883,-3995.729303,17,2.96479,PositiveSelection,0.69782,0.05579,0.16484,1,0.13735,1
OG0008153,ALDH6A1,M2,0.45868,-3448.423905,17,2.47302,PositiveSelection,0.80441,0,1e-5,1,0.19558,1.06664
OG0009311,CUNH11ORF16 C1H11ORF16,M2,1.12649,-4026.290549,17,3.95766,PositiveSelection,0.53916,0.17029,0.4306,1,0.03024,4.19243
OG0013455,DLX1,M2,0.60142,-1518.852814,17,2.29996,PositiveSelection,0.83368,0.02145,0.06789,1,0.09844,1
OG0007463,GPAT4,M2,0.76753,-3336.453599,17,3.40815,PositiveSelection,0.95583,0.05423,0.04078,1,0.00339,5.10538
OG0009549,PLPPR4,M2,1.282,-6228.048529,17,2.68539,PositiveSelection,0.81724,0.0132,0.17,1,0.01276,23.048
OG0008862,TMEM144,M2,0.89788,-2723.192673,17,2.51219,PositiveSelection,0.77438,0.08706,0,1,0.22562,1.49409
OG0009298,,M2,9.05859,-3650.976459,17,3.49293,PositiveSelection,0.67464,0.02565,0.28517,1,0.04019,177.43389
OG0008252,PFDN5,M2,0.45232,-949.927467,17,2.89885,PositiveSelection,0.74746,0,0.23899,1,0.01356,7.70754
OG0005316,TMPRSS7,M2,0.71961,-6098.822224,17,2.67368,PositiveSelection,0.64476,0,0.24075,1,0.11449,1
OG0012409,,M2,2.45994,-8733.80138,17,2.62026,PositiveSelection,0.51982,0.08545,0.41127,1,0.06891,3.86858
OG0011689,TMED6,M2,1.1813,-1981.618286,17,5.10916,PositiveSelection,0.67282,0.09999,0.24901,1,0.07817,2.81853
OG0009630,MYCN,M2,0.64065,-3257.509694,17,3.35752,PositiveSelection,0.95521,0.09295,0.03906,1,0.00573,2.30485
OG0013571,SGK1,M2,0.51316,-3078.783625,17,2.31813,PositiveSelection,0.92759,0,0.03581,1,0.03659,7.8503
OG0013600,PIGH,M2,0.55694,-1236.505852,17,4.18314,PositiveSelection,0.92737,0.16012,0,1,0.07263,1.72673
OG0008005,SEC63,M2,0.33638,-4279.066659,17,2.82271,PositiveSelection,0.97392,0.04171,0,1,0.02608,2.05811
OG0013397,SLC35B1,M2,0.77584,-2547.786847,17,3.79256,PositiveSelection,0.85325,0.0768,0,1,0.14675,1.3718
OG0013831,FAM102B,M2,0.61635,-2441.451646,17,2.30759,PositiveSelection,0.85055,0.03808,0.0532,1,0.09626,1
OG0013598,RAD51B,M2,0.65569,-2814.606442,17,2.39789,PositiveSelection,0.75522,0.06498,0.0992,1,0.14557,1
OG0007775,CNTD2 CCNP,M2,2.64125,-3803.966226,17,2.08178,PositiveSelection,0.70961,0.09535,0.2565,1,0.033890000000000003,19.00282
OG0012149,TCF20,M2,0.40303,-11726.970928,17,4.92511,PositiveSelection,0.87273,0.09593,0.06198,1,0.06529,1.01706
OG0012684,SPSB3,M2,0.65347,-2547.645478,17,3.66571,PositiveSelection,0.94649,0.03229,0.04847,1,0.00504,7.50635
OG0006800,CEP152,M2,1.12016,-15449.71507,17,2.54944,PositiveSelection,0.76411,0.12572,0.11602,1,0.11987,1.36147
OG0008171,INSM2,M2,0.62703,-2862.319719,17,3.74174,PositiveSelection,0.90539,0.07691,0.08842,1,0.00619,3.21744
OG0010329,MYF5,M2,0.8241,-2062.124337,17,3.21913,PositiveSelection,0.77621,0.11885,0.11255,1,0.11125,1
OG0011532,CD3E,M2,4.86783,-2987.151519,17,2.07449,PositiveSelection,0.39315,0.11995,0.46346,1,0.1434,5.70304
OG0009373,NELFA,M2,1.26943,-4662.669604,17,2.8176,PositiveSelection,0.86765,0.05482,0.07882,1,0.05353,1
OG0012363,LY96,M2,2.07046,-1763.155449,17,1.95858,PositiveSelection,0.37516,0,0.39139,1,0.23345,1
OG0006694,HMX2,M2,0.55489,-1770.817726,17,2.43039,PositiveSelection,0.94389,0.03801,0.05121,1,0.0049,4.56215
OG0007587,STEAP4,M2,0.86061,-3690.130618,17,2.80798,PositiveSelection,0.76504,0.12214,0.22503,1,0.00993,13.62554
OG0008366,GALR3,M2,2.54293,-2642.802568,17,3.7819,PositiveSelection,0.61991,0,0.36004,1,0.02005,109.12515
OG0005170,ELF5,M2,0.41143,-1545.570601,17,1.83189,PositiveSelection,0.99605,0.08987,0,1,0.00395,6.63828
OG0010564,FAM3B,M2,0.8107,-1811.076803,17,2.99633,PositiveSelection,0.54547,0.07149,0,1,0.45453,1.13909
OG0007455,FGF19,M2,0.49126,-1462.933811,17,2.99424,PositiveSelection,0.84779,0.10269,0.05655,1,0.09566,1
OG0011828,RSBN1L,M2,0.88281,-6166.619624,17,2.81604,PositiveSelection,0.75684,0.00431,1.5e-4,1,0.24301,1.0147
OG0008286,TMEM74,M2,0.91236,-2545.862986,17,2.93802,PositiveSelection,0.86487,0.17814,0,1,0.13513,1.57672
OG0006937,ZNF385B,M2,0.57863,-3089.749892,17,3.39692,PositiveSelection,0.74826,0,0.23424,1,0.0175,7.34312
OG0007435,NCOA4,M2,1.23621,-5406.820201,17,3.64846,PositiveSelection,0.8347,0.13603,0.06436,1,0.10093,1
OG0010727,MTERF3,M2,1.10763,-3446.4144,17,2.93661,PositiveSelection,0.83496,0.20252,0,1,0.16504,2.99498
OG0006350,UPF1,M2,0.40675,-6708.773999,17,3.02645,PositiveSelection,0.97391,0.00621,0.01092,1,0.01517,1
OG0008343,TSTD2,M2,0.61166,-3563.579937,17,5.119,PositiveSelection,0.92817,0.24042,0,1,0.07183,1.73097
OG0006605,FEN1,M2,0.49465,-2403.561989,17,3.79532,PositiveSelection,0.92356,0.03004,0,1,0.07644,1.12931
OG0008977,,M2,0.44679,-676.436187,17,7.17401,PositiveSelection,0.80307,0.16694,0.06774,1,0.12919,1
OG0005213,ANKFN1,M2,0.48535,-6594.232463,17,3.20849,PositiveSelection,0.95003,0.05399,0.02372,1,0.02625,1
OG0010380,RAB24,M2,0.40402,-1202.932231,17,3.46118,PositiveSelection,0.9002,0.00733,0.0938,1,0.006,5.31293
OG0010464,COPS3,M2,0.48588,-2524.871073,17,2.89862,PositiveSelection,1,0.00557,0,1,0,25.04046
OG0006410,BAZ2A,M2,0.47581,-11495.3123,17,4.04746,PositiveSelection,0.91112,0.1036,0,1,0.08888,1.38735
OG0006856,,M2,0.54182,-2505.886499,17,4.31792,PositiveSelection,1,0.29652,0,1,0,1
OG0007278,GBX2,M2,0.50336,-2126.944643,17,3.5311,PositiveSelection,0.93637,0.02832,0.02294,1,0.04069,1
OG0007231,TMEM237,M2,1.48518,-2896.327109,17,3.92107,PositiveSelection,0.71572,0.06703,0.2569,1,0.02739,28.1096
OG0008622,ACADM,M2,0.54833,-2915.110263,17,2.72295,PositiveSelection,0.77132,0,0,1,0.22868,1.19318
OG0007656,NAAA,M2,1.73225,-3686.100077,17,2.12787,PositiveSelection,0.5975,0.04934,0.38336,1,0.01914,3.92465
OG0011551,VIP,M2,0.77717,-1511.95023,17,4.49018,PositiveSelection,0.36636,0,0.5918,1,0.04184,3.52359
OG0006346,ARHGAP6,M2,0.71654,-6929.415655,17,3.41638,PositiveSelection,0.74228,0.0886,0.05259,1,0.20513,1.56962
OG0013785,HSPB1,M2,0.63409,-1402.099482,17,5.10659,PositiveSelection,0.88209,0.0868,0.03947,1,0.07843,1
OG0011410,PM20D1,M2,0.71936,-3799.976394,17,4.10271,PositiveSelection,0.60927,0.14518,0.36997,1,0.02076,4.92759
OG0008958,CFAP61,M2,0.63371,-8504.410797,17,3.63086,PositiveSelection,0.70501,0.07563,0.26104,1,0.03395,4.6056
OG0005828,DCP1B,M2,0.73332,-4247.696668,17,3.96829,PositiveSelection,0.79736,0.14692,0.11713,1,0.08551,1
OG0012188,,M2,0.7773,-3824.877013,17,2.02772,PositiveSelection,0.89053,0.0108,0.0969,1,0.01257,3.4565
OG0005786,ASAP2,M2,0.38343,-5836.498411,17,3.25746,PositiveSelection,0.97726,0.04047,0,1,0.02274,1.55549
OG0011678,ZNF276,M2,1.37105,-5766.782323,17,2.7634,PositiveSelection,0.73523,0.05273,0.11151,1,0.15326,1
OG0007544,NUP42 NUPL2,M2,1.36515,-3602.753208,17,4.48789,PositiveSelection,0.67431,0.25319,0.16267,1,0.16302,1.81696
OG0010805,SATL1,M2,0.77718,-1225.217904,17,1.77239,PositiveSelection,0.83865,0.02082,0.14338,1,0.01797,1.83848
OG0006560,ELFN2,M2,0.32132,-4533.447645,17,4.08859,PositiveSelection,0.95754,0.0157,0.02184,1,0.02062,1
OG0007635,,M2,4.2107,-2936.269516,17,2.01795,PositiveSelection,0.58364,0.01949,0.23007,1,0.18629,1
OG0007419,MTFP1,M2,1.29428,-1271.603961,17,4.73524,PositiveSelection,0.81761,0.03223,0.09898,1,0.08341,1
OG0006258,DOK5,M2,0.38735,-1762.818268,17,2.70236,PositiveSelection,0.97241,0.01467,0,1,0.02759,1.3784
OG0011978,TIMM17A,M2,0.38579,-993.205492,17,3.52094,PositiveSelection,1,0.07496,0,1,0,1
OG0013770,ZCCHC2,M2,0.66327,-8258.476736,17,2.36633,PositiveSelection,0.91234,0.11264,0.00193,1,0.08573,1.74918
OG0010160,HSPA9,M2,0.43833,-3944.462874,17,3.3517,PositiveSelection,0.96145,0.04468,0.01656,1,0.02199,1
OG0007396,,M2,0.72026,-2893.393471,17,3.59216,PositiveSelection,0.678,0.03164,0.31662,1,0.00538,6.52502
OG0008678,YEATS4,M2,0.21782,-858.655313,17,7.22635,PositiveSelection,1,0,0,1,0,1
OG0006881,DNAJC24,M2,0.46032,-908.021973,17,4.82435,PositiveSelection,0.97019,0.23846,0,1,0.02981,4.35123
OG0007438,SHLD2,M2,1.3901,-8609.948317,17,3.05912,PositiveSelection,0.75639,0.2425,0.08646,1,0.15715,1.37447
OG0009486,,M2,1.70356,-742.464399,17,3.71358,PositiveSelection,0.86173,0.06341,0.11269,1,0.02558,4.84244
OG0010452,CAMLG,M2,0.51161,-1954.181459,17,4.11896,PositiveSelection,0.76885,0.02727,0.06096,1,0.17018,1
OG0008423,OSBPL1A,M2,0.44722,-5951.95639,17,3.22656,PositiveSelection,0.85462,0.06192,0.0992,1,0.04619,1.6702
OG0010484,TEKT5,M2,1.58904,-4157.236193,17,1.7595,PositiveSelection,0.76529,0.02551,0.21281,1,0.0219,1
OG0007599,TMEM45A,M2,0.98359,-2199.065218,17,2.26729,PositiveSelection,0.62243,0,0,1,0.37757,1.24696
OG0012468,TNS1,M2,0.46486,-12038.901629,17,4.35022,PositiveSelection,0.89411,0.06741,0,1,0.10589,1.11553
OG0013435,NUCB2,M2,1.08834,-3775.138873,17,2.19124,PositiveSelection,0.60928,0.04246,0,1,0.39072,1.37781
OG0005571,SMTNL1,M2,0.86866,-3517.129463,17,3.08723,PositiveSelection,0.54854,0.13766,0.35536,1,0.0961,2.85516
OG0005952,PPM1B,M2,0.22651,-2470.954646,17,3.03453,PositiveSelection,0.87879,0,0,1,0.12121,1.446
OG0009782,CTTNBP2NL,M2,0.4546,-4001.530328,17,4.12101,PositiveSelection,0.94503,0.16974,0,1,0.05497,2.5921
OG0005465,SNCAIP,M2,0.58357,-6521.156702,17,2.71852,PositiveSelection,0.70823,0,0.15829,1,0.13347,1
OG0012014,ADPRS ADPRHL2,M2,0.98219,-2859.020124,17,2.19124,PositiveSelection,0.83251,0.03946,0.10674,1,0.06075,1.83111
OG0011829,TMEM60,M2,1.02905,-1014.501409,17,2.1153,PositiveSelection,0.98919,0.01852,0.01081,1,0,12.17411
OG0007631,SLC2A11,M2,1.16654,-3950.749203,17,3.59766,PositiveSelection,0.778,0.04893,0.18259,1,0.03941,5.24897
OG0005424,SNCA,M2,1.02418,-1084.864812,17,1.97052,PositiveSelection,0.77052,0.04756,0.14264,1,0.08684,1.57156
OG0007167,SCAMP4,M2,0.85616,-1710.978587,17,3.49483,PositiveSelection,0.68567,0.0032,0.30338,1,0.01095,12.674
OG0006933,COL3A1,M2,1.07582,-11331.713774,17,2.83354,PositiveSelection,0.63843,0,0.30191,1,0.05966,7.30218
OG0007265,PCK2,M2,1.07741,-4769.453787,17,3.05845,PositiveSelection,0.9645,0.02437,0.0355,1,0,24.95223
OG0007108,NETO1,M2,0.3758,-3152.792168,17,2.42958,PositiveSelection,0.88953,0.02609,0,1,0.11047,1.70559
OG0010292,LDHB,M2,0.69294,-2434.364051,17,3.11869,PositiveSelection,0.93772,0.01869,0.02491,1,0.03737,1
OG0012566,DIO1,M2,0.67946,-1738.637412,17,4.45365,PositiveSelection,0.63121,0.02891,0.35547,1,0.01333,8.86422
OG0011337,MRPL44 MFF,M2,1.07005,-3233.893337,17,2.46333,PositiveSelection,0.86474,0.18424,0,1,0.13526,1.8555
OG0010742,SPAG1,M2,0.79763,-6648.96872,17,3.09003,PositiveSelection,0.64802,0.05475,0.32101,1,0.03097,3.30623
OG0005258,ACBD6,M2,0.58933,-1915.645094,17,3.02383,PositiveSelection,0.93282,0.11786,0,1,0.06718,3.73088
OG0010467,DRC3,M2,0.93844,-4041.836656,17,2.1985,PositiveSelection,0.88989,0.06158,0.04265,1,0.06746,1.4284
OG0005220,UTP6,M2,0.59597,-3931.723893,17,2.99147,PositiveSelection,0.7635,0.04414,0.22358,1,0.01292,3.3287
OG0008732,TUBGCP3,M2,0.37438,-5238.300753,17,3.52716,PositiveSelection,0.94257,0.04856,0,1,0.05743,1.65094
OG0012903,ITIH6,M2,0.72265,-9238.274156,17,4.29465,PositiveSelection,0.74149,0.15939,0.25749,1,0.00101,11.26303
OG0005694,SOWAHA,M2,1.05203,-4272.954718,17,3.04448,PositiveSelection,0.70255,0.17897,0,1,0.29745,1.19179
OG0012744,,M2,27.86411,-2537.491582,17,1.65635,PositiveSelection,0.34682,0.00464,0.39927,1,0.2539,35.74848
OG0006110,HOPX,M2,0.48905,-442.608227,17,2.91329,PositiveSelection,1,0.06599,0,1,0,1
OG0008662,HIC2,M2,0.59658,-3675.108455,17,3.60218,PositiveSelection,0.96495,0.03488,0.01941,1,0.01563,1
OG0013640,CASKIN1,M2,0.88828,-11063.84228,17,3.3704,PositiveSelection,0.90355,0.03867,0.03911,1,0.05734,1
OG0008061,SYS1,M2,0.4553,-980.067972,17,2.89669,PositiveSelection,0.87716,0.01584,0.05864,1,0.0642,1
OG0006060,SOSTDC1,M2,0.55638,-1362.573781,17,2.40816,PositiveSelection,0.96626,0.09179,0.01432,1,0.01942,1
OG0006978,MBD4,M2,3.14255,-4077.55657,17,3.01194,PositiveSelection,0.43065,0,0.5012,1,0.06815,33.62213
OG0010791,MID2,M2,0.50243,-4181.090882,17,4.20939,PositiveSelection,0.98053,0.01542,0.00657,1,0.0129,1
OG0009308,STK33,M2,0.50846,-3396.631317,17,2.76826,PositiveSelection,0.67472,0,0.31699,1,0.00829,16.84097
OG0009226,TNNT3,M2,1.59701,-2043.617964,17,1.41477,PositiveSelection,0.63177,0,0.29764,1,0.07059,8.14561
OG0007270,ZBTB6,M2,1.31838,-3499.832548,17,2.7016,PositiveSelection,0.97276,0.03902,0.02724,1,0,19.84041
OG0011927,TH,M2,0.47917,-3087.340644,17,3.05975,PositiveSelection,0.94047,0.03596,0.02739,1,0.03214,1
OG0010475,SHMT1,M2,0.864,-3454.262437,17,4.17995,PositiveSelection,0.96016,0.0334,0.02304,1,0.01679,1
OG0012262,LSM5,M2,0.30620000000000003,-486.016918,17,4.9812,PositiveSelection,1,0.03069,0,1,0,1
OG0007556,TBCE,M2,0.59615,-3610.66602,17,2.54142,PositiveSelection,0.8537,0.11385,0.14098,1,0.00532,6.61102
OG0006795,FGF7,M2,0.51619,-1245.603616,17,2.07114,PositiveSelection,1,0.06661,0,1,0,1
OG0008209,MRPS14,M2,1.51162,-1188.043656,17,2.7875,PositiveSelection,0.69467,0.04339,0.20706,1,0.09827,6.4396
OG0013420,ANXA7,M2,0.61989,-3200.804263,17,2.77334,PositiveSelection,0.76717,0.005,0.12292,1,0.10991,1.18251
OG0010157,TLX3,M2,0.6394,-1855.34453,17,1.62719,PositiveSelection,0.78689,0,0,1,0.21311,1.76515
OG0007765,PPP1R13L,M2,14.11,-7166.201299,17,4.09249,PositiveSelection,0.85631,0.05881,0.11835,1,0.02533,183.30204
OG0010353,BBS12,M2,0.73986,-5347.294466,17,3.80253,PositiveSelection,0.66645,0.11141,0.33126,1,0.00229,8.86678
OG0005359,PPP6R2,M2,1.30145,-8286.863094,17,3.18076,PositiveSelection,0.79404,0.09378,0.08939,1,0.11656999999999999,1
OG0009059,PTRHD1,M2,0.66541,-816.091081,17,7.04383,PositiveSelection,0.87904,0.12841,0.08984,1,0.03111,11.68965
OG0014005,PCYOX1,M2,1.15637,-4248.143536,17,2.94876,PositiveSelection,0.82722,0.087790000000000007,0.07386,1,0.09892,1
OG0012237,STK17A,M2,0.82905,-2949.535282,17,2.64407,PositiveSelection,0.67654,0.13422,0.29846,1,0.025,10.21178
OG0005187,BPNT2 IMPAD1,M2,1.99252,-3211.727681,17,2.48285,PositiveSelection,0.9186,0.05512,0.03878,1,0.04262,1
OG0010386,DBN1,M2,0.37642,-4136.919852,17,4.24091,PositiveSelection,0.85691,0,0.0829,1,0.06019,1
OG0012355,TERF1,M2,1.47756,-3634.570376,17,2.89695,PositiveSelection,0.4164,0.08568,0.48152,1,0.10207,3.95419
OG0007809,FURIN,M2,0.84507,-5609.562754,17,4.60275,PositiveSelection,0.95019,0.0325,0.04981,1,0,15.69425
OG0013366,ARHGAP23,M2,0.47625,-10604.352107,17,4.26903,PositiveSelection,0.88701,0.06384,0.10192,1,0.01107,16.06651
OG0011673,DPEP1,M2,1.19023,-3508.750753,17,4.91359,PositiveSelection,0.72473,0.04998,0.19656,1,0.0787,2.54969
OG0006562,ABRAXAS1,M2,0.77355,-2960.410645,17,2.68271,PositiveSelection,0.76156,0.1037,0.12236,1,0.11608,1
OG0010522,FAM174C CUNH19ORF24,M2,0.85994,-1145.422503,17,3.00853,PositiveSelection,0.58581,0.11013,0.2414,1,0.17279,1
OG0011825,LAMB4,M2,1.34512,-16654.195675,17,3.20479,PositiveSelection,0.75383,0.11594,0.08449,1,0.16167,1
OG0009998,RFC4,M2,0.54024,-2424.636368,17,2.85222,PositiveSelection,0.91479,0.07251,0,1,0.08521,1.69276
OG0010833,PRMT7,M2,1.07253,-6046.32637,17,2.61306,PositiveSelection,0.74547,0.03359,0.11302,1,0.14151,1
OG0013521,ADGRA3,M2,1.05755,-10227.973294,17,3.31196,PositiveSelection,0.94073,0.05253,0.02982,1,0.02945,1
OG0008439,COLGALT1,M2,0.4809,-3883.02248,17,3.28753,PositiveSelection,0.88658,0.03279,0.03919,1,0.07423,1
OG0007915,SLC25A35,M2,1.68764,-2605.939344,17,2.88158,PositiveSelection,0.83424,0.0572,0.09947,1,0.06629,1
OG0006870,DCN,M2,0.47584,-2258.654477,17,2.62163,PositiveSelection,0.68548,0,0,1,0.31452,1.32291
OG0009939,TEN1,M2,0.6797,-913.431628,17,2.83405,PositiveSelection,0.81251,0.13397,0.0912,1,0.09629,1
OG0013387,,M2,1.37713,-1784.207199,17,2.62778,PositiveSelection,0.63277,0.07058,0,1,0.36723,1.11872
OG0010844,KCTD19,M2,19.74734,-7806.202665,17,1.95074,PositiveSelection,0.67603,0.07046,0.31109,1,0.01288,999
OG0010952,CHST13,M2,0.65556,-2392.563674,17,3.56559,PositiveSelection,0.79761,0.0286,0.08066,1,0.12173,1
OG0008094,EEF1AKMT1,M2,0.51202,-1387.724044,17,3.12576,PositiveSelection,0.90187,0.08765,0.0329,1,0.06523,1
OG0013757,,M2,1.4439,-2070.373543,17,3.82444,PositiveSelection,0.85135,0.08535,0.07027,1,0.07838,1
OG0008737,SLC39A9,M2,0.39413,-1821.696017,17,3.60056,PositiveSelection,0.89548,0.01208,0,1,0.10452,1.51723
OG0008955,NKX2-4,M2,0.68632,-2330.123758,17,3.63837,PositiveSelection,0.89896,0.04137,0.04684,1,0.05421,1
OG0005791,TAF1B,M2,0.78053,-4119.468863,17,3.47585,PositiveSelection,0.73249,0.10452,0.25511,1,0.01239,4.34234
OG0010381,PRELID1,M2,0.39717,-1242.841853,17,3.05789,PositiveSelection,0.95126,0.03193,0.04078,1,0.00796,1
OG0010387,PRR7,M2,0.50015,-1444.174811,17,4.38826,PositiveSelection,0.99406,0.04008,0.00338,1,0.00255,1
OG0009281,TMEM150B,M2,1.05048,-2074.457806,17,2.26941,PositiveSelection,0.79331,0.13542,0,1,0.20669,1.40797
OG0010902,DMRTA1,M2,1.36452,-4582.481898,17,2.18895,PositiveSelection,0.60254,0.07457,0.29311,1,0.10435,1.69451
OG0010531,ARHGEF12,M2,0.62084,-10854.097561,17,2.55962,PositiveSelection,0.77201,0.02686,0.11075,1,0.11724,1
OG0008521,ESR1,M2,1.33952,-4705.045179,17,1.79847,PositiveSelection,0.71237,0.01992,0.23007,1,0.05755,2.97677
OG0010605,PDLIM3,M2,0.46791,-2255.79468,17,4.60878,PositiveSelection,0.89423,0.06398,0.09359,1,0.01218,5.63756
OG0014029,ADRA2B,M2,1.32842,-3856.755295,17,3.4668,PositiveSelection,0.85291,0.04891,0.05753,1,0.08955,1
OG0011702,FEV,M2,0.38745,-1221.808777,17,2.8547,PositiveSelection,0.96496,0.03439,0.01444,1,0.0206,1
OG0007271,DNLZ,M2,2.51469,-1826.599174,17,1.81784,PositiveSelection,0.61296,0.03674,0.2944,1,0.09264,1.99775
OG0012019,DLGAP3,M2,0.41274,-5808.082361,17,2.95059,PositiveSelection,0.93095,0.02277,0.03348,1,0.03557,1
OG0009320,AMPD3,M2,0.40847,-4640.801566,17,3.20384,PositiveSelection,0.88379,0.00673,0.08417,1,0.03204,1
OG0007855,,M2,0.7599,-3153.085337,17,1.90084,PositiveSelection,0.81187,0.01419,0.13095,1,0.05719,4.86159
OG0011325,CCDC92B,M2,1.2832,-2722.810775,17,2.79442,PositiveSelection,0.6593,0.04233,0.19092,1,0.14979,1
OG0012628,HMGXB3,M2,0.41853,-8213.040884,17,3.84371,PositiveSelection,0.90154,0.10983,0.00605,1,0.0924,1
OG0011632,KISS1R,M2,0.77625,-2565.125142,17,4.07979,PositiveSelection,0.92296,0.10738,0,1,0.07704,2.26778
OG0009826,ELL2,M2,0.30359,-3646.91985,17,3.88103,PositiveSelection,0.9201,0.11742,0.01989,1,0.06001,1
OG0010594,CUNH21ORF62 C6H21ORF62,M2,0.6692,-1516.156803,17,3.26679,PositiveSelection,0.5784,0.03343,0.24857,1,0.17304,1
OG0010728,SDC2,M2,0.36593,-1206.315907,17,4.1012,PositiveSelection,0.94388,0.21651,0.05011,1,0.00601,9.37643
OG0011480,ESAM,M2,0.90821,-3405.990375,17,2.70974,PositiveSelection,0.8413,0.05637,0.07811,1,0.08059,1
OG0012059,PHLDA3,M2,0.51799,-1066.707594,17,3.2476,PositiveSelection,0.96869,0.06642,0,1,0.03131,1.89886
OG0011381,CFP,M2,1.86667,-5003.178456,17,2.80548,PositiveSelection,0.49397,0.02416,0.24442,1,0.26162,2.8886
OG0008115,ISM2,M2,0.514,-3192.148366,17,2.69451,PositiveSelection,0.85791,0.07115,0,1,0.14209,1.41154
OG0006493,PPP2R3B,M2,0.36482,-3404.124413,17,3.51167,PositiveSelection,0.97269,0.11656999999999999,0,1,0.02731,2.40688
OG0013716,C1QTNF4,M2,0.50685,-2388.112148,17,3.04998,PositiveSelection,0.95807,0.06957,0.02935,1,0.01258,2.59525
OG0012639,MYOZ3,M2,0.83043,-1996.914356,17,4.57294,PositiveSelection,0.58625,0.08048,0,1,0.41375,1.09399
OG0011760,UBL3,M2,0.13861,-548.517179,17,3.15243,PositiveSelection,1,0,0,1,0,1
OG0012303,GPD1,M2,1.86651,-2792.578238,17,2.62494,PositiveSelection,0.79336,0.00848,0.12748,1,0.07915,13.78475
OG0013131,ARHGDIA,M2,0.47025,-1300.666742,17,2.31282,PositiveSelection,0.94888,0.10125,0.01043,1,0.04069,2.31225
OG0011408,CTSE,M2,0.76114,-2962.950004,17,3.39045,PositiveSelection,0.58924,0,0.40275,1,0.00802,8.46744
OG0006411,RBMS2,M2,0.38411,-2524.984684,17,2.6298,PositiveSelection,0.89407,0,0.08795,1,0.01798,6.14236
OG0012365,GDAP1,M2,0.41771,-2148.476097,17,2.82524,PositiveSelection,0.81983,0,0.08066,1,0.09952,1
OG0010532,PLCZ1,M2,0.93684,-5134.772378,17,2.2288,PositiveSelection,0.71295,0.0067,0.27365,1,0.01341,2.2111
OG0005830,IL17RA,M2,0.81663,-6603.887637,17,3.23312,PositiveSelection,0.8114,0.21967,0.07495,1,0.11365,2.49434
